Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
46	88.6022911817	90	0.0	-0.085	0.002970	0.036724	642	754	1	9216
47	141.120765142	130	0.0	-0.085	-0.093872	-0.009311	1121	436	1	9576
48	38.5165161772	50	0.0	-0.085	0.094251	-0.009985	702	592	1	14920
49	79.1934850863	90	0.0	-0.085	0.022528	0.033023	671	785	1	4938
50	63.1862467582	50	0.0	-0.085	0.055120	0.024054	586	702	1	7128
51	117.758096967	130	0.0	-0.085	-0.056030	0.021459	979	739	1	8808
52	126.657584685	130	0.0	-0.085	-0.071762	0.011425	1273	454	1	7553
53	37.7512382316	50	0.0	-0.085	0.096711	-0.010115	470	700	1	7205
54	104.205918675	90	0.0	-0.085	-0.029726	0.032425	909	772	1	6383
55	77.2001707555	90	0.0	-0.085	0.026757	0.032773	713	764	1	5293
56	146.734271885	130	0.0	-0.085	-0.101390	-0.018486	1165	587	1	15245
57	70.9119750097	50	0.0	-0.085	0.039612	0.029470	627	754	1	7050
58	160.051405478	130	0.0	-0.085	-0.113995	-0.043625	1127	646	1	6042
59	22.9617374778	50	0.0	-0.085	0.111226	-0.037875	287	580	1	5141
60	84.7929760148	90	0.0	-0.085	0.010989	0.035585	663	770	1	5043
61	95.482547224	90	0.0	-0.085	-0.011575	0.035596	1136	345	1	7517
62	53.6069124535	50	0.0	-0.085	0.072880	0.013877	521	688	1	4513
63	148.445561464	130	0.0	-0.085	-0.104462	-0.020849	1108	670	1	4469
118	39.613212001	50	0.0	-0.085	0.092457	-0.008477	553	733	2	15344
119	63.3937734313	90	0.0	-0.085	0.054068	0.022942	1015	508	2	4538
120	132.620401879	130	0.0	-0.085	-0.081347	0.003401	1030	736	2	3677
121	123.654300249	130	0.0	-0.085	-0.067217	0.015962	1003	735	2	7905
122	107.03978761	90	0.0	-0.085	-0.035380	0.030436	891	757	2	3463
123	47.6486081026	50	0.0	-0.085	0.082468	0.005468	368	648	2	3364
124	78.8098260703	90	0.0	-0.085	0.023380	0.033184	641	740	2	4182
125	38.4154918658	50	0.0	-0.085	0.094154	-0.010333	520	708	2	3900
126	111.494132691	130	0.0	-0.085	-0.044747	0.028631	860	740	2	4066
127	118.656828619	130	0.0	-0.085	-0.059210	0.023343	926	778	2	5328
128	86.3634344188	90	0.0	-0.085	0.007708	0.036280	767	771	2	3873
129	44.7116991419	50	0.0	-0.085	0.087983	0.002102	448	690	2	3589
130	87.7998514318	90	0.0	-0.085	0.004728	0.038065	737	811	2	3740
131	67.8412987373	50	0.0	-0.085	0.045960	0.027854	648	726	2	3999
132	120.766509889	130	0.0	-0.085	-0.062332	0.019702	878	778	2	3689
133	66.8474920528	50	0.0	-0.085	0.048463	0.028332	624	736	2	3977
134	74.7566228914	90	0.0	-0.085	0.032182	0.033096	679	774	2	3888
135	142.410831693	130	0.0	-0.085	-0.095518	-0.011470	1145	619	2	4385
190	63.6582320664	50	0.0	-0.085	0.054078	0.024218	524	734	3	5580
191	91.7809966693	90	0.0	-0.085	-0.003775	0.036405	661	792	3	3537
192	129.675185245	130	0.0	-0.085	-0.079205	0.010487	1083	708	3	3738
193	114.398113738	130	0.0	-0.085	-0.050249	0.025783	858	757	3	3696
194	90.4167707821	50	0.0	-0.085	-0.000892	0.037626	643	762	3	4392
195	91.0378156933	90	0.0	-0.085	-0.002188	0.035782	699	782	3	4052
196	108.819879486	90	0.0	-0.085	-0.038933	0.029235	849	747	3	3556
197	132.842396552	130	0.0	-0.085	-0.082784	0.004266	1076	694	3	3979
198	85.7662365689	50	0.0	-0.085	0.009203	0.039318	849	657	3	3734
199	71.2902606237	50	0.0	-0.085	0.038494	0.028662	594	733	3	3799
200	82.5102661145	90	0.0	-0.085	0.015910	0.036016	689	730	3	3952
201	131.484370719	130	0.0	-0.085	-0.079532	0.004944	1008	665	3	4068
202	140.447132395	130	0.0	-0.085	-0.093853	-0.007488	1142	628	3	4528
203	106.391109971	90	0.0	-0.085	-0.034297	0.031598	858	600	3	4135
204	60.7542007418	50	0.0	-0.085	0.060351	0.022783	522	715	3	3719
205	94.611043207	90	0.0	-0.085	-0.009776	0.036212	665	824	3	3794
206	137.415489031	130	0.0	-0.085	-0.092302	-0.000170	1106	657	3	3339
207	74.6401962854	50	0.0	-0.085	0.031851	0.030952	594	741	3	4536
262	42.0205886398	50	0.0	-0.085	0.089201	-0.004625	424	634	4	7163
263	123.596245361	130	0.0	-0.085	-0.067104	0.016014	943	756	4	4693
264	93.0817693426	90	0.0	-0.085	-0.006555	0.036752	759	794	4	4133
265	81.5304400224	50	0.0	-0.085	0.018155	0.036921	638	781	4	4357
266	67.619295201	90	0.0	-0.085	0.045820	0.026274	549	743	4	4673
