47	50	527.859706362	119.329526917	-0.000043	-0.084493	528	395	0.0	-0.085	0	0	1	0	1
47	50	527.72593801	119.414355628	-0.000084	-0.084467	528	395	0.0	-0.085	0	0	1	0	21
47	50	527.598694943	119.929853181	-0.000123	-0.084309	528	395	0.0	-0.085	0	0	1	0	41
47	50	527.063621533	120.703099511	-0.000287	-0.084072	528	395	0.0	-0.085	0	0	1	0	60
47	50	526.528548124	121.47634584	-0.000451	-0.083835	528	395	0.0	-0.085	0	0	1	0	81
47	50	526.172920065	121.995106036	-0.000560	-0.083676	528	395	0.0	-0.085	0	0	1	0	100
47	50	526.182707993	122.425774878	-0.000557	-0.083544	528	395	0.0	-0.085	0	0	1	0	121
47	50	526.463295269	122.683523654	-0.000471	-0.083465	528	395	0.0	-0.085	0	0	1	0	141
47	50	526.554649266	122.768352365	-0.000443	-0.083439	528	395	0.0	-0.085	0	0	1	0	160
47	50	526.649265905	122.856443719	-0.000414	-0.083412	528	395	0.0	-0.085	0	0	1	0	181
47	50	526.649265905	122.856443719	-0.000414	-0.083412	528	395	0.0	-0.085	0	0	1	0	201
47	50	526.554649266	122.768352365	-0.000443	-0.083439	528	395	0.0	-0.085	0	0	1	0	220
47	50	526.554649266	122.768352365	-0.000443	-0.083439	528	395	0.0	-0.085	0	0	1	0	240
47	50	526.463295269	122.683523654	-0.000471	-0.083465	528	395	0.0	-0.085	0	0	1	0	260
47	50	526.597063622	122.5954323	-0.000430	-0.083492	528	395	0.0	-0.085	0	0	1	0	280
47	50	526.597063622	122.5954323	-0.000430	-0.083492	528	395	0.0	-0.085	0	0	1	0	300
47	50	526.463295269	122.683523654	-0.000471	-0.083465	528	395	0.0	-0.085	0	0	1	0	320
47	50	526.597063622	122.5954323	-0.000430	-0.083492	528	395	0.0	-0.085	0	0	1	0	340
47	50	526.691680261	122.683523654	-0.000401	-0.083465	528	395	0.0	-0.085	0	0	1	0	360
47	50	526.828711256	122.5954323	-0.000359	-0.083492	528	395	0.0	-0.085	0	0	1	0	381
