"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
181,135,-2.9609,-4.6551,-2.9609,-4.6551,528,395,0,-8.5,-8.4853,-0.014719,3,0,1660,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,135.000064147469,3.8449,127.599330143636,7.4006698563643,FALSE,"th_0710"
182,90,-0.8548,-2.7701,-0.8548,-2.7701,528,395,0,-8.5,0,3.5,3,0,420,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,5.7299,98.4849436278463,-8.48494362784633,FALSE,"th_0710"
183,45,4.0009,-4.9982,4.0009,-4.9982,528,395,0,-8.5,8.4853,-0.014719,3,0,420,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,3.5018,41.194136373302,3.80586362669798,FALSE,"th_0710"
184,45,4.0611,-4.6224,4.0611,-4.6224,528,395,0,-8.5,8.4853,-0.014719,3,0,500,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,3.8776,43.6758658611352,1.32413413886476,FALSE,"th_0710"
185,135,-4.4991,-5.741,-4.4991,-5.741,528,395,0,-8.5,-8.4853,-0.014719,3,0,400,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,135.000064147469,2.759,148.481968661929,-13.4819686619286,FALSE,"th_0710"
186,90,-0.0822,-2.8963,-0.0822,-2.8963,528,395,0,-8.5,0,3.5,3,0,400,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,5.6037,90.8404046101328,-0.840404610132765,FALSE,"th_0710"
187,45,4.4783,-4.6082,4.4783,-4.6082,528,395,0,-8.5,8.4853,-0.014719,3,0,440,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,3.8918,40.9917876143874,4.00821238561261,FALSE,"th_0710"
189,90,-0.3768,-3.098,-0.3768,-3.098,528,395,0,-8.5,0,3.5,3,0,360,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,5.402,93.9900294209922,-3.99002942099224,FALSE,"th_0710"
208,135,-4.8213,-4.7562,-4.8213,-4.7562,528,395,0,-8.5,-8.4853,-0.014719,3,0,700,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,135.000064147469,3.7438,142.17021195918,-7.17021195918048,FALSE,"th_0710"
209,90,-0.4617,-2.9565,-0.4617,-2.9565,528,395,0,-8.5,0,3.5,3,0,440,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,5.5435,94.7609900468731,-4.76099004687308,FALSE,"th_0710"
