"ID","agegroup","group","participant","block","trial","active_bool","handangle_deg","localization_deg","tapx_cm","tapy_cm","RT_ms"
"jc_2309","aging","aging_implicit",100,3,232,0,90.3605591485509,87.5194530405562,-0.536934433176222,11.4031605208929,3191
"jc_2309","aging","aging_implicit",100,3,233,0,123.047490299932,124.243253479334,-8.99283443317622,8.82316052089292,3835
"jc_2309","aging","aging_implicit",100,3,234,0,43.7550469608633,22.9605673402493,13.8261655668238,4.86746052089292,3343
"jc_2309","aging","aging_implicit",100,4,289,0,101.878135959909,100.942076608145,-1.44213443317622,11.9191605208929,7368
"jc_2309","aging","aging_implicit",100,4,290,0,116.535664091607,114.905568132476,-2.84743443317622,11.9191605208929,4887
"jc_2309","aging","aging_implicit",100,4,292,0,114.096838200452,112.001923479984,-2.46633443317622,11.9191605208929,3254
"jc_2309","aging","aging_implicit",100,4,293,0,59.5510062311123,52.0393616601615,10.3011655668238,10.2851605208929,3102
"jc_2309","aging","aging_implicit",100,4,294,0,88.8058412105621,86.5937705546926,3.05976556682378,11.9191605208929,3636
"jc_2309","aging","aging_implicit",100,4,295,0,117.009239753579,115.65159796336,-1.77553443317622,10.6011605208929,3216
"jc_2309","aging","aging_implicit",100,4,297,0,120.800847595822,120.899638434967,-5.84873443317622,10.3431605208929,3448
"jc_2309","aging","aging_implicit",100,4,299,0,106.742352274663,104.987354957285,-3.60967443317622,9.28216052089292,2989
"jc_2309","aging","aging_implicit",100,4,300,0,115.553257255208,113.525247831542,-2.77603443317622,10.8301605208929,3389
"jc_2309","aging","aging_implicit",100,4,301,0,59.8678473927272,53.5440150548052,11.7301655668238,6.21486052089292,3549
"jc_2309","aging","aging_implicit",100,4,302,0,127.504661361302,131.489014060823,-9.15963443317622,6.78816052089292,3180
"jc_2309","aging","aging_implicit",100,4,303,0,90.5191987136958,88.1880923004406,1.20186556682378,11.9191605208929,3242
"jc_2309","aging","aging_implicit",100,4,304,0,44.3157281305664,24.6648690941532,13.5641655668238,2.91816052089292,3409
"jc_2309","aging","aging_implicit",100,4,305,0,93.8392649874332,92.1899456928776,1.27336556682378,11.9191605208929,3388
"jc_2309","aging","aging_implicit",100,4,306,0,115.372423964129,113.577491253132,-1.44213443317622,11.9191605208929,2911
"bh_0608","aging","aging_implicit",101,1,50,1,147.577025016098,170.454749662649,-12.239936303498,2.31704307713457,4601
"bh_0608","aging","aging_implicit",101,1,51,1,95.3009802536061,108.200604094288,-4.23663630349805,9.39774307713457,4699
"bh_0608","aging","aging_implicit",101,1,52,1,101.560550006451,116.089767162065,-4.92733630349805,10.6017430771346,4705
"bh_0608","aging","aging_implicit",101,1,53,1,81.0478404148811,85.5820517276256,-1.42593630349805,11.1747430771346,4200
"bh_0608","aging","aging_implicit",101,1,54,1,57.4175765402126,51.091323299022,6.14866369650195,9.16874307713457,4250
"bh_0608","aging","aging_implicit",101,1,55,1,66.1244660402964,63.4116750381284,5.48176369650195,10.0857430771346,4073
"bh_0608","aging","aging_implicit",101,1,57,1,111.380159246452,128.920438706442,-8.14293630349805,9.39774307713457,3545
"bh_0608","aging","aging_implicit",101,1,58,1,64.5626909729879,61.444208101973,5.19586369650195,9.77074307713457,3463
"bh_0608","aging","aging_implicit",101,1,59,1,92.0825222609671,104.354488924134,-2.49777630349805,11.1747430771346,3401
"bh_0608","aging","aging_implicit",101,1,60,1,110.037890630817,126.778687279136,-8.33353630349805,9.91374307713457,3475
"bh_0608","aging","aging_implicit",101,1,61,1,60.0323898936293,55.3809518861642,6.93476369650195,9.71274307713457,3991
"bh_0608","aging","aging_implicit",101,1,62,1,101.983206247946,116.520988229204,-5.49903630349805,11.1747430771346,3355
"bh_0608","aging","aging_implicit",101,1,63,1,99.7511750425455,113.292431238298,-7.28543630349805,10.4297430771346,3431
"bh_0608","aging","aging_implicit",101,2,118,1,85.2537552415621,93.8591151983736,-0.163436303498048,11.1747430771346,4983
"bh_0608","aging","aging_implicit",101,2,119,1,136.01799556391,163.355387335117,-12.930936303498,3.49244307713457,2729
"bh_0608","aging","aging_implicit",101,2,120,1,73.7857514440724,73.5163232645981,4.05256369650195,11.1747430771346,4741
"bh_0608","aging","aging_implicit",101,2,121,1,82.1293507323607,87.9827160654254,-0.449336303498048,11.1747430771346,3851
"bh_0608","aging","aging_implicit",101,2,122,1,100.926836176412,114.940305261011,-6.73763630349805,11.1747430771346,3411
"bh_0608","aging","aging_implicit",101,2,123,1,37.829894965887,20.3889720991903,11.008063696502,7.59174307713457,3371
"bh_0608","aging","aging_implicit",101,2,124,1,131.562750937485,158.127624438429,-12.454336303498,4.20904307713457,3099
"bh_0608","aging","aging_implicit",101,2,125,1,94.9974381659723,108.035079552903,-3.99843630349805,11.1747430771346,3729
"bh_0608","aging","aging_implicit",101,2,126,1,65.7563052957018,62.7426035009131,4.83866369650195,11.1747430771346,3513
"bh_0608","aging","aging_implicit",101,2,127,1,61.1312483804368,56.6225121845512,5.31496369650195,11.1747430771346,3333
"bh_0608","aging","aging_implicit",101,2,129,1,107.313438490093,122.844652620554,-7.30933630349805,10.2867430771346,3349
"bh_0608","aging","aging_implicit",101,2,130,1,118.278938385119,139.375996884268,-11.215736303498,6.81774307713457,2939
"bh_0608","aging","aging_implicit",101,2,131,1,55.0560305171225,46.8596610010054,6.26776369650195,10.6307430771346,3703
"bh_0608","aging","aging_implicit",101,2,132,1,76.7555518939344,78.3717699153081,2.36136369650195,11.1747430771346,4404
"bh_0608","aging","aging_implicit",101,2,133,1,60.214211347306,55.3930573570073,6.22016369650195,11.1747430771346,3147
"bh_0608","aging","aging_implicit",101,2,134,1,144.540292730863,169.674616781057,-13.096936303498,2.83304307713457,2820
"bh_0608","aging","aging_implicit",101,2,135,1,68.5290405700742,66.4209193079444,6.29156369650195,11.1747430771346,3598
"bh_0608","aging","aging_implicit",101,3,190,1,134.672580191768,162.046212490384,-12.930936303498,3.97974307713458,3740
"bh_0608","aging","aging_implicit",101,3,191,1,71.1784823214541,70.0288400012608,6.57746369650195,11.1747430771346,2976
"bh_0608","aging","aging_implicit",101,3,192,1,68.8037020013829,67.0052641615274,7.69706369650195,11.1747430771346,4192
"bh_0608","aging","aging_implicit",101,3,194,1,90.7252065678625,102.737253232018,-0.997136303498048,11.1747430771346,3448
"bh_0608","aging","aging_implicit",101,3,195,1,139.126992538424,167.223248259321,-12.454336303498,4.98304307713457,2968
"bh_0608","aging","aging_implicit",101,3,197,1,42.8515706981469,30.4946757269943,12.556063696502,5.58474307713457,3810
"bh_0608","aging","aging_implicit",101,3,198,1,118.232136657733,139.480887002001,-10.429636303498,6.81774307713457,2879
"bh_0608","aging","aging_implicit",101,3,200,1,105.568031606242,120.956515297521,-5.16553630349805,11.1747430771346,3092
"bh_0608","aging","aging_implicit",101,3,201,1,64.6098806236378,61.8344868065176,7.62506369650195,10.4867430771346,3899
"bh_0608","aging","aging_implicit",101,3,202,1,85.6275056584212,95.1064638288622,1.64676369650195,11.1747430771346,4667
"bh_0608","aging","aging_implicit",101,3,204,1,74.8091780556734,75.225681122574,3.88586369650195,11.1747430771346,3066
"bh_0608","aging","aging_implicit",101,3,205,1,45.6399951901262,33.2944216251361,10.841063696502,7.70674307713457,3305
"bh_0608","aging","aging_implicit",101,3,206,1,127.653839742615,154.209994555494,-10.501136303498,7.07574307713457,2815
"bh_0608","aging","aging_implicit",101,3,207,1,101.915087686596,116.527106346299,-4.97503630349805,11.1747430771346,3039
"bh_0608","aging","aging_implicit",101,4,263,1,117.281826649349,139.694220909192,-7.76183630349805,10.2287430771346,3245
"bh_0608","aging","aging_implicit",101,4,265,1,101.892722931647,116.646674590833,-4.23663630349805,11.1747430771346,2999
"bh_0608","aging","aging_implicit",101,4,266,1,56.3913281046142,49.9510577037792,8.69706369650195,8.36574307713457,3091
"bh_0608","aging","aging_implicit",101,4,267,1,110.833537526775,128.930674041424,-5.95163630349805,11.1747430771346,2899
"bh_0608","aging","aging_implicit",101,4,268,1,40.7730837493406,29.0626092987371,12.961063696502,3.72174307713457,3313
"bh_0608","aging","aging_implicit",101,4,269,1,125.433798101356,151.848607832312,-8.66703630349805,7.82074307713457,3019
"bh_0608","aging","aging_implicit",101,4,272,1,157.277139033259,172.686943084814,-13.144936303498,4.26644307713457,2739
"bh_0608","aging","aging_implicit",101,4,273,1,71.9034042861376,71.2030555404578,7.17306369650195,11.1747430771346,3843
"bh_0608","aging","aging_implicit",101,4,274,1,55.8352845250133,49.4220161482193,11.222063696502,8.25074307713457,3629
"bh_0608","aging","aging_implicit",101,4,276,1,97.9141708411713,112.277472145476,-1.52113630349805,11.1747430771346,2840
"bh_0608","aging","aging_implicit",101,4,277,1,60.0933528378794,55.5324863602877,8.41106369650195,11.1747430771346,3338
"bh_0608","aging","aging_implicit",101,4,278,1,158.718820063204,168.919602195943,-12.811636303498,1.88704307713457,2740
"bh_0608","aging","aging_implicit",101,1,74,0,57.9255072851017,52.018787526301,6.36828391278555,8.96317608156353,3128
"bh_0608","aging","aging_implicit",101,1,75,0,90.6476771783502,101.687585953598,-4.30281608721445,11.1701760815635,2979
"bh_0608","aging","aging_implicit",101,1,76,0,44.8999750482219,32.5501183429575,10.6554839127856,6.58387608156353,2800
"bh_0608","aging","aging_implicit",101,1,77,0,145.788396640421,168.837626440314,-13.0685160872144,0.70717608156353,4020
"bh_0608","aging","aging_implicit",101,1,78,0,92.1884291115379,104.485694307995,-2.44491608721445,10.5681760815635,2840
"bh_0608","aging","aging_implicit",101,1,79,0,100.682562548162,114.794964292951,-5.66051608721445,11.1701760815635,2799
"bh_0608","aging","aging_implicit",101,1,80,0,79.8961111355679,83.9592784862835,0.603993912785552,11.1701760815635,3235
"bh_0608","aging","aging_implicit",101,1,81,0,56.98123435765,50.1382928613081,6.32068391278555,11.1701760815635,2863
"bh_0608","aging","aging_implicit",101,1,82,0,65.9425050088673,62.8615756539527,4.24838391278555,11.1701760815635,2859
"bh_0608","aging","aging_implicit",101,1,84,0,110.735133529852,127.67018936197,-9.37631608721445,9.88017608156353,2719
"bh_0608","aging","aging_implicit",101,1,85,0,63.041091814198,58.5533530521957,1.12798391278555,11.1701760815635,2812
"bh_0608","aging","aging_implicit",101,1,86,0,90.5746554799266,101.867599221817,-3.20711608721445,11.1701760815635,3493
"bh_0608","aging","aging_implicit",101,1,87,0,109.31003702787,126.030548963684,-7.49461608721445,11.1701760815635,2519
"bh_0608","aging","aging_implicit",101,1,88,0,58.706700236991,52.5321502431334,3.60528391278555,11.1701760815635,2831
"bh_0608","aging","aging_implicit",101,1,89,0,101.171691694792,115.433080916166,-6.11311608721445,11.1701760815635,2519
"bh_0608","aging","aging_implicit",101,1,90,0,98.3097963528284,111.708829872619,-6.56561608721445,11.1701760815635,2600
"bh_0608","aging","aging_implicit",101,2,145,0,83.7740799671648,90.2880970182781,-2.94511608721445,11.1701760815635,2941
"bh_0608","aging","aging_implicit",101,2,146,0,135.388586898164,162.171224810618,-12.8305160872144,2.48447608156353,2520
"bh_0608","aging","aging_implicit",101,2,147,0,71.7118752539456,69.9833804237363,2.74778391278555,11.1701760815635,2893
"bh_0608","aging","aging_implicit",101,2,148,0,81.8513150216299,87.2986440427382,-0.920446087214448,11.1701760815635,3004
"bh_0608","aging","aging_implicit",101,2,150,0,40.1323362807863,25.6443450338693,11.7274839127856,7.18587608156353,2595
"bh_0608","aging","aging_implicit",101,2,151,0,131.955321909249,158.761581297324,-12.3065160872144,4.31917608156353,2519
"bh_0608","aging","aging_implicit",101,2,152,0,92.4185814840661,104.283165749961,-4.68391608721445,11.1701760815635,2499
"bh_0608","aging","aging_implicit",101,2,153,0,63.9302357285419,60.4386915400908,4.79618391278555,11.1701760815635,2726
"bh_0608","aging","aging_implicit",101,2,154,0,62.0380510038294,57.9818857041731,5.46318391278555,11.1701760815635,2639
"bh_0608","aging","aging_implicit",101,2,155,0,78.2685179679707,81.147146560487,1.89028391278555,11.1701760815635,2818
"bh_0608","aging","aging_implicit",101,2,156,0,105.999413824848,121.017846771851,-7.01821608721445,10.3961760815635,2439
"bh_0608","aging","aging_implicit",101,2,157,0,118.844056256216,140.115972399439,-10.2815160872144,5.75247608156353,2419
"bh_0608","aging","aging_implicit",101,2,158,0,55.088880174885,47.8974694190657,9.48868391278555,8.50447608156353,2776
"bh_0608","aging","aging_implicit",101,2,159,0,77.9602868525176,81.0872942775493,3.77198391278555,11.1701760815635,3464
"bh_0608","aging","aging_implicit",101,2,160,0,60.9222955557406,56.6309433504462,7.10668391278555,10.7981760815635,2478
"bh_0608","aging","aging_implicit",101,2,161,0,145.068204328084,169.15075455325,-13.4495160872144,1.65317608156353,2379
"bh_0608","aging","aging_implicit",101,2,162,0,68.5870028237485,66.2168187657526,4.79618391278555,11.1701760815635,2631
"bh_0608","aging","aging_implicit",101,3,218,0,69.5232858876488,66.7925752293613,1.91408391278555,11.1701760815635,2759
"bh_0608","aging","aging_implicit",101,3,219,0,70.7542971213569,69.3543090349313,5.65368391278555,10.2241760815635,3593
"bh_0608","aging","aging_implicit",101,3,221,0,88.9253279361108,99.70126473498,-1.56361608721445,11.1701760815635,2289
"bh_0608","aging","aging_implicit",101,3,222,0,138.57333075472,165.477516230229,-12.0915160872144,2.45587608156353,2459
"bh_0608","aging","aging_implicit",101,3,223,0,109.931496465737,126.492734651572,-9.37631608721445,10.5111760815635,2419
"bh_0608","aging","aging_implicit",101,3,224,0,44.680288679232,32.3891573021632,12.0134839127856,6.95647608156353,2359
"bh_0608","aging","aging_implicit",101,3,225,0,118.863367059564,140.096984240597,-11.0195160872144,6.03917608156353,2439
"bh_0608","aging","aging_implicit",101,3,226,0,95.3885448725075,108.153715069412,-5.80341608721445,11.1701760815635,2579
"bh_0608","aging","aging_implicit",101,3,228,0,63.6146336939039,60.2747633928656,5.93958391278555,10.5681760815635,2456
"bh_0608","aging","aging_implicit",101,3,229,0,84.1225631977685,91.7542500352761,-0.324966087214448,11.1701760815635,2696
"bh_0608","aging","aging_implicit",101,3,231,0,73.965951469353,74.2859255456032,5.01058391278555,9.16387608156353,4136
"bh_0608","aging","aging_implicit",101,3,232,0,48.1873839676873,37.3012828812524,10.8704839127856,7.24317608156353,4056
"bh_0608","aging","aging_implicit",101,3,234,0,100.955331545539,115.224765281837,-4.56481608721445,9.65117608156353,3006
"bh_0608","aging","aging_implicit",101,4,289,0,51.9743318768866,42.9409505759645,11.2984839127856,9.16387608156353,2540
"bh_0608","aging","aging_implicit",101,4,290,0,114.801090398959,135.545860103106,-7.23261608721445,11.1701760815635,2400
"bh_0608","aging","aging_implicit",101,4,292,0,101.712688690416,116.629003673005,-2.99271608721445,10.6541760815635,2220
"bh_0608","aging","aging_implicit",101,4,293,0,56.2287768363983,49.8662865122739,10.4894839127856,8.87717608156353,2165
"bh_0608","aging","aging_implicit",101,4,294,0,108.567741917392,125.162333867447,-5.97021608721445,10.6831760815635,2280
"bh_0608","aging","aging_implicit",101,4,295,0,40.5633274071903,26.6987237907279,12.1564839127856,6.78447608156353,2433
"bh_0608","aging","aging_implicit",101,4,296,0,125.176042335621,149.887114183214,-10.8765160872144,6.18247608156353,2279
"bh_0608","aging","aging_implicit",101,4,297,0,101.564338192299,116.363114702157,-3.46911608721445,10.4251760815635,2519
"bh_0608","aging","aging_implicit",101,4,299,0,153.142046046604,170.533319873858,-12.1875160872144,2.14047608156353,2571
"bh_0608","aging","aging_implicit",101,4,300,0,71.1822874371863,69.406894131762,3.53378391278555,11.1701760815635,2419
"bh_0608","aging","aging_implicit",101,4,301,0,55.8671624326266,49.3619831336814,9.36958391278555,7.44387608156353,3929
"bh_0608","aging","aging_implicit",101,4,303,0,97.4971740043957,111.532102690513,-2.54021608721445,11.1701760815635,2299
"bh_0608","aging","aging_implicit",101,4,304,0,61.0626357678295,57.5180164177021,9.22668391278555,7.70187608156353,2868
"bh_0608","aging","aging_implicit",101,4,305,0,156.388628253483,169.779985125205,-12.8775160872144,1.96847608156353,2360
"jf_0804","aging","aging_implicit",102,1,48,1,44.3946859454035,53.234333787725,7.35965464295167,9.20299689022996,4439
"jf_0804","aging","aging_implicit",102,1,50,1,126.250629234372,135.357157271976,-8.19444535704833,9.08899689022996,5268
"jf_0804","aging","aging_implicit",102,1,52,1,66.3518192037748,76.6740943258975,2.30995464295167,11.58299689023,4401
"jf_0804","aging","aging_implicit",102,1,53,1,127.563192167582,136.898622453356,-8.07534535704833,9.11699689022996,4531
"jf_0804","aging","aging_implicit",102,1,54,1,117.98617918574,127.526082384125,-5.95544535704833,11.06699689023,4003
