"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
17,135,-3.4541,-6.1359,-3.4541,-6.1359,528,395,0,-8.5,-8.4853,-0.014719,1,0,521,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.3641,145.610974205615,-10.6109742056154,FALSE,"s19"
18,90,-0.3341,-5.9638,-0.3341,-5.9638,528,395,0,-8.5,0,3.5,1,0,501,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,2.5362,97.5045064032233,-7.50450640322329,FALSE,"s19"
19,90,-0.8205,-4.2411,-0.8205,-4.2411,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.2589,100.904736429491,-10.9047364294915,FALSE,"s19"
20,45,4.0438,-5.106,4.0438,-5.106,528,395,0,-8.5,8.4853,-0.014719,1,0,701,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.394,40.0070576219909,4.99294237800915,FALSE,"s19"
21,135,-3.3198,-6.1312,-3.3198,-6.1312,528,395,0,-8.5,-8.4853,-0.014719,1,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.3688,144.490739328814,-9.49073932881433,FALSE,"s19"
22,135,-3.4139,-6.1516,-3.4139,-6.1516,528,395,0,-8.5,-8.4853,-0.014719,1,0,481,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.3484,145.476165816105,-10.4761658161046,FALSE,"s19"
23,90,-0.5815,-4.0996,-0.5815,-4.0996,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.4004,97.5278527731716,-7.52785277317156,FALSE,"s19"
24,45,4.1633,-4.8583,4.1633,-4.8583,528,395,0,-8.5,8.4853,-0.014719,1,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.6417,41.1766679269691,3.82333207303089,FALSE,"s19"
25,45,3.9246,-4.9827,3.9246,-4.9827,528,395,0,-8.5,8.4853,-0.014719,1,0,581,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.5173,41.8672903886804,3.1327096113196,FALSE,"s19"
26,90,-0.8272,-5.2374,-0.8272,-5.2374,528,395,0,-8.5,0,3.5,1,0,501,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,3.2626,104.22698648073,-14.2269864807296,FALSE,"s19"
27,135,-3.4552,-5.6881,-3.4552,-5.6881,528,395,0,-8.5,-8.4853,-0.014719,1,0,441,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.8119,140.860722698553,-5.86072269855333,FALSE,"s19"
28,90,-0.4108,-5.8688,-0.4108,-5.8688,528,395,0,-8.5,0,3.5,1,0,461,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,2.6312,98.8737506343045,-8.87375063430449,FALSE,"s19"
29,45,4.0694,-5.4285,4.0694,-5.4285,528,395,0,-8.5,8.4853,-0.014719,1,0,564,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.0715,37.0447595758703,7.95524042412969,FALSE,"s19"
30,135,-3.5146,-5.8358,-3.5146,-5.8358,528,395,0,-8.5,-8.4853,-0.014719,1,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.6642,142.836493610228,-7.83649361022788,FALSE,"s19"
31,90,-0.3872,-3.7425,-0.3872,-3.7425,528,395,0,-8.5,0,3.5,1,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.7575,94.6528925036376,-4.6528925036376,FALSE,"s19"
32,135,-3.4803,-5.857,-3.4803,-5.857,528,395,0,-8.5,-8.4853,-0.014719,1,0,481,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.643,142.786334948821,-7.78633494882141,FALSE,"s19"
33,45,4.5186,-4.5514,4.5186,-4.5514,528,395,0,-8.5,8.4853,-0.014719,1,0,641,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.9486,41.1487393666096,3.85126063339037,FALSE,"s19"
34,45,3.9791,-5.1069,3.9791,-5.1069,528,395,0,-8.5,8.4853,-0.014719,1,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.3931,40.4552398820144,4.54476011798562,FALSE,"s19"
35,90,-0.1639,-3.9634,-0.1639,-3.9634,528,395,0,-8.5,0,3.5,1,0,441,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.5366,92.0691036585884,-2.06910365858842,FALSE,"s19"
36,135,-3.5499,-5.8089,-3.5499,-5.8089,528,395,0,-8.5,-8.4853,-0.014719,1,0,481,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.6911,142.835045679176,-7.83504567917595,FALSE,"s19"
37,135,-4.1934,-5.4633,-4.1934,-5.4633,528,395,0,-8.5,-8.4853,-0.014719,1,0,521,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.0367,144.089380608448,-9.08938060844778,FALSE,"s19"
38,45,4.8199,-5.44,4.8199,-5.44,528,395,0,-8.5,8.4853,-0.014719,1,0,721,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.06,32.4101549354254,12.5898450645746,FALSE,"s19"
39,90,-0.7318,-4.3684,-0.7318,-4.3684,528,395,0,-8.5,0,3.5,1,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.1316,100.044208603831,-10.044208603831,FALSE,"s19"
40,90,-0.5669,-4.1631,-0.5669,-4.1631,528,395,0,-8.5,0,3.5,1,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.3369,97.4472215864884,-7.44722158648842,FALSE,"s19"
41,135,-4.1822,-5.3207,-4.1822,-5.3207,528,395,0,-8.5,-8.4853,-0.014719,1,0,501,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.1793,142.757976333609,-7.75797633360943,FALSE,"s19"
42,45,4.8907,-4.4576,4.8907,-4.4576,528,395,0,-8.5,8.4853,-0.014719,1,0,721,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,4.0424,39.5753773259405,5.42462267405951,FALSE,"s19"
43,135,-3.9296,-5.3521,-3.9296,-5.3521,528,395,0,-8.5,-8.4853,-0.014719,1,0,521,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.1479,141.302693117667,-6.30269311766656,FALSE,"s19"
44,90,-0.4016,-1.8918,-0.4016,-1.8918,528,395,0,-8.5,0,3.5,1,0,861,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,6.6082,93.477757883883,-3.47775788388299,FALSE,"s19"
45,45,3.0817,-6.0338,3.0817,-6.0338,528,395,0,-8.5,8.4853,-0.014719,1,0,446,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,2.4662,38.6693298548205,6.33067014517951,FALSE,"s19"
64,45,4.613,-5.4286,4.613,-5.4286,528,395,0,-8.5,8.4853,-0.014719,1,0,6461,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.0714,33.6562322298772,11.3437677701228,FALSE,"s19"
65,135,-3.6261,-6.2269,-3.6261,-6.2269,528,395,0,-8.5,-8.4853,-0.014719,1,0,601,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.2731,147.917558887464,-12.9175588874638,FALSE,"s19"
66,90,-0.6296,-5.7445,-0.6296,-5.7445,528,395,0,-8.5,0,3.5,1,0,481,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,2.7555,102.870484714944,-12.8704847149441,FALSE,"s19"
67,45,5.8746,-4.1202,5.8746,-4.1202,528,395,0,-8.5,8.4853,-0.014719,1,0,726,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,4.3798,36.706320076939,8.29367992306096,FALSE,"s19"
68,135,-2.7749,-7.2976,-2.7749,-7.2976,528,395,0,-8.5,-8.4853,-0.014719,1,0,484,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,1.2024,156.572292270121,-21.572292270121,FALSE,"s19"
69,90,-1.0323,-3.3284,-1.0323,-3.3284,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.1716,101.288412173173,-11.2884121731731,FALSE,"s19"
70,135,-3.2148,-5.8026,-3.2148,-5.8026,528,395,0,-8.5,-8.4853,-0.014719,1,0,461,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.6974,140.001438038369,-5.00143803836903,FALSE,"s19"
71,90,-0.6555,-3.219,-0.6555,-3.219,528,395,0,-8.5,0,3.5,1,0,521,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.281,97.0756044520536,-7.07560445205362,FALSE,"s19"
72,45,3.3002,-6.5127,3.3002,-6.5127,528,395,0,-8.5,8.4853,-0.014719,1,0,281,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,1.9873,31.0553260414981,13.9446739585019,FALSE,"s19"
91,135,-3.7069,-5.6166,-3.7069,-5.6166,528,395,0,-8.5,-8.4853,-0.014719,1,0,4381,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.8834,142.12255527732,-7.12255527732023,FALSE,"s19"
92,90,-0.1942,-4.4235,-0.1942,-4.4235,528,395,0,-8.5,0,3.5,1,0,581,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.0765,92.727446215707,-2.72744621570702,FALSE,"s19"
93,45,4.4967,-5.2646,4.4967,-5.2646,528,395,0,-8.5,8.4853,-0.014719,1,0,581,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.2354,35.7352200555362,9.26477994446378,FALSE,"s19"
94,45,5.1982,-5.1768,5.1982,-5.1768,528,395,0,-8.5,8.4853,-0.014719,1,0,721,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.3232,32.5907087890443,12.4092912109557,FALSE,"s19"
95,90,-0.1895,-2.952,-0.1895,-2.952,528,395,0,-8.5,0,3.5,1,0,741,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.548,91.9562600581442,-1.95626005814421,FALSE,"s19"
96,135,-3.8579,-5.67,-3.8579,-5.67,528,395,0,-8.5,-8.4853,-0.014719,1,0,661,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.83,143.737728696751,-8.73772869675128,FALSE,"s19"
97,135,-3.115,-6.1072,-3.115,-6.1072,528,395,0,-8.5,-8.4853,-0.014719,1,0,724,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.3928,142.47018442687,-7.47018442686957,FALSE,"s19"
98,90,-0.3602,-3.4782,-0.3602,-3.4782,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.0218,94.1026436606598,-4.10264366065984,FALSE,"s19"
99,45,4.6733,-5.5004,4.6733,-5.5004,528,395,0,-8.5,8.4853,-0.014719,1,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,2.9996,32.6947446823272,12.3052553176728,FALSE,"s19"
109,135,-4.1826,-4.9082,-4.1826,-4.9082,528,395,0,-8.5,-8.4853,-0.014719,2,0,1761,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.5918,139.345725739626,-4.34572573962583,FALSE,"s19"
110,45,4.068,-4.9716,4.068,-4.9716,528,395,0,-8.5,8.4853,-0.014719,2,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.5284,40.9368964637925,4.06310353620746,FALSE,"s19"
111,90,-1.142,-2.8043,-1.142,-2.8043,528,395,0,-8.5,0,3.5,2,0,681,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.6957,101.337593370473,-11.3375933704731,FALSE,"s19"
112,90,-1.0263,-3.6634,-1.0263,-3.6634,528,395,0,-8.5,0,3.5,2,0,581,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.8366,101.980151587934,-11.980151587934,FALSE,"s19"
113,45,4.1523,-4.8334,4.1523,-4.8334,528,395,0,-8.5,8.4853,-0.014719,2,0,361,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.6666,41.4454273090424,3.55457269095758,FALSE,"s19"
114,135,-3.5031,-5.4533,-3.5031,-5.4533,528,395,0,-8.5,-8.4853,-0.014719,2,0,601,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.0467,138.986013784196,-3.98601378419619,FALSE,"s19"
115,90,-0.4566,-2.4041,-0.4566,-2.4041,528,395,0,-8.5,0,3.5,2,0,641,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,6.0959,94.2836154909284,-4.28361549092843,FALSE,"s19"
116,135,-4.5055,-4.9958,-4.5055,-4.9958,528,395,0,-8.5,-8.4853,-0.014719,2,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.5042,142.1256326323,-7.12563263230021,FALSE,"s19"
117,45,5.4491,-4.5504,5.4491,-4.5504,528,395,0,-8.5,8.4853,-0.014719,2,0,701,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.9496,35.935236427501,9.06476357249896,FALSE,"s19"
136,45,3.9103,-5.0146,3.9103,-5.0146,528,395,0,-8.5,8.4853,-0.014719,2,0,1601,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.4854,41.7118401316342,3.2881598683658,FALSE,"s19"
137,90,-0.6643,-4.5036,-0.6643,-4.5036,528,395,0,-8.5,0,3.5,2,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,3.9964,99.4376765634582,-9.43767656345823,FALSE,"s19"
138,135,-3.993,-5.6094,-3.993,-5.6094,528,395,0,-8.5,-8.4853,-0.014719,2,0,601,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.8906,144.098587262292,-9.09858726229191,FALSE,"s19"
139,45,4.4871,-4.9347,4.4871,-4.9347,528,395,0,-8.5,8.4853,-0.014719,2,0,401,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.5653,38.4694824255238,6.53051757447619,FALSE,"s19"
140,135,-4.1525,-5.505,-4.1525,-5.505,528,395,0,-8.5,-8.4853,-0.014719,2,0,441,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.995,144.198887716478,-9.19888771647751,FALSE,"s19"
141,90,-0.1005,-4.3004,-0.1005,-4.3004,528,395,0,-8.5,0,3.5,2,0,401,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.1996,91.3708750835614,-1.37087508356137,FALSE,"s19"
142,45,4.7082,-5.073,4.7082,-5.073,528,395,0,-8.5,8.4853,-0.014719,2,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.427,36.0500873567682,8.94991264323176,FALSE,"s19"
143,90,-0.5635,-2.9381,-0.5635,-2.9381,528,395,0,-8.5,0,3.5,2,0,461,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.5619,95.7851416022161,-5.78514160221609,FALSE,"s19"
144,135,-3.4029,-5.6459,-3.4029,-5.6459,528,395,0,-8.5,-8.4853,-0.014719,2,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.8541,140.012571714288,-5.01257171428838,FALSE,"s19"
163,90,0.3666,-3.3761,0.3666,-3.3761,528,395,0,-8.5,0,3.5,2,0,3341,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.1239,85.9076286289281,4.09237137107191,FALSE,"s19"
164,135,-3.6415,-5.715,-3.6415,-5.715,528,395,0,-8.5,-8.4853,-0.014719,2,0,521,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.785,142.591431410779,-7.59143141077865,FALSE,"s19"
165,45,4.554,-4.9077,4.554,-4.9077,528,395,0,-8.5,8.4853,-0.014719,2,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.5923,38.2671894672459,6.73281053275409,FALSE,"s19"
166,45,4.548,-4.8002,4.548,-4.8002,528,395,0,-8.5,8.4853,-0.014719,2,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.6998,39.1283694429656,5.87163055703438,FALSE,"s19"
167,135,-4.5268,-4.6621,-4.5268,-4.6621,528,395,0,-8.5,-8.4853,-0.014719,2,0,421,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.8379,139.708140395426,-4.70814039542637,FALSE,"s19"
168,90,-0.6697,-2.843,-0.6697,-2.843,528,395,0,-8.5,0,3.5,2,0,681,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.657,96.751497526747,-6.751497526747,FALSE,"s19"
169,135,-4.3307,-5.1595,-4.3307,-5.1595,528,395,0,-8.5,-8.4853,-0.014719,2,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.3405,142.355081007281,-7.35508100728146,FALSE,"s19"
170,90,-0.7407,-3.5915,-0.7407,-3.5915,528,395,0,-8.5,0,3.5,2,0,601,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.9085,98.5812743170416,-8.58127431704165,FALSE,"s19"
171,45,4.4499,-4.6044,4.4499,-4.6044,528,395,0,-8.5,8.4853,-0.014719,2,0,641,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.8956,41.2000512539266,3.7999487460734,FALSE,"s19"
181,135,-2.9169,-5.421,-2.9169,-5.421,528,395,0,-8.5,-8.4853,-0.014719,3,0,1101,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.079,133.45137776241,1.54862223759022,FALSE,"s19"
182,90,-0.4223,-3.6059,-0.4223,-3.6059,528,395,0,-8.5,0,3.5,3,0,601,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,4.8941,94.9316981092036,-4.93169810920358,FALSE,"s19"
183,45,4.7985,-4.424,4.7985,-4.424,528,395,0,-8.5,8.4853,-0.014719,3,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,4.076,40.3456416071024,4.65435839289763,FALSE,"s19"
184,45,4.7005,-5.0594,4.7005,-5.0594,528,395,0,-8.5,8.4853,-0.014719,3,0,521,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.4406,36.2028102150788,8.79718978492121,FALSE,"s19"
185,135,-4.0908,-5.4945,-4.0908,-5.4945,528,395,0,-8.5,-8.4853,-0.014719,3,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.0055,143.695372932797,-8.69537293279654,FALSE,"s19"
186,90,-0.9275,-4.5892,-0.9275,-4.5892,528,395,0,-8.5,0,3.5,3,0,581,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,3.9108,103.34198013306,-13.3419801330598,FALSE,"s19"
187,45,5.9979,-3.928,5.9979,-3.928,528,395,0,-8.5,8.4853,-0.014719,3,0,644,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,4.572,37.3170702460225,7.68292975397754,FALSE,"s19"
188,135,-3.9506,-5.365,-3.9506,-5.365,528,395,0,-8.5,-8.4853,-0.014719,3,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.135,141.566229724436,-6.56622972443569,FALSE,"s19"
189,90,-0.6724,-3.2452,-0.6724,-3.2452,528,395,0,-8.5,0,3.5,3,0,741,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.2548,97.291896267244,-7.291896267244,FALSE,"s19"
208,45,3.8184,-5.347,3.8184,-5.347,528,395,0,-8.5,8.4853,-0.014719,3,0,1181,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.153,39.5478000447107,5.45219995528928,FALSE,"s19"
209,90,-0.5716,-2.7613,-0.5716,-2.7613,528,395,0,-8.5,0,3.5,3,0,621,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.7387,95.6881527381725,-5.68815273817248,FALSE,"s19"
210,135,-5.473,-3.7316,-5.473,-3.7316,528,395,0,-8.5,-8.4853,-0.014719,3,0,646,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,4.7684,138.935701247371,-3.9357012473711,FALSE,"s19"
211,45,4.6692,-5.8415,4.6692,-5.8415,528,395,0,-8.5,8.4853,-0.014719,3,0,461,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,2.6585,29.6558659395235,15.3441340604765,FALSE,"s19"
212,90,-0.5338,-2.4333,-0.5338,-2.4333,528,395,0,-8.5,0,3.5,3,0,601,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,6.0667,95.0284213085381,-5.02842130853814,FALSE,"s19"
213,135,-4.1358,-5.3375,-4.1358,-5.3375,528,395,0,-8.5,-8.4853,-0.014719,3,0,561,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.1625,142.596134627972,-7.59613462797185,FALSE,"s19"
214,90,-1.0014,-2.2883,-1.0014,-2.2883,528,395,0,-8.5,0,3.5,3,0,841,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,6.2117,99.1579680024324,-9.15796800243237,FALSE,"s19"
215,45,4.5327,-4.9714,4.5327,-4.9714,528,395,0,-8.5,8.4853,-0.014719,3,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.5286,37.8999159677516,7.10008403224843,FALSE,"s19"
216,135,-3.758,-5.3052,-3.758,-5.3052,528,395,0,-8.5,-8.4853,-0.014719,3,0,481,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.1948,139.63103807189,-4.63103807189049,FALSE,"s19"
235,45,4.4571,-4.8486,4.4571,-4.8486,528,395,0,-8.5,8.4853,-0.014719,3,0,1401,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.6514,39.325439430984,5.67456056901604,FALSE,"s19"
236,90,-0.5311,-3.4333,-0.5311,-3.4333,528,395,0,-8.5,0,3.5,3,0,741,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,5.0667,95.9839871248226,-5.98398712482263,FALSE,"s19"
237,135,-3.7255,-5.5344,-3.7255,-5.5344,528,395,0,-8.5,-8.4853,-0.014719,3,0,341,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,2.9656,141.479250232786,-6.47925023278563,FALSE,"s19"
238,90,-0.8643,-1.9114,-0.8643,-1.9114,528,395,0,-8.5,0,3.5,3,0,781,1,1,0,1,0,"s19","align_explicit_train_selected",12,90,6.5886,97.4734511948771,-7.47345119487711,FALSE,"s19"
239,45,3.8351,-5.3798,3.8351,-5.3798,528,395,0,-8.5,8.4853,-0.014719,3,0,541,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,44.9999358525315,3.1202,39.1314661188491,5.8685338811509,FALSE,"s19"
240,135,-4.086,-5.0583,-4.086,-5.0583,528,395,0,-8.5,-8.4853,-0.014719,3,0,461,1,1,0,1,0,"s19","align_explicit_train_selected",8.485281,135.000064147469,3.4417,139.892054678686,-4.89205467868578,FALSE,"s19"
