"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,45,0.0273,-8.4914,0.0273,-8.4914,528,395,0,-8.5,8.4853,-0.014719,1,0,1,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.0343,-8.4914,0.0343,-8.4914,528,395,0,-8.5,8.4853,-0.014719,1,0,21,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.0609,-8.4993,0.0609,-8.4993,528,395,0,-8.5,8.4853,-0.014719,1,0,41,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.0974,-8.5045,0.0974,-8.5045,528,395,0,-8.5,8.4853,-0.014719,1,0,61,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.1384,-8.4992,0.1384,-8.4992,528,395,0,-8.5,8.4853,-0.014719,1,0,81,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.1906,-8.4965,0.1906,-8.4965,528,395,0,-8.5,8.4853,-0.014719,1,0,101,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.2569,-8.4936,0.2569,-8.4936,528,395,0,-8.5,8.4853,-0.014719,1,0,121,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.3386,-8.4959,0.3386,-8.4959,528,395,0,-8.5,8.4853,-0.014719,1,0,141,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.4106,-8.4877,0.4106,-8.4877,528,395,0,-8.5,8.4853,-0.014719,1,0,161,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.5035,-8.4923,0.5035,-8.4923,528,395,0,-8.5,8.4853,-0.014719,1,0,181,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.6022,-8.4916,0.6022,-8.4916,528,395,0,-8.5,8.4853,-0.014719,1,0,201,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.6995,-8.4855,0.6995,-8.4855,528,395,0,-8.5,8.4853,-0.014719,1,0,221,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.8135,-8.4896,0.8135,-8.4896,528,395,0,-8.5,8.4853,-0.014719,1,0,241,1,0,0,0,0,"s42","align_explicit_train_selected"
1,45,0.9179,-8.4831,0.9179,-8.4831,528,395,0,-8.5,8.4853,-0.014719,1,0,261,1,0,0,0,0,"s42","align_explicit_train_selected"
