"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,90,0.0116,-8.628,0.0116,-8.628,528,395,0,-8.5,0,3.5,1,0,1,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.0213,-8.6385,0.0213,-8.6385,528,395,0,-8.5,0,3.5,1,0,21,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.057,-8.683,0.057,-8.683,528,395,0,-8.5,0,3.5,1,0,41,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.1008,-8.7457,0.1008,-8.7457,528,395,0,-8.5,0,3.5,1,0,61,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.156,-8.8109,0.156,-8.8109,528,395,0,-8.5,0,3.5,1,0,81,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.2055,-8.8812,0.2055,-8.8812,528,395,0,-8.5,0,3.5,1,0,101,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.2733,-8.9539,0.2733,-8.9539,528,395,0,-8.5,0,3.5,1,0,121,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.3174,-9.0161,0.3174,-9.0161,528,395,0,-8.5,0,3.5,1,0,141,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.3858,-9.0755,0.3858,-9.0755,528,395,0,-8.5,0,3.5,1,0,161,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.436,-9.1193,0.436,-9.1193,528,395,0,-8.5,0,3.5,1,0,181,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.4876,-9.1682,0.4876,-9.1682,528,395,0,-8.5,0,3.5,1,0,201,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.5069,-9.2016,0.5069,-9.2016,528,395,0,-8.5,0,3.5,1,0,221,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.5303,-9.2377,0.5303,-9.2377,528,395,0,-8.5,0,3.5,1,0,241,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.5607,-9.2865,0.5607,-9.2865,528,395,0,-8.5,0,3.5,1,0,261,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.5826,-9.3302,0.5826,-9.3302,528,395,0,-8.5,0,3.5,1,0,281,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.599,-9.3661,0.599,-9.3661,528,395,0,-8.5,0,3.5,1,0,301,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.6252,-9.4122,0.6252,-9.4122,528,395,0,-8.5,0,3.5,1,0,321,1,0,0,0,0,"s07","align_explicit_train_selected"
1,90,0.6413,-9.4609,0.6413,-9.4609,528,395,0,-8.5,0,3.5,1,0,341,1,0,0,0,0,"s07","align_explicit_train_selected"
