"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,135,0.0536,-8.5125,0.0536,-8.5125,528,395,0,-8.5,-8.4853,-0.014719,1,0,1,1,0,0,0,0,"s11","align_explicit_train_selected"
1,135,0.0648,-8.5151,0.0648,-8.5151,528,395,0,-8.5,-8.4853,-0.014719,1,0,21,1,0,0,0,0,"s11","align_explicit_train_selected"
1,135,0.0886,-8.5256,0.0886,-8.5256,528,395,0,-8.5,-8.4853,-0.014719,1,0,41,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.1168,-8.5255,0.1168,-8.5255,528,395,0,-8.5,-8.4853,-0.014719,1,0,61,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.1478,-8.5228,0.1478,-8.5228,528,395,0,-8.5,-8.4853,-0.014719,1,0,81,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.1873,-8.5254,0.1873,-8.5254,528,395,0,-8.5,-8.4853,-0.014719,1,0,101,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2141,-8.5201,0.2141,-8.5201,528,395,0,-8.5,-8.4853,-0.014719,1,0,121,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2368,-8.5121,0.2368,-8.5121,528,395,0,-8.5,-8.4853,-0.014719,1,0,141,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2525,-8.5042,0.2525,-8.5042,528,395,0,-8.5,-8.4853,-0.014719,1,0,161,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2611,-8.4962,0.2611,-8.4962,528,395,0,-8.5,-8.4853,-0.014719,1,0,181,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2598,-8.491,0.2598,-8.491,528,395,0,-8.5,-8.4853,-0.014719,1,0,201,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2556,-8.4884,0.2556,-8.4884,528,395,0,-8.5,-8.4853,-0.014719,1,0,221,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2556,-8.4884,0.2556,-8.4884,528,395,0,-8.5,-8.4853,-0.014719,1,0,241,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2527,-8.491,0.2527,-8.491,528,395,0,-8.5,-8.4853,-0.014719,1,0,261,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2457,-8.491,0.2457,-8.491,528,395,0,-8.5,-8.4853,-0.014719,1,0,281,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2428,-8.4937,0.2428,-8.4937,528,395,0,-8.5,-8.4853,-0.014719,1,0,301,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2428,-8.4937,0.2428,-8.4937,528,395,0,-8.5,-8.4853,-0.014719,1,0,321,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.2428,-8.4937,0.2428,-8.4937,528,395,0,-8.5,-8.4853,-0.014719,1,0,341,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.247,-8.4963,0.247,-8.4963,528,395,0,-8.5,-8.4853,-0.014719,1,0,361,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.247,-8.4963,0.247,-8.4963,528,395,0,-8.5,-8.4853,-0.014719,1,0,381,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.247,-8.4963,0.247,-8.4963,528,395,0,-8.5,-8.4853,-0.014719,1,0,401,1,1,0,0,0,"s11","align_explicit_train_selected"
1,135,0.247,-8.4963,0.247,-8.4963,528,395,0,-8.5,-8.4853,-0.014719,1,0,421,1,1,0,0,0,"s11","align_explicit_train_selected"
