"subject","task","blocknumber","trial","pv_angle","ep_angle"
"mp_0216","align_explicit_train_selected",1,1,-2.75075831510944,-0.162240140824565
"mp_0216","align_explicit_train_selected",1,2,1.87123944796507,-0.461295662406428
"mp_0216","align_explicit_train_selected",1,3,-10.4290580089748,-0.269334984309872
"mp_0216","align_explicit_train_selected",1,4,-6.64323480025772,-0.0548226513128753
"mp_0216","align_explicit_train_selected",1,5,20.90447948289,-0.055360833054209
"mp_0216","align_explicit_train_selected",1,6,13.7945408957745,0.273912072464029
"mp_0216","align_explicit_train_selected",1,7,29.3018410547581,0.559453597804264
"mp_0216","align_explicit_train_selected",1,8,3.94825553379323,0.0251966587711223
"mp_0216","align_explicit_train_selected",1,9,-7.84896601299854,0.0870393240695932
"mp_0216","align_explicit_train_selected",1,10,7.84632341725987,0.0251966587711223
"mp_0216","align_explicit_train_selected",1,11,-6.39137483642831,-0.22150838866105
"mp_0216","align_explicit_train_selected",1,12,7.91154393760749,0.0788767606875069
"mp_0216","align_explicit_train_selected",1,13,11.3370600602071,-0.025284984904502
"mp_0216","align_explicit_train_selected",1,14,27.5200875277574,0.152994163851531
"mp_0216","align_explicit_train_selected",1,15,-16.2300792805387,-0.0356773297505057
"mp_0216","align_explicit_train_selected",1,16,17.3504497009891,0.187571691584793
"mp_0216","align_explicit_train_selected",1,17,5.31659368822407,-0.171146618188018
"mp_0216","align_explicit_train_selected",1,18,-3.36551246959446,-0.282110111180799
"mp_0216","align_explicit_train_selected",1,19,-4.07505117758594,-0.11772628043127
"mp_0216","align_explicit_train_selected",1,20,12.0079844430141,0.132288375955198
"mp_0216","align_explicit_train_selected",1,21,11.973571124019,-0.0133149783585509
"mp_0216","align_explicit_train_selected",1,22,9.36094620307094,0.115799069821293
"mp_0216","align_explicit_train_selected",1,23,-3.02797904647031,-0.109076795009067
"mp_0216","align_explicit_train_selected",1,24,2.13085527882299,-0.258353103424682
"mp_0216","align_explicit_train_selected",1,25,-2.25101345804923,-0.0403093921908777
"mp_0216","align_explicit_train_selected",1,26,-2.96428987084307,0.160472011650498
"mp_0216","align_explicit_train_selected",1,27,10.8223699871385,0.0788767606875069
"mp_0216","align_explicit_train_selected",1,28,-12.5598867636768,-0.0217889078053872
"mp_0216","align_explicit_train_selected",1,29,7.62716851970055,0.445445268463772
"mp_0216","align_explicit_train_selected",1,30,12.6548875235176,0.224709317950783
"mp_0216","align_explicit_train_selected",1,31,-7.801330476483,-0.139578167333418
"mp_0216","align_explicit_train_selected",1,32,17.828156177327,0.18835057791884
"mp_0216","align_explicit_train_selected",1,33,1.46175783890664,0.0504338996180564
"mp_0216","align_explicit_train_selected",1,34,12.4147954787678,0.376759422523193
"mp_0216","align_explicit_train_selected",1,35,-13.3565929556711,0.0413435468761847
"mp_0216","align_explicit_train_selected",1,36,14.1287062245016,0.33642593188921
"mp_0216","align_explicit_train_selected",1,37,19.6823023831782,0.374050765346112
"mp_0216","align_explicit_train_selected",1,38,-3.48424763371372,0.119295732728432
"mp_0216","align_explicit_train_selected",1,39,-7.21530609554477,-0.242012472163694
"mp_0216","align_explicit_train_selected",1,40,13.7474252702285,0.241573287108537
"mp_0216","align_explicit_train_selected",1,41,-4.38859225307725,0.175378691268193
"mp_0216","align_explicit_train_selected",1,42,-4.50864055549591,0.119088415478828
"mp_0216","align_explicit_train_selected",1,43,18.2132540845466,0.483421562324878
"mp_0216","align_explicit_train_selected",1,44,-15.0075048804347,-0.199666557244669
"mp_0216","align_explicit_train_selected",1,45,2.16588388145621,-0.0992042872329364
"mp_0216","align_explicit_train_selected",1,64,9.67567546381493,-0.0547455705844442
"mp_0216","align_explicit_train_selected",1,65,0.415041699994127,-0.121857875423636
"mp_0216","align_explicit_train_selected",1,66,2.98269068257736,0.225105146689174
"mp_0216","align_explicit_train_selected",1,67,-10.7321161608245,-0.051110875170707
"mp_0216","align_explicit_train_selected",1,68,19.9602870522095,0.39217017759529
"mp_0216","align_explicit_train_selected",1,69,-17.0622648033493,-0.28592485268787
"mp_0216","align_explicit_train_selected",1,70,-24.7148950943794,-0.363777838864571
"mp_0216","align_explicit_train_selected",1,71,-1.45844194705582,0.186658320364117
"mp_0216","align_explicit_train_selected",1,72,21.9528700987097,0.559453597804264
"mp_0216","align_explicit_train_selected",1,91,-3.85422146800326,0.0791804005168331
"mp_0216","align_explicit_train_selected",1,92,-12.4054575750971,-0.16146745547924
"mp_0216","align_explicit_train_selected",1,93,-0.516725628821213,0.00975877361648969
"mp_0216","align_explicit_train_selected",1,94,-3.93573431313089,-0.196343804169615
"mp_0216","align_explicit_train_selected",1,95,-5.42118812485488,-0.0957883434198123
"mp_0216","align_explicit_train_selected",1,96,7.94787570225522,0.134260514687014
"mp_0216","align_explicit_train_selected",1,97,-1.02036134630288,0.227158315251899
"mp_0216","align_explicit_train_selected",1,98,20.3852627545847,0.504303383056879
"mp_0216","align_explicit_train_selected",1,99,-11.4184414418786,-0.0946870318423763
"mp_0216","align_explicit_train_selected",2,109,-0.366492525080943,0.166833178045479
"mp_0216","align_explicit_train_selected",2,110,8.86873220348917,0.316738132127966
"mp_0216","align_explicit_train_selected",2,111,-5.10547214810736,-0.26765049323496
"mp_0216","align_explicit_train_selected",2,112,0.0458319131249638,-0.49743053962338
"mp_0216","align_explicit_train_selected",2,113,12.5452015006124,0.188428005951579
"mp_0216","align_explicit_train_selected",2,114,-5.91567500176426,0.480887967219758
"mp_0216","align_explicit_train_selected",2,115,-0.334520810127358,0.518106128133056
"mp_0216","align_explicit_train_selected",2,116,-22.0689744341874,-0.113241943323885
"mp_0216","align_explicit_train_selected",2,117,-2.74555986130034,0.540284443418386
"mp_0216","align_explicit_train_selected",2,136,-0.0386119009775783,-0.0816044144414221
"mp_0216","align_explicit_train_selected",2,137,-7.18614919244089,0.21916674418047
"mp_0216","align_explicit_train_selected",2,138,7.02032854416487,0.222096548564508
"mp_0216","align_explicit_train_selected",2,139,27.6989418634452,0.503781463812999
"mp_0216","align_explicit_train_selected",2,140,-19.0160176818705,-0.55097850123952
"mp_0216","align_explicit_train_selected",2,141,-6.28255471382309,-0.492930333515346
"mp_0216","align_explicit_train_selected",2,142,-15.4029394782681,-0.2727259584656
"mp_0216","align_explicit_train_selected",2,143,11.0473534843678,0.228506086999289
"mp_0216","align_explicit_train_selected",2,144,3.80582569394618,0.37868815294442
"mp_0216","align_explicit_train_selected",2,163,8.45572937837608,-0.158242748111817
"mp_0216","align_explicit_train_selected",2,164,-0.664440372846258,0.470543434263419
"mp_0216","align_explicit_train_selected",2,165,5.53171776288877,0.242388193929742
"mp_0216","align_explicit_train_selected",2,166,-9.55872668797583,-0.0365333357862596
"mp_0216","align_explicit_train_selected",2,167,16.021924860418,0.558824094432993
"mp_0216","align_explicit_train_selected",2,168,0.441458543300527,-0.105760651601841
"mp_0216","align_explicit_train_selected",2,169,20.0802618019648,0.410009643258519
"mp_0216","align_explicit_train_selected",2,170,-9.34845574280089,-0.337696220802989
"mp_0216","align_explicit_train_selected",2,171,-10.6077379772931,0.0014281457539056
"mp_0216","align_explicit_train_selected",3,181,0.909267091874668,-0.377865201632169
"mp_0216","align_explicit_train_selected",3,182,5.12454663410421,0.428071323712317
"mp_0216","align_explicit_train_selected",3,183,-2.79787282122435,-0.332007857543402
"mp_0216","align_explicit_train_selected",3,184,-3.86167790394275,-0.301152088356048
"mp_0216","align_explicit_train_selected",3,185,21.0096412869482,0.446947466193848
"mp_0216","align_explicit_train_selected",3,186,-5.92992579803687,-0.0996880760292385
"mp_0216","align_explicit_train_selected",3,187,15.1079395336731,0.226416552579224
"mp_0216","align_explicit_train_selected",3,188,-4.32916909280672,0.273912072464029
"mp_0216","align_explicit_train_selected",3,189,-3.86970747718225,0.168809266661121
"mp_0216","align_explicit_train_selected",3,208,-0.277792562316222,-0.199666557244669
"mp_0216","align_explicit_train_selected",3,209,0.26467196205715,0.0973378172113826
"mp_0216","align_explicit_train_selected",3,210,-1.61769551463051,-0.143097717167095
"mp_0216","align_explicit_train_selected",3,211,4.96128788210122,0.284332128237821
