"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,45,0.5044,-9.1085,0.5044,-9.1085,528,395,0,-8.5,8.4853,-0.014719,1,0,0,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,0.6629,-9.2263,0.6629,-9.2263,528,395,0,-8.5,8.4853,-0.014719,1,0,20,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,1.0855,-9.543,1.0855,-9.543,528,395,0,-8.5,8.4853,-0.014719,1,0,40,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,1.6291,-9.9437,1.6291,-9.9437,528,395,0,-8.5,8.4853,-0.014719,1,0,60,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,2.2578,-10.389,2.2578,-10.389,528,395,0,-8.5,8.4853,-0.014719,1,0,80,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,2.9954,-10.899,2.9954,-10.899,528,395,0,-8.5,8.4853,-0.014719,1,0,100,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,3.8317,-11.459,3.8317,-11.459,528,395,0,-8.5,8.4853,-0.014719,1,0,120,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,4.7042,-12.025,4.7042,-12.025,528,395,0,-8.5,8.4853,-0.014719,1,0,140,1,1,0,1,"sm_2601","align_explicit_train_selected"
1,45,5.5905,-12.56,5.5905,-12.56,528,395,0,-8.5,8.4853,-0.014719,1,0,160,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,6.4405,-13.055,6.4405,-13.055,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,7.2722,-13.513,7.2722,-13.513,528,395,0,-8.5,8.4853,-0.014719,1,0,200,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.0507,-13.919,8.0507,-13.919,528,395,0,-8.5,8.4853,-0.014719,1,0,220,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.7818,-14.275,8.7818,-14.275,528,395,0,-8.5,8.4853,-0.014719,1,0,240,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.4647,-14.596,9.4647,-14.596,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.129,-14.891,10.129,-14.891,528,395,0,-8.5,8.4853,-0.014719,1,0,280,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.741,-15.147,10.741,-15.147,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,11.31,-15.367,11.31,-15.367,528,395,0,-8.5,8.4853,-0.014719,1,0,320,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,11.835,-15.549,11.835,-15.549,528,395,0,-8.5,8.4853,-0.014719,1,0,340,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.308,-15.7,12.308,-15.7,528,395,0,-8.5,8.4853,-0.014719,1,0,360,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.74,-15.824,12.74,-15.825,528,395,0,-8.5,8.4853,-0.014719,1,0,380,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,13.135,-15.919,13.135,-15.919,528,395,0,-8.5,8.4853,-0.014719,1,0,400,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,13.497,-15.993,13.497,-15.993,528,395,0,-8.5,8.4853,-0.014719,1,0,420,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,13.824,-16.052,13.824,-16.052,528,395,0,-8.5,8.4853,-0.014719,1,0,440,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.112,-16.09,14.112,-16.09,528,395,0,-8.5,8.4853,-0.014719,1,0,460,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.371,-16.116,14.371,-16.116,528,395,0,-8.5,8.4853,-0.014719,1,0,480,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.559,-16.128,14.559,-16.128,528,395,0,-8.5,8.4853,-0.014719,1,0,500,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.694,-16.127,14.694,-16.127,528,395,0,-8.5,8.4853,-0.014719,1,0,520,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.758,-16.119,14.758,-16.12,528,395,0,-8.5,8.4853,-0.014719,1,0,540,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.758,-16.11,14.758,-16.11,528,395,0,-8.5,8.4853,-0.014719,1,0,560,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.686,-16.103,14.686,-16.103,528,395,0,-8.5,8.4853,-0.014719,1,0,580,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.582,-16.098,14.582,-16.098,528,395,0,-8.5,8.4853,-0.014719,1,0,600,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.424,-16.096,14.424,-16.096,528,395,0,-8.5,8.4853,-0.014719,1,0,620,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.231,-16.099,14.231,-16.099,528,395,0,-8.5,8.4853,-0.014719,1,0,640,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,14.008,-16.1,14.008,-16.1,528,395,0,-8.5,8.4853,-0.014719,1,0,660,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,13.769,-16.103,13.769,-16.103,528,395,0,-8.5,8.4853,-0.014719,1,0,680,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,13.502,-16.098,13.502,-16.098,528,395,0,-8.5,8.4853,-0.014719,1,0,700,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,13.234,-16.092,13.234,-16.092,528,395,0,-8.5,8.4853,-0.014719,1,0,720,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.985,-16.086,12.984,-16.086,528,395,0,-8.5,8.4853,-0.014719,1,0,740,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.72,-16.066,12.72,-16.066,528,395,0,-8.5,8.4853,-0.014719,1,0,760,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.473,-16.046,12.473,-16.046,528,395,0,-8.5,8.4853,-0.014719,1,0,780,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.237,-16.021,12.237,-16.022,528,395,0,-8.5,8.4853,-0.014719,1,0,800,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,12.004,-15.984,12.004,-15.984,528,395,0,-8.5,8.4853,-0.014719,1,0,820,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,11.779,-15.944,11.778,-15.944,528,395,0,-8.5,8.4853,-0.014719,1,0,840,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,11.571,-15.905,11.571,-15.905,528,395,0,-8.5,8.4853,-0.014719,1,0,860,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,11.347,-15.857,11.347,-15.857,528,395,0,-8.5,8.4853,-0.014719,1,0,880,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,11.141,-15.81,11.141,-15.81,528,395,0,-8.5,8.4853,-0.014719,1,0,900,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.952,-15.764,10.952,-15.764,528,395,0,-8.5,8.4853,-0.014719,1,0,920,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.764,-15.717,10.764,-15.717,528,395,0,-8.5,8.4853,-0.014719,1,0,940,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.599,-15.677,10.599,-15.677,528,395,0,-8.5,8.4853,-0.014719,1,0,960,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.463,-15.645,10.463,-15.645,528,395,0,-8.5,8.4853,-0.014719,1,0,980,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.334,-15.612,10.334,-15.612,528,395,0,-8.5,8.4853,-0.014719,1,0,1000,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.251,-15.59,10.251,-15.59,528,395,0,-8.5,8.4853,-0.014719,1,0,1020,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.192,-15.574,10.192,-15.574,528,395,0,-8.5,8.4853,-0.014719,1,0,1040,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.174,-15.562,10.174,-15.562,528,395,0,-8.5,8.4853,-0.014719,1,0,1060,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.171,-15.554,10.171,-15.554,528,395,0,-8.5,8.4853,-0.014719,1,0,1080,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.178,-15.543,10.178,-15.543,528,395,0,-8.5,8.4853,-0.014719,1,0,1100,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.193,-15.53,10.194,-15.53,528,395,0,-8.5,8.4853,-0.014719,1,0,1120,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.207,-15.514,10.207,-15.514,528,395,0,-8.5,8.4853,-0.014719,1,0,1140,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.223,-15.485,10.223,-15.485,528,395,0,-8.5,8.4853,-0.014719,1,0,1160,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.232,-15.44,10.232,-15.44,528,395,0,-8.5,8.4853,-0.014719,1,0,1180,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.238,-15.377,10.238,-15.377,528,395,0,-8.5,8.4853,-0.014719,1,0,1200,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.25,-15.291,10.25,-15.291,528,395,0,-8.5,8.4853,-0.014719,1,0,1220,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.242,-15.168,10.242,-15.168,528,395,0,-8.5,8.4853,-0.014719,1,0,1240,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.236,-15.01,10.236,-15.01,528,395,0,-8.5,8.4853,-0.014719,1,0,1260,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.233,-14.82,10.233,-14.82,528,395,0,-8.5,8.4853,-0.014719,1,0,1280,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.24,-14.608,10.24,-14.608,528,395,0,-8.5,8.4853,-0.014719,1,0,1300,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.25,-14.375,10.25,-14.375,528,395,0,-8.5,8.4853,-0.014719,1,0,1320,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.289,-14.131,10.289,-14.131,528,395,0,-8.5,8.4853,-0.014719,1,0,1340,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.348,-13.882,10.348,-13.882,528,395,0,-8.5,8.4853,-0.014719,1,0,1360,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.424,-13.634,10.424,-13.634,528,395,0,-8.5,8.4853,-0.014719,1,0,1380,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.509,-13.391,10.509,-13.391,528,395,0,-8.5,8.4853,-0.014719,1,0,1400,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.598,-13.159,10.598,-13.159,528,395,0,-8.5,8.4853,-0.014719,1,0,1420,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.676,-12.929,10.676,-12.929,528,395,0,-8.5,8.4853,-0.014719,1,0,1440,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.743,-12.712,10.743,-12.712,528,395,0,-8.5,8.4853,-0.014719,1,0,1460,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.801,-12.514,10.802,-12.514,528,395,0,-8.5,8.4853,-0.014719,1,0,1480,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.872,-12.327,10.872,-12.327,528,395,0,-8.5,8.4853,-0.014719,1,0,1500,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.904,-12.151,10.904,-12.151,528,395,0,-8.5,8.4853,-0.014719,1,0,1520,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.936,-11.993,10.936,-11.993,528,395,0,-8.5,8.4853,-0.014719,1,0,1540,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.953,-11.856,10.953,-11.856,528,395,0,-8.5,8.4853,-0.014719,1,0,1560,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.944,-11.724,10.944,-11.724,528,395,0,-8.5,8.4853,-0.014719,1,0,1580,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.94,-11.612,10.94,-11.612,528,395,0,-8.5,8.4853,-0.014719,1,0,1600,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.912,-11.506,10.912,-11.506,528,395,0,-8.5,8.4853,-0.014719,1,0,1620,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.866,-11.417,10.866,-11.417,528,395,0,-8.5,8.4853,-0.014719,1,0,1640,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.815,-11.34,10.815,-11.339,528,395,0,-8.5,8.4853,-0.014719,1,0,1660,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.733,-11.274,10.733,-11.274,528,395,0,-8.5,8.4853,-0.014719,1,0,1681,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.653,-11.22,10.653,-11.22,528,395,0,-8.5,8.4853,-0.014719,1,0,1700,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.568,-11.183,10.568,-11.183,528,395,0,-8.5,8.4853,-0.014719,1,0,1720,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.467,-11.151,10.467,-11.151,528,395,0,-8.5,8.4853,-0.014719,1,0,1740,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.375,-11.134,10.375,-11.134,528,395,0,-8.5,8.4853,-0.014719,1,0,1761,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.281,-11.12,10.281,-11.12,528,395,0,-8.5,8.4853,-0.014719,1,0,1780,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.2,-11.112,10.2,-11.112,528,395,0,-8.5,8.4853,-0.014719,1,0,1800,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.114,-11.109,10.114,-11.109,528,395,0,-8.5,8.4853,-0.014719,1,0,1820,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,10.057,-11.109,10.057,-11.109,528,395,0,-8.5,8.4853,-0.014719,1,0,1840,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.9902,-11.105,9.9902,-11.105,528,395,0,-8.5,8.4853,-0.014719,1,0,1860,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.9427,-11.102,9.9427,-11.102,528,395,0,-8.5,8.4853,-0.014719,1,0,1880,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.9052,-11.095,9.9052,-11.095,528,395,0,-8.5,8.4853,-0.014719,1,0,1900,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.8778,-11.084,9.8778,-11.084,528,395,0,-8.5,8.4853,-0.014719,1,0,1920,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.8302,-11.061,9.8302,-11.06,528,395,0,-8.5,8.4853,-0.014719,1,0,1941,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.7853,-11.035,9.7853,-11.035,528,395,0,-8.5,8.4853,-0.014719,1,0,1960,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.7478,-11.008,9.7478,-11.008,528,395,0,-8.5,8.4853,-0.014719,1,0,1980,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.6829,-10.969,9.6829,-10.97,528,395,0,-8.5,8.4853,-0.014719,1,0,2001,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.6226,-10.933,9.6226,-10.933,528,395,0,-8.5,8.4853,-0.014719,1,0,2021,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.5277,-10.886,9.5277,-10.886,528,395,0,-8.5,8.4853,-0.014719,1,0,2040,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.4419,-10.843,9.4419,-10.843,528,395,0,-8.5,8.4853,-0.014719,1,0,2061,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.3472,-10.796,9.3472,-10.796,528,395,0,-8.5,8.4853,-0.014719,1,0,2080,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.2298,-10.739,9.2298,-10.739,528,395,0,-8.5,8.4853,-0.014719,1,0,2101,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.1216,-10.685,9.1216,-10.685,528,395,0,-8.5,8.4853,-0.014719,1,0,2120,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,9.0099,-10.622,9.0099,-10.622,528,395,0,-8.5,8.4853,-0.014719,1,0,2141,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.9101,-10.56,8.9101,-10.56,528,395,0,-8.5,8.4853,-0.014719,1,0,2160,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.8177,-10.496,8.8177,-10.496,528,395,0,-8.5,8.4853,-0.014719,1,0,2180,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.7271,-10.417,8.7271,-10.417,528,395,0,-8.5,8.4853,-0.014719,1,0,2200,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.652,-10.349,8.652,-10.349,528,395,0,-8.5,8.4853,-0.014719,1,0,2221,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.5914,-10.278,8.5914,-10.278,528,395,0,-8.5,8.4853,-0.014719,1,0,2241,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.5299,-10.195,8.5299,-10.195,528,395,0,-8.5,8.4853,-0.014719,1,0,2260,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.491,-10.122,8.491,-10.122,528,395,0,-8.5,8.4853,-0.014719,1,0,2280,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.4593,-10.048,8.4593,-10.048,528,395,0,-8.5,8.4853,-0.014719,1,0,2301,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.4456,-9.9811,8.4456,-9.9811,528,395,0,-8.5,8.4853,-0.014719,1,0,2320,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.4274,-9.9126,8.4274,-9.9126,528,395,0,-8.5,8.4853,-0.014719,1,0,2340,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.428,-9.8443,8.428,-9.8443,528,395,0,-8.5,8.4853,-0.014719,1,0,2360,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.4195,-9.7719,8.4195,-9.7719,528,395,0,-8.5,8.4853,-0.014719,1,0,2380,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.4065,-9.6973,8.4065,-9.6973,528,395,0,-8.5,8.4853,-0.014719,1,0,2401,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.4141,-9.6278,8.4141,-9.6278,528,395,0,-8.5,8.4853,-0.014719,1,0,2421,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.3991,-9.548,8.3991,-9.548,528,395,0,-8.5,8.4853,-0.014719,1,0,2440,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.3886,-9.4701,8.3886,-9.4701,528,395,0,-8.5,8.4853,-0.014719,1,0,2460,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.3852,-9.3913,8.3852,-9.3913,528,395,0,-8.5,8.4853,-0.014719,1,0,2481,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.3619,-9.2991,8.3619,-9.2991,528,395,0,-8.5,8.4853,-0.014719,1,0,2501,1,1,0,0,"sm_2601","align_explicit_train_selected"
1,45,8.3502,-9.208,8.3502,-9.208,528,395,0,-8.5,8.4853,-0.014719,1,0,2521,1,1,0,0,"sm_2601","align_explicit_train_selected"
