"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,45,12.331,-22.387,12.331,-22.387,528,395,0,-8.5,8.4853,-0.014719,1,0,0,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.326,-22.386,12.326,-22.386,528,395,0,-8.5,8.4853,-0.014719,1,0,20,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.321,-22.386,12.321,-22.386,528,395,0,-8.5,8.4853,-0.014719,1,0,41,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.315,-22.383,12.315,-22.383,528,395,0,-8.5,8.4853,-0.014719,1,0,60,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.308,-22.38,12.308,-22.38,528,395,0,-8.5,8.4853,-0.014719,1,0,80,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.297,-22.377,12.297,-22.377,528,395,0,-8.5,8.4853,-0.014719,1,0,100,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.291,-22.374,12.291,-22.374,528,395,0,-8.5,8.4853,-0.014719,1,0,120,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.288,-22.369,12.288,-22.369,528,395,0,-8.5,8.4853,-0.014719,1,0,140,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.288,-22.363,12.288,-22.363,528,395,0,-8.5,8.4853,-0.014719,1,0,160,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.277,-22.359,12.277,-22.359,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.274,-22.354,12.274,-22.354,528,395,0,-8.5,8.4853,-0.014719,1,0,200,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.265,-22.353,12.265,-22.353,528,395,0,-8.5,8.4853,-0.014719,1,0,220,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.263,-22.351,12.263,-22.351,528,395,0,-8.5,8.4853,-0.014719,1,0,240,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.258,-22.35,12.258,-22.35,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.253,-22.35,12.253,-22.35,528,395,0,-8.5,8.4853,-0.014719,1,0,280,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.253,-22.35,12.253,-22.35,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.249,-22.349,12.249,-22.349,528,395,0,-8.5,8.4853,-0.014719,1,0,320,1,0,0,0,"nd_0212","align_explicit_train_selected"
1,45,12.244,-22.349,12.244,-22.349,528,395,0,-8.5,8.4853,-0.014719,1,0,340,1,0,0,0,"nd_0212","align_explicit_train_selected"
