Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	77.6011278791	50	0.0	-0.085	0.026177	0.034071	488	778	1	5243
92	136.54824699	130	0.0	-0.085	-0.088991	-0.000693	1094	714	1	5969
93	125.626183989	90	0.0	-0.085	-0.070312	0.013116	913	794	1	4949
94	73.126301064	90	0.0	-0.085	0.035684	0.032644	512	776	1	2909
95	131.267252926	130	0.0	-0.085	-0.079863	0.006011	982	696	1	2649
96	81.9098386959	50	0.0	-0.085	0.017073	0.035109	542	842	1	3574
97	45.4313909919	50	0.0	-0.085	0.085679	0.001979	307	644	1	3006
98	98.9543082015	90	0.0	-0.085	-0.018678	0.033540	898	766	1	3429
99	120.644070298	130	0.0	-0.085	-0.061492	0.018795	977	773	1	3916
100	130.088981144	130	0.0	-0.085	-0.077345	0.006886	1043	757	1	2669
101	80.5310749055	90	0.0	-0.085	0.020183	0.036012	544	797	1	2969
102	82.6471849581	50	0.0	-0.085	0.015615	0.036009	547	813	1	2789
103	67.4621464244	50	0.0	-0.085	0.046079	0.026037	486	789	1	3424
104	88.8616977504	90	0.0	-0.085	0.002407	0.036139	707	829	1	2894
105	122.947827687	130	0.0	-0.085	-0.066315	0.017320	940	803	1	2910
106	80.0605533791	50	0.0	-0.085	0.020773	0.033542	571	802	1	2809
107	87.2534145963	90	0.0	-0.085	0.005752	0.034899	648	848	1	2649
108	128.843980735	130	0.0	-0.085	-0.075390	0.008619	1062	689	1	2749
235	100.523204916	90	0.0	-0.085	-0.021980	0.033326	840	816	2	3933
236	121.549521124	130	0.0	-0.085	-0.063004	0.017614	938	706	2	2870
237	73.6294306588	50	0.0	-0.085	0.034251	0.031596	594	829	2	2969
238	106.066032534	130	0.0	-0.085	-0.033455	0.031166	947	731	2	2809
239	87.17868687	50	0.0	-0.085	0.005912	0.034965	606	839	2	2649
240	161.041634658	90	0.0	-0.085	-0.113963	-0.045852	1155	497	2	11729
241	116.334528765	130	0.0	-0.085	-0.053895	0.023883	949	763	2	2649
242	70.5038797166	90	0.0	-0.085	0.040945	0.030650	532	815	2	3029
243	77.7103922879	50	0.0	-0.085	0.025809	0.033474	571	810	2	2769
244	64.4052930448	50	0.0	-0.085	0.052592	0.024794	449	781	2	2709
245	82.5658510503	90	0.0	-0.085	0.015625	0.034747	714	832	2	2529
246	135.665593239	130	0.0	-0.085	-0.086077	-0.000900	1058	638	2	2949
247	57.5280425348	50	0.0	-0.085	0.064750	0.016747	354	703	2	3309
248	111.015566202	130	0.0	-0.085	-0.043763	0.028914	914	795	2	2629
249	87.9094055345	90	0.0	-0.085	0.004413	0.035891	588	797	2	2849
250	129.90258775	130	0.0	-0.085	-0.077707	0.007928	1036	713	2	2769
251	99.3601245206	90	0.0	-0.085	-0.019817	0.035224	735	835	2	2550
252	77.9721257882	50	0.0	-0.085	0.025460	0.034494	540	785	2	2590
379	107.775902741	90	0.0	-0.085	-0.036914	0.030140	849	825	3	4358
380	132.337209165	130	0.0	-0.085	-0.081525	0.004478	1003	702	3	2829
381	82.65510551	50	0.0	-0.085	0.015623	0.036203	502	778	3	3288
382	122.017764819	130	0.0	-0.085	-0.063715	0.016895	912	774	3	2890
383	79.7050333004	90	0.0	-0.085	0.021692	0.034423	510	791	3	3742
384	74.9540033669	50	0.0	-0.085	0.031265	0.031309	518	786	3	2970
385	66.6291815648	50	0.0	-0.085	0.048033	0.026153	448	761	3	2909
386	150.521564461	130	0.0	-0.085	-0.104533	-0.025910	1151	586	3	4600
387	100.09907052	90	0.0	-0.085	-0.021110	0.033522	625	814	3	3689
388	82.7633333671	90	0.0	-0.085	0.015130	0.034153	526	799	3	2709
389	137.022275887	130	0.0	-0.085	-0.087991	-0.003011	1070	657	3	2569
390	78.5910123658	50	0.0	-0.085	0.023853	0.033202	468	788	3	2569
391	87.3578586654	50	0.0	-0.085	0.005627	0.036937	587	803	3	2469
392	88.9890057261	90	0.0	-0.085	0.002140	0.036267	689	811	3	2449
393	119.949560097	130	0.0	-0.085	-0.060808	0.020537	925	782	3	2349
394	141.13651634	130	0.0	-0.085	-0.093936	-0.009302	1057	689	3	2469
395	75.1650400149	90	0.0	-0.085	0.030938	0.031807	500	773	3	2529
396	87.191620578	50	0.0	-0.085	0.006020	0.037720	567	772	3	2489
523	127.958630711	130	0.0	-0.085	-0.074274	0.010208	1120	626	4	4234
524	98.0356331711	90	0.0	-0.085	-0.016846	0.034327	766	832	4	2649
525	45.1081714634	50	0.0	-0.085	0.085381	0.000704	293	645	4	2769
526	27.8368259559	50	0.0	-0.085	0.106675	-0.028669	248	561	4	2869
527	91.9694750181	90	0.0	-0.085	-0.004127	0.035015	678	834	4	2709
528	136.734911442	130	0.0	-0.085	-0.087878	-0.002289	1083	646	4	2649
529	145.920334852	130	0.0	-0.085	-0.100168	-0.017233	1138	595	4	2689
530	75.2011866255	50	0.0	-0.085	0.031238	0.033241	408	759	4	2689
531	88.8946691732	90	0.0	-0.085	0.002351	0.036851	656	812	4	2369
532	84.1891071467	50	0.0	-0.085	0.012327	0.036128	555	810	4	2390
533	103.554636005	90	0.0	-0.085	-0.028207	0.031999	850	814	4	2349
534	151.388855626	130	0.0	-0.085	-0.105531	-0.027436	1132	564	4	2789
535	53.3454946997	50	0.0	-0.085	0.071652	0.011288	326	677	4	2569
536	107.13797545	130	0.0	-0.085	-0.035570	0.030350	817	797	4	2410
537	105.764654542	90	0.0	-0.085	-0.033255	0.032798	812	808	4	2369
538	84.2462822774	90	0.0	-0.085	0.012074	0.034829	541	812	4	2529
539	88.495691035	50	0.0	-0.085	0.003189	0.036434	594	815	4	2569
540	126.051872453	130	0.0	-0.085	-0.071644	0.013422	1058	716	4	2549
