Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	73.2893897398	50	0.0	-0.085	0.035125	0.031999	476	635	1	8793
92	130.924513133	130	0.0	-0.085	-0.081944	0.009517	1104	685	1	2829
93	103.377192092	90	0.0	-0.085	-0.028285	0.033938	819	683	1	2629
94	139.934322742	130	0.0	-0.085	-0.095404	-0.004760	1191	650	1	2409
95	89.1373219437	50	0.0	-0.085	0.001846	0.037595	607	695	1	3421
96	133.83423922	90	0.0	-0.085	-0.085067	0.003601	1031	682	1	3089
97	94.4724809118	90	0.0	-0.085	-0.009717	0.039229	689	689	1	2669
98	69.3168605474	50	0.0	-0.085	0.044559	0.033027	494	634	1	2529
99	140.6048653	130	0.0	-0.085	-0.097296	-0.005094	1154	630	1	2330
100	131.861882519	130	0.0	-0.085	-0.083880	0.008611	1071	608	1	3352
101	110.429220353	90	0.0	-0.085	-0.042874	0.030105	935	704	1	3129
102	77.5503956243	50	0.0	-0.085	0.025965	0.032610	607	661	1	3509
103	80.401824141	90	0.0	-0.085	0.020763	0.037782	601	706	1	3568
104	56.015652176	50	0.0	-0.085	0.070359	0.019373	403	597	1	2729
105	136.77095136	130	0.0	-0.085	-0.089192	-0.001158	1210	597	1	4168
106	64.9883562648	50	0.0	-0.085	0.051015	0.024344	490	657	1	2959
107	116.687426113	90	0.0	-0.085	-0.054637	0.023693	973	702	1	2389
108	139.424944743	130	0.0	-0.085	-0.092286	-0.005971	1157	552	1	3998
235	129.745401706	130	0.0	-0.085	-0.078266	0.009120	1123	651	2	2989
236	95.2490567102	90	0.0	-0.085	-0.010998	0.034712	723	723	2	2550
237	84.6180609845	50	0.0	-0.085	0.011474	0.036792	594	679	2	2369
238	74.212534587	50	0.0	-0.085	0.034058	0.035459	531	662	2	2589
239	141.563928725	130	0.0	-0.085	-0.095705	-0.009047	1224	548	2	2389
240	114.408802416	90	0.0	-0.085	-0.051619	0.028747	903	714	2	2509
241	82.8934012397	90	0.0	-0.085	0.015085	0.035996	626	669	2	2609
242	60.7827209286	50	0.0	-0.085	0.058662	0.019889	439	583	2	2729
243	131.856460627	130	0.0	-0.085	-0.080741	0.005125	1097	635	2	2369
244	84.243192235	50	0.0	-0.085	0.012572	0.039704	618	648	2	2469
245	121.447806465	90	0.0	-0.085	-0.062614	0.017386	933	661	2	2349
246	142.819096643	130	0.0	-0.085	-0.096288	-0.011964	1153	510	2	3386
247	71.0792146877	50	0.0	-0.085	0.040596	0.033431	488	568	2	2609
248	105.760750788	90	0.0	-0.085	-0.032683	0.030802	824	675	2	2510
249	145.282503212	130	0.0	-0.085	-0.100249	-0.015539	1181	474	2	2450
250	69.7942233843	50	0.0	-0.085	0.041587	0.027995	529	619	2	2950
251	128.054377239	130	0.0	-0.085	-0.076993	0.013354	1091	575	2	2510
252	113.858564947	90	0.0	-0.085	-0.050877	0.030035	952	662	2	2649
379	120.624632442	130	0.0	-0.085	-0.062938	0.021318	932	724	3	3330
380	72.7682968222	50	0.0	-0.085	0.036554	0.032856	504	657	3	2749
381	100.27483526	90	0.0	-0.085	-0.021930	0.035975	798	767	3	2589
382	139.821122443	130	0.0	-0.085	-0.091768	-0.007508	1167	601	3	2729
383	101.654571518	90	0.0	-0.085	-0.024620	0.034362	819	723	3	2879
384	86.7993470371	50	0.0	-0.085	0.006843	0.037371	611	708	3	3369
385	68.9337404675	50	0.0	-0.085	0.044901	0.031568	429	600	3	2849
386	129.399914671	130	0.0	-0.085	-0.078032	0.009998	1079	670	3	2709
387	101.41316666	90	0.0	-0.085	-0.023908	0.033430	708	697	3	3309
388	103.478235633	90	0.0	-0.085	-0.028854	0.035387	793	720	3	2710
389	78.5806949527	50	0.0	-0.085	0.023941	0.033528	577	676	3	2805
390	140.476087019	130	0.0	-0.085	-0.095089	-0.006548	1152	586	3	2670
391	90.3291325592	90	0.0	-0.085	-0.000694	0.035811	654	688	3	2970
392	128.192078127	130	0.0	-0.085	-0.075018	0.010358	1062	645	3	3149
393	71.9478251729	50	0.0	-0.085	0.037903	0.031293	492	607	3	3189
394	129.446066761	130	0.0	-0.085	-0.077660	0.009390	1111	633	3	3069
395	113.957869799	90	0.0	-0.085	-0.050118	0.027790	918	693	3	2949
396	92.8280710753	50	0.0	-0.085	-0.006003	0.036520	705	680	3	3069
523	58.1920790707	50	0.0	-0.085	0.063937	0.018088	386	569	4	3349
524	124.764314337	130	0.0	-0.085	-0.072240	0.019078	1049	687	4	2769
525	95.0265917577	90	0.0	-0.085	-0.010897	0.038891	783	706	4	2789
526	71.9918428207	50	0.0	-0.085	0.037418	0.030105	524	655	4	2969
527	113.070726957	90	0.0	-0.085	-0.047405	0.026297	857	699	4	2869
528	137.235488667	130	0.0	-0.085	-0.089114	-0.002582	1183	621	4	3369
529	89.8785707771	90	0.0	-0.085	0.000257	0.036264	622	648	4	2869
530	64.8063923857	50	0.0	-0.085	0.051987	0.025510	460	610	4	2909
531	130.840578564	130	0.0	-0.085	-0.080489	0.008114	1067	648	4	2789
532	134.755206567	130	0.0	-0.085	-0.084949	0.000678	1143	649	4	2749
533	109.724461745	90	0.0	-0.085	-0.041359	0.030356	878	687	4	3149
534	91.0482616986	50	0.0	-0.085	-0.002197	0.035070	752	701	4	3625
