0	180	0.0	-0.085	-0.12	-0.085	811	276	1221	295
1	0	0.0	-0.085	0.12	-0.085	813	278	307	283
2	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	799	293	317	459
3	18.0	0.0	-0.085	0.114126781955	-0.047917960675	780	277	326	351
4	90	0.0	-0.085	0.0	0.035	815	268	737	667
5	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	811	205	647	673
6	90	0.0	-0.085	0.0	0.035	764	236	737	653
7	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	769	243	273	327
8	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	772	263	939	661
9	180.0	0.0	-0.085	-0.12	-0.085	760	247	1256	257
10	90	0.0	-0.085	0.0	0.035	782	244	755	664
11	72.0	0.0	-0.085	0.037082039325	0.0291267819554	797	256	562	684
12	90.0	0.0	-0.085	0.0	0.035	786	270	736	668
13	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	779	193	1096	499
14	90	0.0	-0.085	0.0	0.035	792	217	728	636
15	90	0.0	-0.085	0.0	0.035	815	251	710	638
16	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	818	252	1254	357
17	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	799	270	1039	606
18	180	0.0	-0.085	-0.12	-0.085	815	242	1248	240
19	180	0.0	-0.085	-0.12	-0.085	811	256	1242	263
20	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	836	269	872	660
21	0	0.0	-0.085	0.12	-0.085	730	257	324	287
22	90	0.0	-0.085	0.0	0.035	812	236	788	709
23	90	0.0	-0.085	0.0	0.035	794	268	754	671
24	54.0	0.0	-0.085	0.0705342302751	0.012082039325	783	237	471	627
25	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	847	219	421	498
26	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	830	251	837	654
27	135	0.0	-0.085	-0.12	-0.085	784	227	1277	231
28	90	0.0	-0.085	0.0	0.035	746	265	780	642
29	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	778	236	1270	278
30	180	0.0	-0.085	-0.12	-0.085	858	278	1230	289
31	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	798	279	1133	398
32	0.0	0.0	-0.085	0.12	-0.085	813	263	319	283
33	0	0.0	-0.085	0.12	-0.085	826	257	321	284
34	0	0.0	-0.085	0.12	-0.085	802	283	327	275
35	45	0.0	-0.085	-0.12	-0.085	818	296	1284	297
36	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	801	267	490	600
37	90	0.0	-0.085	0.0	0.035	806	257	753	652
38	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	819	239	1154	528
39	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	787	239	465	524
