0	90	0.0	-0.085	0.0	0.035	806	318	797	716
1	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	824	272	878	692
2	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	813	261	580	640
3	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	819	283	1248	411
4	0	0.0	-0.085	0.12	-0.085	754	279	274	285
5	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	791	310	1224	486
6	90.0	0.0	-0.085	0.0	0.035	753	292	792	675
7	0	0.0	-0.085	0.12	-0.085	803	303	288	287
8	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	816	272	1127	530
9	90	0.0	-0.085	0.0	0.035	798	277	802	652
10	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	788	267	446	498
11	180	0.0	-0.085	-0.12	-0.085	811	264	1245	297
12	45	0.0	-0.085	-0.12	-0.085	762	269	1244	263
13	90	0.0	-0.085	0.0	0.035	767	249	777	614
14	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	781	244	287	299
15	135	0.0	-0.085	-0.12	-0.085	775	288	1222	280
16	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	726	261	376	386
17	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	805	251	1001	583
18	90	0.0	-0.085	0.0	0.035	792	256	768	607
19	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	799	258	661	639
20	180	0.0	-0.085	-0.12	-0.085	806	258	1233	263
21	180.0	0.0	-0.085	-0.12	-0.085	717	241	1217	286
22	180	0.0	-0.085	-0.12	-0.085	761	256	1219	301
23	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	735	245	912	612
24	90	0.0	-0.085	0.0	0.035	799	231	779	619
25	54.0	0.0	-0.085	0.0705342302751	0.012082039325	776	232	502	537
26	0.0	0.0	-0.085	0.12	-0.085	780	255	266	246
27	180	0.0	-0.085	-0.12	-0.085	811	283	1181	268
28	0	0.0	-0.085	0.12	-0.085	745	258	301	252
29	90	0.0	-0.085	0.0	0.035	808	259	774	615
30	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	801	228	1210	506
31	18.0	0.0	-0.085	0.114126781955	-0.047917960675	799	280	327	406
32	72.0	0.0	-0.085	0.037082039325	0.0291267819554	783	241	609	587
33	90	0.0	-0.085	0.0	0.035	812	214	768	613
34	90	0.0	-0.085	0.0	0.035	793	243	802	582
35	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	805	205	413	416
36	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	806	231	1169	297
37	90	0.0	-0.085	0.0	0.035	789	246	787	637
38	0	0.0	-0.085	0.12	-0.085	813	268	320	208
39	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	784	237	1092	542
