100	45	527.236541599	118.125611746	-0.000234	-0.084862	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	0
100	45	527.102773246	118.2137031	-0.000275	-0.084835	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	20
100	45	526.828711256	118.383360522	-0.000359	-0.084783	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	40
100	45	526.463295269	118.471451876	-0.000471	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	60
100	45	526.234910277	118.471451876	-0.000541	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	80
100	45	526.097879282	118.556280587	-0.000583	-0.084730	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	100
100	45	525.86949429	118.556280587	-0.000653	-0.084730	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	120
100	45	525.637846656	118.556280587	-0.000724	-0.084730	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	140
100	45	525.543230016	118.471451876	-0.000753	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	160
100	45	525.543230016	118.471451876	-0.000753	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	180
100	45	525.543230016	118.471451876	-0.000753	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	200
100	45	525.45187602	118.386623165	-0.000781	-0.084782	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	220
100	45	525.45187602	118.386623165	-0.000781	-0.084782	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	240
100	45	525.45187602	118.386623165	-0.000781	-0.084782	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	260
100	45	525.45187602	118.386623165	-0.000781	-0.084782	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	280
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	300
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	320
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	340
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	360
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	380
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	400
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	420
100	45	525.314845024	118.471451876	-0.000823	-0.084756	528	395	0.0	-0.085	0.0848528137424	-0.000147186257614	1	0	440
