"subject","task","blocknumber","trial","pv_angle","ep_angle"
"ym_2206","align_explicit_train_selected",1,3,11.4400119679037,-0.368041854526254
"ym_2206","align_explicit_train_selected",1,4,-13.7140279739221,0.355377009507578
"ym_2206","align_explicit_train_selected",1,5,-0.361899766665388,0.253116221469554
"ym_2206","align_explicit_train_selected",1,6,9.48716321211125,-0.341747106564156
"ym_2206","align_explicit_train_selected",1,7,0.342840065430408,0.595713229210219
"ym_2206","align_explicit_train_selected",1,8,23.2808142887108,-0.707596133414228
"ym_2206","align_explicit_train_selected",1,9,18.6769391843419,0.241096540189645
"ym_2206","align_explicit_train_selected",1,10,-1.4117564560346,0.319623910305381
"ym_2206","align_explicit_train_selected",1,11,-1.08082545496615,-0.639516150082599
"ym_2206","align_explicit_train_selected",1,12,1.68525959662146,-0.553160123526474
"ym_2206","align_explicit_train_selected",1,13,2.05399252189476,-0.770234770431557
"ym_2206","align_explicit_train_selected",1,14,-3.08825026193028,1.50269471203652
"ym_2206","align_explicit_train_selected",1,15,-4.98709771969662,0.710583953879478
"ym_2206","align_explicit_train_selected",1,16,-0.0426102660725576,1.52637730147615
"ym_2206","align_explicit_train_selected",1,17,-7.82482134110063,1.24361497227764
"ym_2206","align_explicit_train_selected",1,18,14.3978085475571,-1.87581845177053
"ym_2206","align_explicit_train_selected",1,19,-6.20478076099107,0.691805418156065
"ym_2206","align_explicit_train_selected",1,20,5.50081069976109,-1.76362190896255
"ym_2206","align_explicit_train_selected",1,21,-11.809689062854,0.564268162807195
"ym_2206","align_explicit_train_selected",1,22,2.26803670572092,-0.255694084535222
"ym_2206","align_explicit_train_selected",1,23,11.5156986166555,-0.992392291886546
"ym_2206","align_explicit_train_selected",1,24,-5.27471516383787,0.670079722879535
"ym_2206","align_explicit_train_selected",1,25,-4.97489560203903,-0.023608476041602
"ym_2206","align_explicit_train_selected",1,26,-0.753824663378794,0.228921078617105
"ym_2206","align_explicit_train_selected",1,27,13.6491795644463,-0.817272574874174
"ym_2206","align_explicit_train_selected",1,28,9.81267540858447,-1.49327118352212
"ym_2206","align_explicit_train_selected",1,29,-0.790628470426768,0.710130931087221
"ym_2206","align_explicit_train_selected",1,30,-5.83255298071651,0.800233073899562
"ym_2206","align_explicit_train_selected",1,31,3.16933974976804,0.703110947888732
"ym_2206","align_explicit_train_selected",1,32,1.57726980399896,-1.67642483427988
"ym_2206","align_explicit_train_selected",1,33,-0.599106205262387,1.66634432579781
"ym_2206","align_explicit_train_selected",1,34,5.21833216816131,-0.0336095564070007
"ym_2206","align_explicit_train_selected",1,35,6.66108459421914,-0.901001494265394
"ym_2206","align_explicit_train_selected",1,36,-7.01655303457986,1.38581898708767
"ym_2206","align_explicit_train_selected",1,37,20.4568100551859,-0.107326745884095
"ym_2206","align_explicit_train_selected",1,38,2.3532033989903,-1.97271007028826
"ym_2206","align_explicit_train_selected",1,39,-3.91259855071092,0.910697719528969
"ym_2206","align_explicit_train_selected",1,40,-15.2525743662387,0.470880813915414
"ym_2206","align_explicit_train_selected",1,41,6.31180774741048,0.49856634345808
"ym_2206","align_explicit_train_selected",1,42,4.16998242401635,-0.380105257167116
"ym_2206","align_explicit_train_selected",1,43,12.6594168267513,0.879666981018488
"ym_2206","align_explicit_train_selected",1,44,-6.07540021939118,0.114064490259864
