"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
1,90,0.1798,-4.1681,0.1798,-4.1681,528,395,0,-8.5,0,3.5,1,0,781,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,4.3319,87.6232435046311,2.37675649536885,FALSE,"sm_1805"
2,45,3.72,-5.3269,3.72,-5.3269,528,395,0,-8.5,8.4853,-0.014719,1,0,460,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.1731,40.463643498276,4.53635650172401,FALSE,"sm_1805"
3,135,-2.6071,-6.2438,-2.6071,-6.2438,528,395,0,-8.5,-8.4853,-0.014719,1,0,220,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,2.2562,139.126890905287,-4.12689090528687,FALSE,"sm_1805"
4,90,0.2782,-4.532,0.2782,-4.532,528,395,0,-8.5,0,3.5,1,0,241,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,3.968,85.9895047251805,4.0104952748195,FALSE,"sm_1805"
5,45,3.2221,-6.0304,3.2221,-6.0304,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,2.4696,37.4686005471748,7.53139945282525,FALSE,"sm_1805"
6,135,-4.2125,-4.0312,-4.2125,-4.0312,528,395,0,-8.5,-8.4853,-0.014719,1,0,540,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,4.4688,133.308934841444,1.69106515855626,FALSE,"sm_1805"
7,135,-4.4209,-5.3286,-4.4209,-5.3286,528,395,0,-8.5,-8.4853,-0.014719,1,0,360,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.1714,144.345657779632,-9.34565777963198,FALSE,"sm_1805"
8,90,0.0492,-2.8197,0.0492,-2.8197,528,395,0,-8.5,0,3.5,1,0,460,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,5.6803,89.5037441929309,0.496255807069062,FALSE,"sm_1805"
9,45,5.2343,-3.8428,5.2343,-3.8428,528,395,0,-8.5,8.4853,-0.014719,1,0,380,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,4.6572,41.6609762315792,3.33902376842082,FALSE,"sm_1805"
10,45,6.0989,-3.9249,6.0989,-3.9249,528,395,0,-8.5,8.4853,-0.014719,1,0,460,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,4.5751,36.8754587523114,8.12454124768859,FALSE,"sm_1805"
11,90,0.9502,-2.0208,0.9502,-2.0208,528,395,0,-8.5,0,3.5,1,0,461,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,6.4792,81.6568240473426,8.3431759526574,FALSE,"sm_1805"
12,135,-4.2598,-4.753,-4.2598,-4.753,528,395,0,-8.5,-8.4853,-0.014719,1,0,400,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.747,138.664535387754,-3.66453538775372,FALSE,"sm_1805"
13,135,-4.0641,-5.291,-4.0641,-5.291,528,395,0,-8.5,-8.4853,-0.014719,1,0,400,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.209,141.705494587479,-6.70549458747857,FALSE,"sm_1805"
14,90,-0.2464,-2.2269,-0.2464,-2.2269,528,395,0,-8.5,0,3.5,1,0,380,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,6.2731,92.249354611004,-2.24935461100395,FALSE,"sm_1805"
15,45,4.3575,-4.8464,4.3575,-4.8464,528,395,0,-8.5,8.4853,-0.014719,1,0,320,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.6536,39.9785686534269,5.0214313465731,FALSE,"sm_1805"
16,45,4.8008,-3.9351,4.8008,-3.9351,528,395,0,-8.5,8.4853,-0.014719,1,0,441,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,4.5649,43.557158867462,1.44284113253804,FALSE,"sm_1805"
17,135,-4.3751,-4.7743,-4.3751,-4.7743,528,395,0,-8.5,-8.4853,-0.014719,1,0,380,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.7257,139.583310379151,-4.58331037915096,FALSE,"sm_1805"
18,90,-0.2667,-4.0179,-0.2667,-4.0179,528,395,0,-8.5,0,3.5,1,0,300,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,4.4821,93.4052760932978,-3.40527609329779,FALSE,"sm_1805"
19,90,-0.0531,-2.4858,-0.0531,-2.4858,528,395,0,-8.5,0,3.5,1,0,320,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,6.0142,90.50585727792,-0.505857277920001,FALSE,"sm_1805"
20,45,3.9715,-4.8666,3.9715,-4.8666,528,395,0,-8.5,8.4853,-0.014719,1,0,340,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.6334,42.4544102811513,2.54558971884871,FALSE,"sm_1805"
21,135,-3.678,-5.0357,-3.678,-5.0357,528,395,0,-8.5,-8.4853,-0.014719,1,0,440,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.4643,136.713797557336,-1.71379755733562,FALSE,"sm_1805"
22,135,-4.0058,-5.5947,-4.0058,-5.5947,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,2.9053,144.04762349917,-9.0476234991697,FALSE,"sm_1805"
23,90,-0.1232,-2.0125,-0.1232,-2.0125,528,395,0,-8.5,0,3.5,1,0,321,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,6.4875,91.0879370584959,-1.08793705849591,FALSE,"sm_1805"
24,45,3.8924,-5.6625,3.8924,-5.6625,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,2.8375,36.0914760965772,8.90852390342276,FALSE,"sm_1805"
25,135,-3.8286,-5.0304,-3.8286,-5.0304,528,395,0,-8.5,-8.4853,-0.014719,1,0,280,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.4696,137.816121595614,-2.81612159561377,FALSE,"sm_1805"
26,45,4.1028,-5.5387,4.1028,-5.5387,528,395,0,-8.5,8.4853,-0.014719,1,0,280,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,2.9613,35.8208233493874,9.17917665061257,FALSE,"sm_1805"
27,90,0.4877,-2.2494,0.4877,-2.2494,528,395,0,-8.5,0,3.5,1,0,340,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,6.2506,85.5385637274932,4.46143627250682,FALSE,"sm_1805"
28,135,-4.6682,-4.6072,-4.6682,-4.6072,528,395,0,-8.5,-8.4853,-0.014719,1,0,340,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.8928,140.17535976382,-5.1753597638203,FALSE,"sm_1805"
29,90,-0.0753,-1.9708,-0.0753,-1.9708,528,395,0,-8.5,0,3.5,1,0,340,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,6.5292,90.6607518431061,-0.660751843106056,FALSE,"sm_1805"
30,45,4.1151,-5.3302,4.1151,-5.3302,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.1698,37.6065227529775,7.39347724702246,FALSE,"sm_1805"
31,135,-3.9674,-5.1076,-3.9674,-5.1076,528,395,0,-8.5,-8.4853,-0.014719,1,0,300,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.3924,139.467279963507,-4.46727996350685,FALSE,"sm_1805"
32,45,4.158,-4.7961,4.158,-4.7961,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.7039,41.6942930127053,3.30570698729473,FALSE,"sm_1805"
33,90,-0.3273,-3.6471,-0.3273,-3.6471,528,395,0,-8.5,0,3.5,1,0,300,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,4.8529,93.8584252854992,-3.85842528549915,FALSE,"sm_1805"
34,45,4.2466,-5.2887,4.2466,-5.2887,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.2113,37.0967524748226,7.90324752517739,FALSE,"sm_1805"
35,90,0.0797,-2.7843,0.0797,-2.7843,528,395,0,-8.5,0,3.5,1,0,340,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,5.7157,89.201116626368,0.798883373631966,FALSE,"sm_1805"
36,135,-3.4954,-5.0167,-3.4954,-5.0167,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.4833,135.09934203181,-0.099342031809897,FALSE,"sm_1805"
37,90,-0.2097,-3.5603,-0.2097,-3.5603,528,395,0,-8.5,0,3.5,1,0,260,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,4.9397,92.4308591844146,-2.43085918441463,FALSE,"sm_1805"
38,45,3.6564,-5.6444,3.6564,-5.6444,528,395,0,-8.5,8.4853,-0.014719,1,0,220,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,2.8556,37.9893653580985,7.0106346419015,FALSE,"sm_1805"
39,135,-3.199,-5.728,-3.199,-5.728,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,2.772,139.090390234893,-4.09039023489285,FALSE,"sm_1805"
40,90,-0.0979,-4.8289,-0.0979,-4.8289,528,395,0,-8.5,0,3.5,1,0,200,1,1,0,1,"sm_1805","align_explicit_train_selected",12,90,3.6711,91.5275878268531,-1.52758782685311,FALSE,"sm_1805"
41,45,3.5102,-5.4866,3.5102,-5.4866,528,395,0,-8.5,8.4853,-0.014719,1,0,240,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,44.9999358525315,3.0134,40.64508745207,4.35491254793003,FALSE,"sm_1805"
42,135,-3.8636,-4.6394,-3.8636,-4.6394,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,1,1,0,1,"sm_1805","align_explicit_train_selected",8.485281,135.000064147469,3.8606,135.022253091569,-0.0222530915688708,FALSE,"sm_1805"
