73	90	527.804241436	116.755301794	-0.000060	-0.085282	528	395	0.0	-0.085	0	0	1	0	19
73	90	527.712887439	116.66721044	-0.000088	-0.085309	528	395	0.0	-0.085	0	0	1	0	24
73	90	527.755301794	116.497553018	-0.000075	-0.085361	528	395	0.0	-0.085	0	0	1	0	40
73	90	527.566068515	116.324632953	-0.000133	-0.085414	528	395	0.0	-0.085	0	0	1	0	60
73	90	527.337683524	116.324632953	-0.000203	-0.085414	528	395	0.0	-0.085	0	0	1	0	80
73	90	527.243066884	116.239804241	-0.000232	-0.085440	528	395	0.0	-0.085	0	0	1	0	100
73	90	527.200652529	116.409461664	-0.000245	-0.085388	528	395	0.0	-0.085	0	0	1	0	121
73	90	527.344208809	116.755301794	-0.000201	-0.085282	528	395	0.0	-0.085	0	0	1	0	141
73	90	527.781402936	117.783034258	-0.000067	-0.084967	528	395	0.0	-0.085	0	0	1	0	161
73	90	528.551386623	119.329526917	0.000169	-0.084493	528	395	0.0	-0.085	0	0	1	0	181
73	90	529.836867863	121.564437194	0.000563	-0.083808	528	395	0.0	-0.085	0	0	1	0	200
73	90	531.778140294	124.840130506	0.001158	-0.082804	528	395	0.0	-0.085	0	0	1	0	221
73	90	533.879282219	129.766721044	0.001802	-0.081294	528	395	0.0	-0.085	0	0	1	0	241
73	90	537.168026101	135.848287113	0.002810	-0.079430	528	395	0.0	-0.085	0	0	1	0	260
73	90	540.77324633	144.233278956	0.003915	-0.076860	528	395	0.0	-0.085	0	0	1	0	281
73	90	545.344208809	154.086460033	0.005316	-0.073840	528	395	0.0	-0.085	0	0	1	0	300
73	90	550.443719413	165.704730832	0.006879	-0.070279	528	395	0.0	-0.085	0	0	1	0	320
73	90	556.668841762	178.866231648	0.008787	-0.066245	528	395	0.0	-0.085	0	0	1	0	340
73	90	563.305057096	193.60685155	0.010821	-0.061727	528	395	0.0	-0.085	0	0	1	0	361
73	90	570.407830343	209.60685155	0.012998	-0.056823	528	395	0.0	-0.085	0	0	1	0	380
73	90	577.843393148	227.267536705	0.015277	-0.051410	528	395	0.0	-0.085	0	0	1	0	400
73	90	584.831973899	246.526916803	0.017419	-0.045507	528	395	0.0	-0.085	0	0	1	0	420
73	90	591.973898858	266.686786297	0.019608	-0.039328	528	395	0.0	-0.085	0	0	1	0	440
73	90	598.730831974	287.655791191	0.021679	-0.032901	528	395	0.0	-0.085	0	0	1	0	460
73	90	605.729200653	308.703099511	0.023824	-0.026450	528	395	0.0	-0.085	0	0	1	0	480
73	90	611.693311582	329.766721044	0.025652	-0.019994	528	395	0.0	-0.085	0	0	1	0	501
73	90	617.601957586	349.694942904	0.027463	-0.013886	528	395	0.0	-0.085	0	0	1	0	521
73	90	622.228384992	369.179445351	0.028881	-0.007914	528	395	0.0	-0.085	0	0	1	0	540
73	90	626.551386623	386.738988581	0.030206	-0.002532	528	395	0.0	-0.085	0	0	1	0	561
73	90	629.817292007	402.579119086	0.031207	0.002323	528	395	0.0	-0.085	0	0	1	0	581
73	90	632.541598695	416.481239804	0.032042	0.006584	528	395	0.0	-0.085	0	0	1	0	600
73	90	634.75040783	428.099510604	0.032719	0.010145	528	395	0.0	-0.085	0	0	1	0	621
73	90	636.293637847	437.691680261	0.033192	0.013085	528	395	0.0	-0.085	0	0	1	0	640
73	90	636.557911909	445.71451876	0.033273	0.015544	528	395	0.0	-0.085	0	0	1	0	660
73	90	636.688417618	452.109298532	0.033313	0.017504	528	395	0.0	-0.085	0	0	1	0	680
73	90	636.632952692	457.061990212	0.033296	0.019022	528	395	0.0	-0.085	0	0	1	0	700
73	90	635.96411093	461.371941272	0.033091	0.020343	528	395	0.0	-0.085	0	0	1	0	720
73	90	635.993474715	465.0	0.033100	0.021455	528	395	0.0	-0.085	0.033100	0.021455	1	0	1089
74	130	529.207177814	113.414355628	0.000370	-0.086306	528	395	0.0	-0.085	0	0	1	0	19
74	130	529.931484502	112.817292007	0.000592	-0.086489	528	395	0.0	-0.085	0	0	1	0	21
74	130	531.464926591	111.280587276	0.001062	-0.086960	528	395	0.0	-0.085	0	0	1	0	40
74	130	531.76182708	110.086460033	0.001153	-0.087326	528	395	0.0	-0.085	0	0	1	0	60
74	130	531.921696574	108.977161501	0.001202	-0.087666	528	395	0.0	-0.085	0	0	1	0	81
74	130	532.039151713	108.040783034	0.001238	-0.087953	528	395	0.0	-0.085	0	0	1	0	100
74	130	531.611745514	107.443719413	0.001107	-0.088136	528	395	0.0	-0.085	0	0	1	0	120
74	130	530.603588907	107.783034258	0.000798	-0.088032	528	395	0.0	-0.085	0	0	1	0	140
74	130	528.51223491	109.228384992	0.000157	-0.087589	528	395	0.0	-0.085	0	0	1	0	171
74	130	527.243066884	110.168026101	-0.000232	-0.087301	528	395	0.0	-0.085	0	0	1	0	180
74	130	524.672104405	112.647634584	-0.001020	-0.086541	528	395	0.0	-0.085	0	0	1	0	201
74	130	520.841761827	116.079934747	-0.002194	-0.085489	528	395	0.0	-0.085	0	0	1	0	221
74	130	516.270799347	120.732463295	-0.003595	-0.084063	528	395	0.0	-0.085	0	0	1	0	241
74	130	511.184339315	126.1908646	-0.005154	-0.082390	528	395	0.0	-0.085	0	0	1	0	260
74	130	504.831973899	133.251223491	-0.007101	-0.080226	528	395	0.0	-0.085	0	0	1	0	281
74	130	497.376835237	142.301794454	-0.009386	-0.077452	528	395	0.0	-0.085	0	0	1	0	301
74	130	488.887438825	153.20228385	-0.011988	-0.074111	528	395	0.0	-0.085	0	0	1	0	321
