Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
73	47.83369546	50	0.0	-0.085	0.075074	-0.002107	399	621	1	2846
74	87.5926275227	90	0.0	-0.085	0.004713	0.027104	749	727	1	3864
75	134.671109222	130	0.0	-0.085	-0.081494	-0.002565	1190	558	1	2542
76	80.690405226	90	0.0	-0.085	0.018667	0.028873	550	720	1	1740
77	134.786403057	130	0.0	-0.085	-0.080306	-0.004093	1143	564	1	1880
78	51.5425083737	50	0.0	-0.085	0.075947	0.010624	317	543	1	1959
79	90.225533911	90	0.0	-0.085	-0.000457	0.031098	742	740	1	1839
80	144.007882811	130	0.0	-0.085	-0.090292	-0.019418	1158	559	1	3272
81	36.7639570576	50	0.0	-0.085	0.106756	-0.005241	285	510	1	2884
82	105.522767301	90	0.0	-0.085	-0.031153	0.027161	914	696	1	1919
83	139.74487478	130	0.0	-0.085	-0.089755	-0.009003	1115	582	1	2744
84	70.1474565513	50	0.0	-0.085	0.040731	0.027810	551	685	1	1919
85	130.762597885	130	0.0	-0.085	-0.074687	0.001640	1171	568	1	2712
86	89.7703636709	90	0.0	-0.085	0.000475	0.033515	767	747	1	7604
87	51.7002025604	50	0.0	-0.085	0.070954	0.004844	445	659	1	2099
88	75.4307023062	50	0.0	-0.085	0.029438	0.028263	606	735	1	2099
89	107.093697082	90	0.0	-0.085	-0.033039	0.022437	932	703	1	1919
90	120.903297061	130	0.0	-0.085	-0.060600	0.016242	1021	701	1	1919
145	86.0722973721	90	0.0	-0.085	0.007699	0.027134	714	749	2	2039
146	132.115365551	130	0.0	-0.085	-0.074770	-0.002295	1127	573	2	1878
147	56.6253112564	50	0.0	-0.085	0.062949	0.010559	320	543	2	1919
148	75.6826071075	50	0.0	-0.085	0.027416	0.022421	526	695	2	1860
149	103.955216451	90	0.0	-0.085	-0.027463	0.025516	853	732	2	1800
150	124.462872683	130	0.0	-0.085	-0.064488	0.008961	991	695	2	1840
151	67.3130975762	50	0.0	-0.085	0.044477	0.021394	454	634	2	1899
152	118.211460291	130	0.0	-0.085	-0.054009	0.015678	921	715	2	1820
153	76.8347395208	90	0.0	-0.085	0.026023	0.026253	539	683	2	1860
154	70.3911739885	50	0.0	-0.085	0.038546	0.023197	500	666	2	3298
155	99.6923412991	130	0.0	-0.085	-0.019442	0.028832	880	723	2	2848
156	81.958293873	90	0.0	-0.085	0.016119	0.029090	533	713	2	1899
157	99.6905567818	90	0.0	-0.085	-0.018993	0.026224	791	744	2	2213
158	85.3474161417	50	0.0	-0.085	0.009331	0.029657	609	728	2	1919
159	114.038299649	130	0.0	-0.085	-0.045669	0.017390	921	728	2	1819
160	76.7861014927	90	0.0	-0.085	0.026283	0.026936	514	694	2	1899
161	84.6314723234	50	0.0	-0.085	0.010780	0.029713	551	705	2	1939
162	134.165938214	130	0.0	-0.085	-0.080145	-0.002487	1141	565	2	1899
217	58.7653940766	50	0.0	-0.085	0.062344	0.017802	413	640	3	2140
218	93.7297844492	90	0.0	-0.085	-0.007521	0.030372	793	745	3	1959
219	130.005307975	130	0.0	-0.085	-0.073336	0.002382	1163	567	3	2863
220	112.801790066	130	0.0	-0.085	-0.044653	0.021216	875	759	3	1960
221	86.1520398573	90	0.0	-0.085	0.008001	0.033955	589	724	3	1959
222	93.3915836237	50	0.0	-0.085	-0.006774	0.029303	643	719	3	2020
223	131.539091142	130	0.0	-0.085	-0.078040	0.003087	1090	618	3	4712
224	92.6244634336	90	0.0	-0.085	-0.005249	0.029513	690	735	3	1964
225	89.6287430741	50	0.0	-0.085	0.000740	0.029202	633	730	3	2000
226	117.028234377	90	0.0	-0.085	-0.052994	0.018880	924	736	3	2018
227	57.6972780089	50	0.0	-0.085	0.060231	0.010266	302	490	3	3022
228	110.445069388	130	0.0	-0.085	-0.039746	0.021617	843	741	3	1959
229	80.4429801409	50	0.0	-0.085	0.019289	0.029566	472	643	3	3198
230	140.099782038	130	0.0	-0.085	-0.089074	-0.010522	1148	562	3	2039
231	100.387922156	90	0.0	-0.085	-0.021178	0.030527	789	744	3	2119
232	106.267854096	90	0.0	-0.085	-0.031977	0.024581	838	731	3	2059
233	81.7955304285	50	0.0	-0.085	0.016544	0.029744	613	731	3	2199
234	135.167861636	130	0.0	-0.085	-0.082843	-0.002641	1141	510	3	2964
289	94.218560293	90	0.0	-0.085	-0.008371	0.028488	814	737	4	1800
290	123.801709433	130	0.0	-0.085	-0.063824	0.010333	1018	675	4	1920
291	71.1777787004	50	0.0	-0.085	0.037389	0.024690	528	704	4	2040
292	128.476813783	90	0.0	-0.085	-0.070828	0.004117	986	689	4	2039
293	126.045852707	130	0.0	-0.085	-0.067739	0.008078	1049	657	4	2039
294	51.2158958269	50	0.0	-0.085	0.071113	0.003497	322	564	4	1999
295	93.2129576841	50	0.0	-0.085	-0.006474	0.030328	660	736	4	2054
296	132.785736004	130	0.0	-0.085	-0.077336	-0.001443	1081	633	4	2059
297	99.9224534398	90	0.0	-0.085	-0.020068	0.029719	839	728	4	2079
298	115.846150426	90	0.0	-0.085	-0.049414	0.017008	926	732	4	2059
299	109.883637443	130	0.0	-0.085	-0.038028	0.020145	890	732	4	2119
300	77.4630677395	50	0.0	-0.085	0.025238	0.028495	483	701	4	2139
301	117.280910761	130	0.0	-0.085	-0.050828	0.013558	960	718	4	2179
302	106.249604116	90	0.0	-0.085	-0.031882	0.024385	878	740	4	2129
303	87.4462766977	50	0.0	-0.085	0.005020	0.027555	582	730	4	2139
304	101.593465628	50	0.0	-0.085	-0.023089	0.027546	648	745	4	2019
305	112.996034744	130	0.0	-0.085	-0.044285	0.019349	857	756	4	1999
306	106.490309732	90	0.0	-0.085	-0.032552	0.024962	865	763	4	2912
