Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
73	50.7383848094	50	0.0	-0.085	0.074725	0.006421	393	444	1	8168
74	110.26204181	90	0.0	-0.085	-0.039638	0.022374	1000	647	1	3229
75	150.448780967	130	0.0	-0.085	-0.099024	-0.028858	1219	436	1	2969
76	41.9303166371	50	0.0	-0.085	0.083530	-0.009973	351	457	1	2969
77	135.952630008	130	0.0	-0.085	-0.080979	-0.006670	1209	485	1	2689
78	89.5454869122	90	0.0	-0.085	0.000894	0.027695	813	699	1	3088
79	139.15046668	130	0.0	-0.085	-0.085520	-0.011052	1220	473	1	3209
80	105.573818043	90	0.0	-0.085	-0.030116	0.023054	991	667	1	3050
81	47.9557629319	50	0.0	-0.085	0.077574	0.001021	383	500	1	3069
82	91.6320959773	90	0.0	-0.085	-0.003193	0.027062	810	679	1	2969
83	116.918375825	130	0.0	-0.085	-0.051776	0.016975	1044	609	1	3049
84	71.7757591321	50	0.0	-0.085	0.036573	0.026079	615	638	1	2909
85	63.5779043326	90	0.0	-0.085	0.050248	0.016126	602	659	1	3084
86	141.946498096	130	0.0	-0.085	-0.088486	-0.015734	1209	435	1	2909
87	57.8876173095	50	0.0	-0.085	0.061100	0.012355	491	566	1	2969
88	115.15932287	90	0.0	-0.085	-0.047826	0.016823	989	638	1	2969
89	146.196299188	130	0.0	-0.085	-0.095287	-0.021202	1219	450	1	3114
90	46.7007884288	50	0.0	-0.085	0.077708	-0.002536	390	491	1	2949
145	41.6414397319	50	0.0	-0.085	0.084166	-0.010165	398	478	2	2990
146	94.3885564941	90	0.0	-0.085	-0.008747	0.028975	826	659	2	2849
147	118.767015802	130	0.0	-0.085	-0.054609	0.014469	1019	604	2	4878
148	152.548715417	130	0.0	-0.085	-0.098066	-0.034056	1213	456	2	2769
149	86.9124103975	90	0.0	-0.085	0.006219	0.030293	708	653	2	2809
150	68.0720151354	50	0.0	-0.085	0.043099	0.022061	560	610	2	2829
151	117.368869504	90	0.0	-0.085	-0.051776	0.015019	971	628	2	2829
152	113.189535858	130	0.0	-0.085	-0.044169	0.018106	973	648	2	2709
153	40.2509634756	50	0.0	-0.085	0.088789	-0.009832	372	471	2	2884
154	144.840232436	130	0.0	-0.085	-0.093313	-0.019273	1191	503	2	2669
155	51.7130746354	50	0.0	-0.085	0.071563	0.005657	352	445	2	2728
156	94.2436653829	90	0.0	-0.085	-0.008314	0.027046	838	660	2	2749
157	69.3038093791	50	0.0	-0.085	0.039825	0.020415	596	648	2	2668
158	65.8860649741	90	0.0	-0.085	0.045559	0.016782	626	636	2	2570
159	152.494238515	130	0.0	-0.085	-0.099300	-0.033295	1196	477	2	3691
160	50.5912995931	50	0.0	-0.085	0.071419	0.001920	381	482	2	2729
161	83.2467911541	90	0.0	-0.085	0.013259	0.026971	747	669	2	2549
162	145.361117839	130	0.0	-0.085	-0.094574	-0.019663	1208	476	2	2649
217	90.0176569542	90	0.0	-0.085	-0.000034	0.025328	787	667	3	2530
218	67.3822148934	50	0.0	-0.085	0.044008	0.020630	594	619	3	2709
219	122.016046611	130	0.0	-0.085	-0.061296	0.013033	1034	646	3	2689
220	152.884190511	130	0.0	-0.085	-0.102368	-0.032580	1210	471	3	2589
221	96.0208789134	90	0.0	-0.085	-0.011949	0.028290	815	687	3	2669
222	48.4398811817	50	0.0	-0.085	0.076571	0.001365	404	501	3	2729
223	102.137658518	90	0.0	-0.085	-0.023535	0.024430	848	681	3	2629
224	36.7764428603	50	0.0	-0.085	0.092419	-0.015921	384	447	3	2589
225	149.607162126	130	0.0	-0.085	-0.098430	-0.027268	1175	488	3	2589
226	97.8526927154	90	0.0	-0.085	-0.015512	0.027471	777	677	3	2669
227	148.262760632	130	0.0	-0.085	-0.095717	-0.025798	1207	454	3	2549
228	37.7348619749	50	0.0	-0.085	0.090192	-0.015204	349	428	3	2648
229	128.353616673	130	0.0	-0.085	-0.069761	0.003163	1047	594	3	2650
230	90.2092875865	90	0.0	-0.085	-0.000412	0.027791	791	649	3	2629
231	35.1356338669	50	0.0	-0.085	0.093577	-0.019146	369	442	3	2768
232	96.5942512417	90	0.0	-0.085	-0.012747	0.025266	824	638	3	3470
233	52.2468005688	50	0.0	-0.085	0.069551	0.004816	470	501	3	2908
234	148.178836221	130	0.0	-0.085	-0.095804	-0.025550	1210	463	3	3315
289	109.240075175	90	0.0	-0.085	-0.037213	0.021621	951	635	4	3049
290	30.1033801582	50	0.0	-0.085	0.100309	-0.026845	368	460	4	3009
291	137.598328821	130	0.0	-0.085	-0.085037	-0.007346	1140	511	4	3385
292	40.4044560084	50	0.0	-0.085	0.085733	-0.012024	368	454	4	3408
293	94.4292868668	90	0.0	-0.085	-0.008667	0.026890	701	626	4	2819
294	152.783301202	130	0.0	-0.085	-0.099205	-0.033979	1187	473	4	4061
295	117.860468848	130	0.0	-0.085	-0.051667	0.012745	998	606	4	2829
296	91.7984992833	90	0.0	-0.085	-0.003551	0.028089	761	651	4	7135
297	34.2897158857	50	0.0	-0.085	0.095813	-0.019666	382	437	4	3274
298	112.017947027	90	0.0	-0.085	-0.041520	0.017673	934	650	4	2829
299	32.5879767951	50	0.0	-0.085	0.095715	-0.023816	359	457	4	2809
300	151.695161682	130	0.0	-0.085	-0.101262	-0.030465	1210	474	4	2809
301	134.10001366	130	0.0	-0.085	-0.079262	-0.003208	1091	549	4	2849
302	33.4604865102	50	0.0	-0.085	0.094068	-0.022831	395	484	4	2769
303	91.8630158686	90	0.0	-0.085	-0.003641	0.026937	706	613	4	2649
304	147.948942806	130	0.0	-0.085	-0.095009	-0.025514	1155	462	4	3514
305	29.7726236758	50	0.0	-0.085	0.096946	-0.029540	399	446	4	2889
306	90.7017777989	90	0.0	-0.085	-0.001371	0.026928	741	649	4	2709
