0	90	0.0	-0.085	0.0	0.035	789	304	847	684
1	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	818	301	1190	531
2	90	0.0	-0.085	0.0	0.035	819	307	837	674
3	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	837	291	410	479
4	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	829	275	933	656
5	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	832	261	460	531
6	90	0.0	-0.085	0.0	0.035	827	259	785	639
7	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	807	260	611	608
8	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	848	244	1283	339
9	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	804	254	1020	614
10	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	803	262	851	662
11	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	799	271	1232	443
12	180.0	0.0	-0.085	-0.12	-0.085	829	271	1298	296
13	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	838	237	371	345
14	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	805	292	1072	600
15	90	0.0	-0.085	0.0	0.035	790	268	798	665
16	180	0.0	-0.085	-0.12	-0.085	807	255	1298	292
17	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	802	253	1152	545
18	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	803	254	1275	401
19	18.0	0.0	-0.085	0.114126781955	-0.047917960675	809	277	370	418
20	90	0.0	-0.085	0.0	0.035	800	329	783	708
21	54.0	0.0	-0.085	0.0705342302751	0.012082039325	812	262	529	602
22	90	0.0	-0.085	0.0	0.035	820	307	846	709
23	72.0	0.0	-0.085	0.037082039325	0.0291267819554	850	282	730	657
24	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	805	315	736	692
25	135	0.0	-0.085	-0.12	-0.085	844	280	1319	280
26	0	0.0	-0.085	0.12	-0.085	826	292	329	283
27	180	0.0	-0.085	-0.12	-0.085	809	303	1320	285
28	0	0.0	-0.085	0.12	-0.085	814	280	359	281
29	0	0.0	-0.085	0.12	-0.085	804	284	325	285
30	90	0.0	-0.085	0.0	0.035	827	270	789	647
31	180	0.0	-0.085	-0.12	-0.085	823	267	1271	314
32	90	0.0	-0.085	0.0	0.035	818	289	785	720
33	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	824	223	456	604
34	90.0	0.0	-0.085	0.0	0.035	845	303	799	688
35	0	0.0	-0.085	0.12	-0.085	789	310	327	266
36	180	0.0	-0.085	-0.12	-0.085	817	288	1252	282
37	90	0.0	-0.085	0.0	0.035	803	268	837	678
38	45	0.0	-0.085	-0.12	-0.085	838	294	1270	290
39	0.0	0.0	-0.085	0.12	-0.085	776	290	317	254
