Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
139	111.350099688	90	0.0	-0.085	-0.041318	0.020702	881	616	1	2849
140	156.8791254	130	0.0	-0.085	-0.104966	-0.040183	1154	440	1	3829
141	77.6429286409	50	0.0	-0.085	0.024394	0.026348	569	543	1	2630
142	153.907654028	130	0.0	-0.085	-0.102330	-0.034886	1133	467	1	2609
143	99.8071869775	90	0.0	-0.085	-0.019205	0.026102	793	619	1	2670
144	70.5811138228	50	0.0	-0.085	0.037023	0.020022	400	460	1	2729
145	77.3346561779	50	0.0	-0.085	0.025079	0.026599	520	561	1	2689
146	119.198474866	90	0.0	-0.085	-0.055157	0.013698	883	612	1	2589
147	157.24725521	130	0.0	-0.085	-0.106657	-0.040269	1180	425	1	3799
148	111.766959391	90	0.0	-0.085	-0.041230	0.018255	895	590	1	2569
149	72.3774406034	50	0.0	-0.085	0.034126	0.022432	535	558	1	2689
150	140.331364133	130	0.0	-0.085	-0.086475	-0.013287	1107	475	1	3191
151	78.5203230756	50	0.0	-0.085	0.022331	0.024960	553	567	1	2669
152	109.571503676	90	0.0	-0.085	-0.037656	0.020917	864	613	1	2609
153	137.380292707	130	0.0	-0.085	-0.082137	-0.009419	1030	506	1	2469
154	145.144472502	130	0.0	-0.085	-0.091911	-0.020988	1160	484	1	3004
155	102.264488994	90	0.0	-0.085	-0.023609	0.023604	847	626	1	2549
156	71.7551762034	50	0.0	-0.085	0.035236	0.021889	538	528	1	2629
283	55.8893315171	50	0.0	-0.085	0.064284	0.009909	570	575	2	2970
284	116.130721854	90	0.0	-0.085	-0.050615	0.018178	854	616	2	2929
285	155.004508353	130	0.0	-0.085	-0.104075	-0.036479	1120	504	2	3937
286	146.0463282	130	0.0	-0.085	-0.095559	-0.020657	1087	513	2	2589
287	111.968974756	90	0.0	-0.085	-0.042163	0.019520	816	615	2	2689
