73	170.882534484	50	0.0	-0.085	-0.112838	-0.066891	581	735	1	9116
74	122.032143492	130	0.0	-0.085	-0.062595	0.015048	1001	724	1	3544
75	75.9832237443	90	0.0	-0.085	0.027663	0.025812	639	762	1	3143
76	110.282913073	90	0.0	-0.085	-0.040045	0.023355	887	742	1	3213
77	13.0136151568	50	0.0	-0.085	0.111882	-0.059142	314	525	1	3013
78	144.87305105	130	0.0	-0.085	-0.091502	-0.020627	1150	509	1	3325
79	93.6780053675	90	0.0	-0.085	-0.007410	0.030274	746	771	1	3847
80	39.8672268282	50	0.0	-0.085	0.086483	-0.012773	320	565	1	3601
81	138.684049471	130	0.0	-0.085	-0.084250	-0.010943	1143	595	1	4467
82	41.007214186	50	0.0	-0.085	0.088626	-0.007939	317	539	1	4753
83	144.879620383	130	0.0	-0.085	-0.095774	-0.017638	1200	516	1	3437
84	77.3732326674	90	0.0	-0.085	0.025115	0.027112	557	735	1	3497
85	58.3021977213	50	0.0	-0.085	0.060020	0.012189	444	675	1	3505
86	119.871341604	90	0.0	-0.085	-0.056370	0.013144	936	741	1	3503
87	108.575610518	130	0.0	-0.085	-0.036109	0.022447	900	729	1	5166
88	142.941136205	130	0.0	-0.085	-0.088317	-0.018306	1193	546	1	3576
89	47.6769411095	50	0.0	-0.085	0.076006	-0.001538	458	687	1	3504
90	105.220350354	90	0.0	-0.085	-0.029407	0.023084	863	732	1	4982
145	30.1165641537	50	0.0	-0.085	0.096920	-0.028780	306	564	2	3295
146	125.655301619	130	0.0	-0.085	-0.066840	0.008171	1108	635	2	3229
147	92.5223876074	90	0.0	-0.085	-0.004947	0.027298	780	768	2	3459
148	36.4616560608	50	0.0	-0.085	0.090143	-0.018391	319	562	2	3313
149	137.983037609	130	0.0	-0.085	-0.084020	-0.009303	1155	568	2	3445
150	102.566343016	90	0.0	-0.085	-0.024171	0.023434	776	749	2	4471
151	27.5616643928	50	0.0	-0.085	0.099746	-0.032939	281	509	2	3147
152	143.469847929	130	0.0	-0.085	-0.089818	-0.018465	1184	507	2	3230
153	85.1541936689	90	0.0	-0.085	0.009324	0.024982	589	731	2	3245
154	72.0192243026	50	0.0	-0.085	0.034975	0.022765	522	699	2	3039
155	102.110024941	90	0.0	-0.085	-0.023424	0.024170	791	755	2	3345
156	170.848308317	130	0.0	-0.085	-0.110230	-0.067242	1199	524	2	3360
157	103.938951932	130	0.0	-0.085	-0.027181	0.024514	855	743	2	3490
158	71.2161326283	50	0.0	-0.085	0.036167	0.021338	476	677	2	4410
159	90.1592594584	90	0.0	-0.085	-0.000312	0.027246	597	735	2	4522
160	111.558093223	90	0.0	-0.085	-0.041245	0.019396	917	754	2	3508
161	151.427784257	130	0.0	-0.085	-0.098915	-0.031132	1179	501	2	3328
162	40.5690103895	50	0.0	-0.085	0.086565	-0.010886	322	565	2	3168
217	122.271095516	130	0.0	-0.085	-0.060153	0.010259	1117	590	3	3202
218	36.1003355099	50	0.0	-0.085	0.090406	-0.019074	295	522	3	3220
219	109.929000266	90	0.0	-0.085	-0.038054	0.019957	801	744	3	3122
220	139.12907976	130	0.0	-0.085	-0.085526	-0.010991	1147	587	3	3412
221	74.3302884612	90	0.0	-0.085	0.030341	0.023161	513	701	3	3269
222	69.9101796185	50	0.0	-0.085	0.038241	0.019556	473	689	3	3008
223	148.265898681	130	0.0	-0.085	-0.095546	-0.025911	1192	521	3	2992
224	69.8608673379	90	0.0	-0.085	0.039060	0.021511	509	705	3	3172
225	53.0055276398	50	0.0	-0.085	0.067529	0.004632	336	576	3	3180
226	127.5063142	90	0.0	-0.085	-0.068749	0.004575	968	703	3	3314
227	138.439842319	130	0.0	-0.085	-0.084567	-0.010023	1149	593	3	2990
228	46.7078403609	50	0.0	-0.085	0.077068	-0.003195	335	580	3	3218
229	119.933505316	90	0.0	-0.085	-0.056119	0.012462	903	733	3	3424
230	177.26135289	130	0.0	-0.085	-0.115188	-0.079490	1187	508	3	3494
231	34.9426591044	50	0.0	-0.085	0.092604	-0.020296	301	542	3	4590
232	143.12979471	130	0.0	-0.085	-0.089395	-0.017953	1159	566	3	3242
233	96.5061213219	90	0.0	-0.085	-0.012582	0.025326	721	742	3	3012
234	48.7415246865	50	0.0	-0.085	0.074224	-0.000389	300	534	3	3101
289	145.3164562	130	0.0	-0.085	-0.091629	-0.021592	1183	524	4	2845
290	42.3190467972	50	0.0	-0.085	0.082180	-0.010172	294	506	4	3223
291	95.6252288045	90	0.0	-0.085	-0.010854	0.025198	737	762	4	3029
292	161.351754575	130	0.0	-0.085	-0.106885	-0.048929	1186	525	4	3243
293	97.9478004754	90	0.0	-0.085	-0.015555	0.026416	826	746	4	5739
294	41.6031091779	50	0.0	-0.085	0.084418	-0.010042	301	555	4	3665
295	120.945214209	90	0.0	-0.085	-0.057770	0.011354	949	733	4	3479
296	149.079476988	130	0.0	-0.085	-0.096515	-0.027190	1189	509	4	3521
297	24.1899210734	50	0.0	-0.085	0.101499	-0.039406	274	508	4	4443
298	100.206481202	90	0.0	-0.085	-0.019765	0.024778	773	762	4	3165
299	149.938044075	130	0.0	-0.085	-0.096798	-0.028974	1193	526	4	4424
300	24.8649054271	50	0.0	-0.085	0.102777	-0.037369	304	535	4	3454
301	140.485485305	130	0.0	-0.085	-0.086431	-0.013715	1125	608	4	2862
