Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
46	40.0225351856	50	0.0	-0.085	0.093603	-0.006395	394	582	1	32504
47	115.55209656	130	0.0	-0.085	-0.052233	0.024253	1029	703	1	6231
48	91.8880991571	90	0.0	-0.085	-0.003967	0.035338	827	719	1	3955
49	67.1619393631	50	0.0	-0.085	0.046757	0.026024	492	710	1	3704
50	102.74276567	90	0.0	-0.085	-0.026979	0.034300	975	796	1	3509
51	136.213428074	130	0.0	-0.085	-0.087262	-0.001358	1205	672	1	3602
52	49.4594208257	50	0.0	-0.085	0.079570	0.008031	416	599	1	3508
53	107.134419787	130	0.0	-0.085	-0.035441	0.029957	969	689	1	3709
54	91.9845614134	90	0.0	-0.085	-0.004226	0.036959	823	817	1	3692
55	129.187903331	130	0.0	-0.085	-0.077494	0.010058	1143	689	1	3676
56	106.959847022	90	0.0	-0.085	-0.035131	0.030197	1019	692	1	5912
57	77.0061557746	50	0.0	-0.085	0.027497	0.034161	670	724	1	3756
58	70.8185300089	90	0.0	-0.085	0.040192	0.030536	564	728	1	3872
59	105.441724498	130	0.0	-0.085	-0.032402	0.032301	1010	793	1	4012
60	52.2779929096	50	0.0	-0.085	0.075288	0.012334	464	648	1	3629
61	96.0908928759	90	0.0	-0.085	-0.012816	0.035103	879	756	1	4176
62	61.7333008996	50	0.0	-0.085	0.058548	0.023887	445	648	1	3970
63	126.00731568	130	0.0	-0.085	-0.070870	0.012518	1209	675	1	4225
118	43.4206603599	50	0.0	-0.085	0.088421	-0.001324	327	608	2	4295
119	106.910069805	130	0.0	-0.085	-0.035647	0.032254	1036	772	2	3550
120	84.4715037955	90	0.0	-0.085	0.011679	0.035662	697	856	2	3442
121	63.2321947251	50	0.0	-0.085	0.055039	0.024111	498	716	2	3380
122	123.599989749	130	0.0	-0.085	-0.067362	0.016388	1114	734	2	3369
123	108.627797127	90	0.0	-0.085	-0.038353	0.028781	1007	790	2	3289
124	68.2249113887	90	0.0	-0.085	0.044686	0.026864	538	735	2	3451
125	109.189226722	130	0.0	-0.085	-0.039581	0.028730	1048	784	2	3603
126	60.0028837951	50	0.0	-0.085	0.061106	0.020851	431	704	2	3409
127	62.3851970311	50	0.0	-0.085	0.056495	0.022997	520	708	2	3412
128	121.092971816	130	0.0	-0.085	-0.062442	0.018540	1117	711	2	3324
129	108.626697555	90	0.0	-0.085	-0.038782	0.030061	941	765	2	3509
130	63.4316011658	90	0.0	-0.085	0.054775	0.024534	465	732	2	3289
131	51.7623935882	50	0.0	-0.085	0.075452	0.010753	422	656	2	3235
132	118.081983133	130	0.0	-0.085	-0.056804	0.021465	1111	788	2	3249
133	123.62304375	130	0.0	-0.085	-0.067087	0.015886	1182	722	2	3389
134	111.356213112	90	0.0	-0.085	-0.043855	0.027157	985	749	2	3349
135	78.0398795135	50	0.0	-0.085	0.025235	0.034129	661	760	2	3289
190	44.2697614977	50	0.0	-0.085	0.085973	-0.001191	395	622	3	3690
191	78.5201985928	90	0.0	-0.085	0.024079	0.033566	682	767	3	3509
192	116.594205916	130	0.0	-0.085	-0.054689	0.024239	1187	663	3	3629
193	89.1358183232	90	0.0	-0.085	0.001837	0.036785	817	748	3	3245
194	127.032548894	130	0.0	-0.085	-0.074085	0.013198	1228	634	3	3429
195	81.1079204089	50	0.0	-0.085	0.018652	0.034217	685	759	3	3309
196	44.3280871885	50	0.0	-0.085	0.086355	-0.000647	422	612	3	3269
197	103.992854193	130	0.0	-0.085	-0.029118	0.031848	1081	829	3	3309
198	84.1261452511	90	0.0	-0.085	0.012365	0.035190	779	850	3	3169
199	124.632128558	130	0.0	-0.085	-0.069370	0.015437	1215	792	3	3175
200	99.6969338532	90	0.0	-0.085	-0.020220	0.033330	1008	815	3	3329
201	76.9633168446	50	0.0	-0.085	0.027335	0.033056	675	783	3	3439
202	68.4333107561	90	0.0	-0.085	0.044188	0.026796	588	802	3	3489
203	105.096922822	130	0.0	-0.085	-0.031439	0.031543	1070	791	3	3431
204	56.5720509056	50	0.0	-0.085	0.067497	0.017256	506	726	3	3010
205	60.3348643901	50	0.0	-0.085	0.059632	0.019694	544	753	3	3010
206	120.746547213	130	0.0	-0.085	-0.061959	0.019158	1184	763	3	3129
207	108.938043737	90	0.0	-0.085	-0.039495	0.030106	1060	773	3	3070
262	44.4566541737	50	0.0	-0.085	0.086488	-0.000137	404	595	4	3565
263	108.338217609	130	0.0	-0.085	-0.038070	0.029856	1085	788	4	3470
264	83.1134617602	90	0.0	-0.085	0.014557	0.035530	714	772	4	3507
265	95.8601746097	90	0.0	-0.085	-0.012336	0.035190	858	798	4	3400
266	125.027359939	130	0.0	-0.085	-0.069145	0.013649	1231	735	4	3450
267	75.5637551349	50	0.0	-0.085	0.029941	0.031307	678	786	4	3547
268	41.7126017745	50	0.0	-0.085	0.089941	-0.004830	390	693	4	3353
269	77.9034171383	90	0.0	-0.085	0.025262	0.032871	679	736	4	3365
270	115.168905845	130	0.0	-0.085	-0.051567	0.024740	1134	783	4	3409
271	90.3638622839	90	0.0	-0.085	-0.000766	0.035617	840	776	4	3231
272	72.9558394868	50	0.0	-0.085	0.035691	0.031419	611	758	4	3299
273	129.489964443	130	0.0	-0.085	-0.078167	0.009858	1243	633	4	3129
274	100.230855096	130	0.0	-0.085	-0.021528	0.034279	991	769	4	3233
275	77.9833385401	90	0.0	-0.085	0.025241	0.033580	657	786	4	3210
276	57.7465288595	50	0.0	-0.085	0.064617	0.017398	492	776	4	3021
277	89.1089363256	90	0.0	-0.085	0.001873	0.035425	943	787	4	4691
278	70.3620801024	50	0.0	-0.085	0.040477	0.028435	561	759	4	3139
279	128.919515252	130	0.0	-0.085	-0.077404	0.010861	1281	724	4	3149
