group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
30explicit,ns_1905,46,84.491,90,0,0,1.1529,11.953,0.578927999738381,12.4598348141851,1,18666,1,1
30explicit,ns_1905,47,129.02,130,0,0,-7.6618,9.4546,-8.87743200026162,7.72953481418509,1,6904,1,1
30explicit,ns_1905,48,31.616,50,0,0,10.458,6.4377,10.1545679997384,5.86613481418509,1,4358,1,1
30explicit,ns_1905,49,57.052,50,0,0,6.5965,10.178,5.67626799973838,10.1375348141851,1,5232,1,1
30explicit,ns_1905,50,89.894,90,0,0,0.0225,12.201,1.34116799973838,12.0578348141851,1,4133,1,1
30explicit,ns_1905,51,142.48,130,0,0,-9.5433,7.3275,-10.5684320002616,4.83413481418509,1,4141,1,1
30explicit,ns_1905,52,68.521,50,0,0,4.4608,11.337,4.05656799973838,11.3698348141851,1,4659,1,1
30explicit,ns_1905,53,129.96,130,0,0,-7.7506,9.2498,-8.54393200026162,8.41753481418509,1,4153,1,1
30explicit,ns_1905,54,69.893,90,0,0,4.1831,11.426,3.67546799973838,10.8538348141851,1,3493,1,1
30explicit,ns_1905,55,23.585,50,0,0,11.117,4.8532,11.2495679997384,4.49013481418509,1,4221,1,1
30explicit,ns_1905,56,86.529,90,0,0,0.7355,12.128,0.197817999738381,12.1158348141851,1,5307,1,1
30explicit,ns_1905,57,124.24,130,0,0,-6.8016,9.9944,-9.54433200026162,7.67213481418509,1,3961,1,1
30explicit,ns_1905,58,71.349,90,0,0,3.8783,11.49,2.72266799973838,11.7718348141851,1,3403,1,1
30explicit,ns_1905,59,56.213,50,0,0,6.8311,10.209,8.27256799973838,8.18813481418509,1,3109,1,1
30explicit,ns_1905,60,102.58,130,0,0,-2.6262,11.772,-3.35133200026162,11.7138348141851,1,3609,1,1
30explicit,ns_1905,61,113.63,90,0,0,-4.8384,11.057,-4.44693200026162,10.8538348141851,1,3321,1,1
30explicit,ns_1905,62,63.585,50,0,0,5.3963,10.863,6.98636799973838,9.70753481418509,1,3147,1,1
30explicit,ns_1905,63,106.56,130,0,0,-3.4547,11.619,-3.47033200026162,11.6568348141851,1,2639,1,1
30explicit,ns_1905,118,42.183,50,0,0,8.9558,8.1159,8.41556799973838,8.56083481418509,2,7593,1,1
30explicit,ns_1905,119,-64.467,130,0,0,5.2348,-10.959,-6.49543200026162,10.3381348141851,2,25452,0,1
30explicit,ns_1905,120,97.697,90,0,0,-1.6156,11.954,1.29346799973838,11.8288348141851,2,25324,1,1
30explicit,ns_1905,121,47.433,50,0,0,8.2788,9.0136,8.24876799973838,8.70413481418509,2,4038,1,1
30explicit,ns_1905,122,129.15,130,0,0,-7.8249,9.6121,-7.90083200026162,9.04813481418509,2,3296,1,1
30explicit,ns_1905,123,119.09,90,0,0,-5.9003,10.603,-5.28063200026162,10.6248348141851,2,3552,1,1
30explicit,ns_1905,124,60.172,90,0,0,5.9857,10.44,4.69966799973838,10.8538348141851,2,3701,1,1
30explicit,ns_1905,125,129.44,130,0,0,-7.6573,9.3104,-9.80633200026162,7.50013481418509,2,3601,1,1
30explicit,ns_1905,126,46.587,50,0,0,8.2615,8.7323,8.12966799973838,8.27413481418509,2,2845,1,1
30explicit,ns_1905,127,88.422,90,0,0,0.3326,12.076,1.34116799973838,12.1438348141851,2,3831,1,1
30explicit,ns_1905,128,101.74,130,0,0,-2.5001,12.025,-2.68433200026162,11.8288348141851,2,3448,1,1
30explicit,ns_1905,129,73.183,50,0,0,3.5891,11.875,4.53296799973838,11.0838348141851,2,3299,1,1
30explicit,ns_1905,130,42.138,50,0,0,8.9008,8.0533,10.7255679997384,5.43613481418509,2,4310,1,1
30explicit,ns_1905,131,88.832,90,0,0,0.2451,12.023,1.69846799973838,11.7718348141851,2,2819,1,1
