group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
cursorjump,cp_1201,91,163.08,130,0,0,-11.599,3.5292,-9.17180840493637,6.38344515292198,1,4057,1,1
cursorjump,cp_1201,92,108.11,90,0,0,-3.7582,11.492,-5.17020840493637,12.976445152922,1,2896,1,1
cursorjump,cp_1201,93,80.517,50,0,0,1.9909,11.919,5.31039159506363,11.228445152922,1,2729,1,1
cursorjump,cp_1201,94,85.98,50,0,0,0.8417,11.977,3.59539159506363,13.779445152922,1,2789,1,1
cursorjump,cp_1201,95,113.05,130,0,0,-4.7153,11.083,-2.76440840493637,13.177445152922,1,2990,1,1
cursorjump,cp_1201,96,85.555,90,0,0,0.9337,12.011,3.95269159506363,10.884445152922,1,2770,1,1
cursorjump,cp_1201,97,88.316,90,0,0,0.358,12.176,3.52389159506363,12.231445152922,1,3061,1,1
cursorjump,cp_1201,98,141.99,130,0,0,-9.5359,7.4537,-7.38540840493637,7.67344515292198,1,2990,1,1
cursorjump,cp_1201,99,85.282,50,0,0,1.0081,12.216,2.73789159506363,12.804445152922,1,2629,1,1
cursorjump,cp_1201,100,80.029,50,0,0,2.1046,11.972,4.83399159506363,11.629445152922,1,2609,1,1
cursorjump,cp_1201,101,129.89,130,0,0,-7.7115,9.2264,-10.3865084049364,6.52674515292198,1,5203,1,1
cursorjump,cp_1201,102,68.957,90,0,0,4.5408,11.802,3.69069159506363,11.715445152922,1,2829,1,1
cursorjump,cp_1201,103,75.772,90,0,0,2.9701,11.713,5.21509159506363,12.002445152922,1,2689,1,1
cursorjump,cp_1201,104,40.534,50,0,0,9.2062,7.8723,9.12149159506363,6.18274515292198,1,2809,1,1
cursorjump,cp_1201,105,112.86,130,0,0,-4.9806,11.814,-4.78900840493637,12.174445152922,1,2829,1,1
cursorjump,cp_1201,106,34.757,50,0,0,9.8959,6.8667,9.57409159506363,6.52674515292198,1,3413,1,1
cursorjump,cp_1201,107,104.69,90,0,0,-3.0465,11.62,-5.31310840493637,11.314445152922,1,2869,1,1
cursorjump,cp_1201,108,143.03,130,0,0,-9.6031,7.2273,-10.6245084049364,5.75274515292198,1,3269,1,1
