group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
30implicit,gs_3105,91,68.15,50,0,0,4.5204,11.273,8.46372837346554,8.70480072083432,1,3675,1,1
30implicit,gs_3105,92,100.97,90,0,0,-2.3474,12.11,-0.0636716265344583,12.2018007208343,1,7368,1,1
30implicit,gs_3105,93,123.82,130,0,0,-6.8595,10.237,-7.80497162653446,9.27780072083432,1,2464,1,1
30implicit,gs_3105,94,61.952,50,0,0,5.8415,10.964,7.17742837346554,9.30680072083432,1,1926,1,1
30implicit,gs_3105,95,110.08,90,0,0,-4.1262,11.288,-0.301871626534458,12.6318007208343,1,1779,1,1
30implicit,gs_3105,96,132.56,130,0,0,-8.2994,9.038,-7.40007162653446,9.04880072083432,1,1559,1,1
30implicit,gs_3105,97,53.905,50,0,0,7.5234,10.319,7.43942837346554,9.19180072083432,1,1800,1,1
30implicit,gs_3105,98,114.7,90,0,0,-5.0338,10.945,-0.0874916265344583,12.1448007208343,1,2306,1,1
30implicit,gs_3105,99,127.27,130,0,0,-7.4647,9.8106,-7.70967162653446,8.73380072083432,1,1608,1,1
30implicit,gs_3105,100,81.295,90,0,0,1.8909,12.35,-1.23087162653446,11.9158007208343,1,2512,1,1
30implicit,gs_3105,101,71,50,0,0,4.0078,11.64,7.48712837346554,9.96580072083432,1,2116,1,1
30implicit,gs_3105,102,125.99,130,0,0,-7.4154,10.208,-8.18607162653446,9.96580072083432,1,1599,1,1
30implicit,gs_3105,103,107.48,130,0,0,-3.7672,11.96,-7.85267162653446,9.01980072083432,1,2514,1,1
30implicit,gs_3105,104,61.797,50,0,0,5.9376,11.072,7.96352837346554,9.10580072083432,1,2886,1,1
30implicit,gs_3105,105,115.38,90,0,0,-5.3291,11.235,-0.754441626534458,11.7718007208343,1,2096,1,1
30implicit,gs_3105,106,55.837,50,0,0,6.8853,10.145,8.94002837346554,7.47210072083432,1,2680,1,1
30implicit,gs_3105,107,103.57,90,0,0,-2.9496,12.223,-0.563881626534458,11.4568007208343,1,1781,1,1
30implicit,gs_3105,108,119.97,130,0,0,-6.1225,10.618,-6.97127162653446,8.50380072083432,1,1977,1,1
30implicit,gs_3105,235,59.358,50,0,0,6.5538,11.063,8.67802837346554,8.07380072083432,2,3146,1,1
30implicit,gs_3105,236,109.73,90,0,0,-4.2458,11.84,-0.897371626534458,12.2878007208343,2,2407,1,1
30implicit,gs_3105,237,136.05,130,0,0,-8.7044,8.3921,-7.63827162653446,9.47880072083432,2,1817,1,1
30implicit,gs_3105,238,83.125,50,0,0,1.4743,12.228,7.41562837346554,8.81980072083432,2,1659,1,1
30implicit,gs_3105,239,115.82,90,0,0,-5.4981,11.362,-0.992671626534458,11.7148007208343,2,1639,1,1
30implicit,gs_3105,240,135.53,130,0,0,-8.6019,8.4431,-7.18567162653446,8.58980072083432,2,1579,1,1
30implicit,gs_3105,241,75.519,50,0,0,3.0739,11.902,7.20122837346554,8.87680072083432,2,1711,1,1
30implicit,gs_3105,242,122.2,130,0,0,-6.6729,10.598,-7.90027162653446,9.13480072083432,2,2387,1,1
30implicit,gs_3105,243,87.506,90,0,0,0.5514,12.662,-0.373331626534458,11.5138007208343,2,4887,1,1
30implicit,gs_3105,244,68.837,50,0,0,4.4251,11.43,8.05872837346554,9.70780072083432,2,2375,1,1
30implicit,gs_3105,245,125.44,130,0,0,-6.9685,9.7922,-8.09087162653446,8.70480072083432,2,1679,1,1
