group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
30explicit,ns_1905,91,79.395,50,0,0,2.2259,11.889,5.28375150363267,10.5879674845643,1,4759,1,1
30explicit,ns_1905,92,121.68,90,0,0,-6.3714,10.322,-3.74384849636733,10.9319674845643,1,3232,1,1
30explicit,ns_1905,93,132.08,130,0,0,-8.249,9.1373,-6.69744849636733,10.5019674845643,1,3068,1,1
30explicit,ns_1905,94,85.258,50,0,0,0.9969,12.018,2.83035150363267,11.7059674845643,1,3099,1,1
30explicit,ns_1905,95,122.11,130,0,0,-6.4373,10.256,-4.95864849636733,11.0179674845643,1,2910,1,1
30explicit,ns_1905,96,114.74,90,0,0,-5.0378,10.932,-2.26704849636733,11.9929674845643,1,2959,1,1
30explicit,ns_1905,97,106.45,90,0,0,-3.438,11.641,-1.50484849636733,12.1069674845643,1,2659,1,1
30explicit,ns_1905,98,89.22,50,0,0,0.1646,12.088,2.80655150363267,11.5629674845643,1,2339,1,1
30explicit,ns_1905,99,124.2,130,0,0,-6.8556,10.089,-4.17254849636733,11.1899674845643,1,2704,1,1
30explicit,ns_1905,100,112.34,90,0,0,-4.6103,11.219,0.305465503632671,11.9349674845643,1,2339,1,1
30explicit,ns_1905,101,122.71,130,0,0,-6.4966,10.117,-2.50524849636733,11.3619674845643,1,2660,1,1
30explicit,ns_1905,102,104.88,50,0,0,-3.0868,11.616,2.02045150363267,11.7059674845643,1,2179,1,1
30explicit,ns_1905,103,101.21,90,0,0,-2.3432,11.825,1.37735150363267,12.0499674845643,1,2620,1,1
30explicit,ns_1905,104,125.02,130,0,0,-6.8964,9.8409,-4.14874849636733,11.2759674845643,1,2379,1,1
30explicit,ns_1905,105,91.63,50,0,0,-0.344,12.085,3.13995150363267,11.6199674845643,1,2419,1,1
30explicit,ns_1905,106,106.79,90,0,0,-3.4868,11.554,0.138731503632671,11.7349674845643,1,2220,1,1
30explicit,ns_1905,107,104.95,50,0,0,-3.13,11.721,2.99705150363267,11.4189674845643,1,2865,1,1
30explicit,ns_1905,108,111.43,130,0,0,-4.4353,11.303,-2.21934849636733,11.6769674845643,1,2380,1,1
30explicit,ns_1905,235,109.54,90,0,0,-4.061,11.441,-2.91014849636733,12.1359674845643,2,4269,1,1
30explicit,ns_1905,236,122.59,130,0,0,-6.6093,10.337,-2.50524849636733,11.8209674845643,2,2339,1,1
30explicit,ns_1905,237,97.647,50,0,0,-1.6066,11.966,4.59295150363267,11.3909674845643,2,2358,1,1
30explicit,ns_1905,238,127.87,90,0,0,-7.6341,9.8182,-0.861648496367329,12.1359674845643,2,2219,1,1
30explicit,ns_1905,239,132.22,130,0,0,-8.1813,9.0167,-3.33894849636733,11.7629674845643,2,2059,1,1
30explicit,ns_1905,240,92.672,50,0,0,-0.5601,12.003,4.18805150363267,11.4479674845643,2,2259,1,1
30explicit,ns_1905,241,137.4,130,0,0,-8.9808,8.2574,-3.67234849636733,11.1329674845643,2,2339,1,1
30explicit,ns_1905,242,111.4,90,0,0,-4.4145,11.266,0.829491503632671,11.7059674845643,2,2139,1,1
30explicit,ns_1905,243,106.71,50,0,0,-3.4855,11.611,3.97365150363267,11.2759674845643,2,2179,1,1
30explicit,ns_1905,244,123.14,90,0,0,-6.7238,10.299,-0.980748496367329,11.5909674845643,2,1919,1,1
30explicit,ns_1905,245,113.56,130,0,0,-4.8012,11.01,-2.26704849636733,11.7059674845643,2,2807,1,1
30explicit,ns_1905,246,103.3,50,0,0,-2.7811,11.769,4.06895150363267,11.2469674845643,2,2179,1,1
