group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
org30implicit,nd_0212,91,74.013,50,0,0,3.3465,11.681,7.31446449721454,9.96390889255132,1,5408,1,1
org30implicit,nd_0212,92,122.86,90,0,0,-6.5547,10.148,-4.26173550278546,11.3689088925513,1,4440,1,1
org30implicit,nd_0212,93,130.72,130,0,0,-7.9462,9.2332,-8.90653550278546,8.81720889255132,1,3594,1,1
org30implicit,nd_0212,94,70.59,50,0,0,3.9981,11.347,7.48126449721454,8.64520889255132,1,5739,1,1
org30implicit,nd_0212,95,104.47,90,0,0,-3.0149,11.686,-0.95083550278546,12.2569088925513,1,3548,1,1
org30implicit,nd_0212,96,133.25,130,0,0,-8.4351,8.9655,-8.62073550278546,7.18320889255132,1,3440,1,1
org30implicit,nd_0212,97,66.346,50,0,0,4.8275,11.021,7.69556449721454,8.35860889255132,1,3514,1,1
org30implicit,nd_0212,98,97.582,90,0,0,-1.6092,12.089,-0.78413550278546,12.0279088925513,1,3326,1,1
org30implicit,nd_0212,99,134.4,130,0,0,-8.5997,8.7826,-8.38253550278546,8.75990889255132,1,3056,1,1
org30implicit,nd_0212,100,132.1,130,0,0,-8.0644,8.9244,-8.43013550278546,8.38720889255132,1,2433,1,1
org30implicit,nd_0212,101,64.306,50,0,0,5.3381,11.095,8.24346449721454,8.27260889255132,1,3421,1,1
org30implicit,nd_0212,102,91.904,90,0,0,-0.404,12.154,2.62206449721454,11.1679088925513,1,3883,1,1
org30implicit,nd_0212,103,101.47,90,0,0,-2.3962,11.811,-1.40343550278546,11.9709088925513,1,4173,1,1
org30implicit,nd_0212,104,131.16,130,0,0,-8.0392,9.1949,-8.16813550278546,9.36190889255132,1,2893,1,1
org30implicit,nd_0212,105,67.054,50,0,0,4.7473,11.213,7.21916449721454,9.87790889255132,1,5879,1,1
org30implicit,nd_0212,106,111.61,90,0,0,-4.5157,11.398,-0.78413550278546,12.8589088925513,1,2890,1,1
org30implicit,nd_0212,107,83.286,50,0,0,1.4092,11.971,9.02946449721454,6.95390889255132,1,4242,0,1
org30implicit,nd_0212,108,144.55,130,0,0,-9.8679,7.0249,-7.78703550278546,8.78860889255132,1,3004,1,1
org30implicit,nd_0212,235,131.47,130,0,0,-7.9642,9.0113,-7.62033550278546,9.13260889255132,2,5207,1,1
org30implicit,nd_0212,236,66.324,50,0,0,4.9126,11.204,6.52846449721454,10.0212088925513,2,2994,1,1
org30implicit,nd_0212,237,100.05,90,0,0,-2.1072,11.891,-0.66503550278546,11.7699088925513,2,2631,1,1
org30implicit,nd_0212,238,60.533,50,0,0,6.0131,10.643,7.83856449721454,8.04320889255132,2,2834,1,1
org30implicit,nd_0212,239,101.51,90,0,0,-2.4302,11.938,-1.04613550278546,12.4289088925513,2,2638,1,1
org30implicit,nd_0212,240,131.81,130,0,0,-8.1455,9.1086,-8.97813550278546,8.38720889255132,2,2504,1,1
org30implicit,nd_0212,241,131.31,130,0,0,-7.9987,9.1026,-8.59693550278546,7.32660889255132,2,2318,1,1
org30implicit,nd_0212,242,61.661,50,0,0,5.8825,10.907,5.76626449721454,10.3939088925513,2,2520,1,1
org30implicit,nd_0212,243,99.102,90,0,0,-1.9264,12.024,-0.45063550278546,12.2859088925513,2,2610,1,1
org30implicit,nd_0212,244,100.6,90,0,0,-2.224,11.888,-0.59353550278546,12.4289088925513,2,2467,1,1
org30implicit,nd_0212,245,66.051,50,0,0,4.9271,11.093,6.48076449721454,10.3939088925513,2,2520,1,1
org30implicit,nd_0212,246,130.16,130,0,0,-7.8369,9.2883,-8.21583550278546,8.01460889255132,2,2563,1,1
org30implicit,nd_0212,247,129.08,130,0,0,-7.7366,9.5262,-8.26343550278546,8.15790889255132,2,2460,1,1
org30implicit,nd_0212,248,92.351,90,0,0,-0.503,12.252,-1.09373550278546,12.6009088925513,2,2400,1,1
org30implicit,nd_0212,249,65.811,50,0,0,4.9967,11.124,7.10006449721454,9.90660889255132,2,2349,1,1
org30implicit,nd_0212,250,66.433,50,0,0,4.7995,11.003,7.74326449721454,9.90660889255132,2,2351,1,1
org30implicit,nd_0212,251,104.65,90,0,0,-3.0479,11.659,-1.14143550278546,12.0279088925513,2,2454,1,1
org30implicit,nd_0212,252,118.97,130,0,0,-5.8264,10.523,-6.16733550278546,10.5949088925513,2,2319,1,1
org30implicit,nd_0212,379,138.15,130,0,0,-9.0226,8.0822,-8.85893550278546,6.49520889255132,3,2602,1,1
org30implicit,nd_0212,380,60.414,50,0,0,6.0707,10.692,7.24306449721454,9.18990889255132,3,2299,1,1
org30implicit,nd_0212,381,102.06,90,0,0,-2.5746,12.048,-0.92703550278546,12.1139088925513,3,2259,1,1
org30implicit,nd_0212,382,68.008,50,0,0,4.5859,11.355,5.36126449721454,10.3079088925513,3,2408,1,1
org30implicit,nd_0212,383,103.6,90,0,0,-2.8658,11.844,-0.83173550278546,12.0279088925513,3,2519,1,1
org30implicit,nd_0212,384,138.73,130,0,0,-9.1912,8.0658,-9.66913550278546,5.95060889255132,3,2319,1,1
org30implicit,nd_0212,385,100.52,90,0,0,-2.2325,12.018,-1.11763550278546,12.3719088925513,3,2396,1,1
org30implicit,nd_0212,386,62.46,50,0,0,5.5802,10.701,6.62376449721454,9.33320889255132,3,2359,1,1
org30implicit,nd_0212,387,121.11,130,0,0,-6.2043,10.28,-5.85763550278546,10.5372088925513,3,2339,1,1
org30implicit,nd_0212,388,128.02,130,0,0,-7.4707,9.5541,-4.97633550278546,10.8809088925513,3,2159,1,1
org30implicit,nd_0212,389,75.53,50,0,0,3.0191,11.7,4.55146449721454,11.1389088925513,3,2522,1,1
org30implicit,nd_0212,390,90.574,90,0,0,-0.1209,12.075,3.05076449721454,11.6839088925513,3,2444,1,1
