group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
30implicit,gs_3105,46,112.42,130,0,0,-4.6125,11.178,-8.83269698507141,7.5025224753311,1,5703,1,1
30implicit,gs_3105,47,79.491,90,0,0,2.2064,11.894,-0.781766985071412,12.4618224753311,1,19148,1,1
30implicit,gs_3105,48,52.469,50,0,0,7.4084,9.644,6.95950301492859,9.5091224753311,1,6497,1,1
30implicit,gs_3105,49,43.552,50,0,0,8.8552,8.4186,7.50740301492859,8.2765224753311,1,2899,1,1
30implicit,gs_3105,50,114.9,130,0,0,-5.0988,10.982,-7.68939698507141,8.2478224753311,1,2979,1,1
30implicit,gs_3105,51,65.661,90,0,0,4.9971,11.047,0.790313014928588,11.7448224753311,1,5524,1,1
30implicit,gs_3105,52,63.814,90,0,0,5.3874,10.955,0.123373014928588,11.6588224753311,1,3583,1,1
30implicit,gs_3105,53,40.368,50,0,0,9.3616,7.9584,8.05520301492859,8.4485224753311,1,4374,1,1
30implicit,gs_3105,54,115.83,130,0,0,-5.2669,10.881,-7.16539698507141,8.1618224753311,1,3165,1,1
30implicit,gs_3105,55,48.797,50,0,0,8.0946,9.2454,7.55500301492859,8.7065224753311,1,2939,1,1
30implicit,gs_3105,56,112.43,130,0,0,-4.6023,11.151,-8.80889698507141,8.5058224753311,1,3565,1,1
30implicit,gs_3105,57,63.999,90,0,0,5.2961,10.858,-0.472116985071412,11.4298224753311,1,2863,1,1
30implicit,gs_3105,58,47.264,50,0,0,8.1917,8.866,7.86470301492859,8.5345224753311,1,2525,1,1
30implicit,gs_3105,59,133.88,130,0,0,-8.3194,8.6501,-8.57069698507141,8.3625224753311,1,3839,1,1
30implicit,gs_3105,60,79.886,90,0,0,2.1385,11.989,-1.21049698507141,12.0028224753311,1,3033,1,1
30implicit,gs_3105,61,84.178,90,0,0,1.2609,12.366,-1.30579698507141,12.2608224753311,1,3237,1,1
30implicit,gs_3105,62,50.951,50,0,0,7.6254,9.4002,7.00720301492859,9.7098224753311,1,2735,1,1
30implicit,gs_3105,63,119.35,130,0,0,-6.4157,11.411,-8.57069698507141,8.8211224753311,1,3583,1,1
30implicit,gs_3105,118,122.96,130,0,0,-6.5367,10.08,-8.85659698507141,8.7351224753311,2,4513,1,1
30implicit,gs_3105,119,85.271,90,0,0,1.0222,12.355,-0.424476985071412,12.3188224753311,2,2916,1,1
30implicit,gs_3105,120,44.59,50,0,0,8.882,8.7557,8.07910301492859,8.4485224753311,2,2429,1,1
30implicit,gs_3105,121,128.45,130,0,0,-7.642,9.6245,-8.21339698507141,8.7065224753311,2,2581,1,1
30implicit,gs_3105,122,74.236,90,0,0,3.3447,11.849,0.337743014928588,11.8028224753311,2,3412,1,1
30implicit,gs_3105,123,54.303,50,0,0,7.1421,9.9404,7.72180301492859,8.9931224753311,2,1998,1,1
30implicit,gs_3105,124,125.93,130,0,0,-7.0764,9.7632,-8.45159698507141,8.3338224753311,2,1980,1,1
30implicit,gs_3105,125,49.931,50,0,0,10.1,12.007,7.76940301492859,8.5918224753311,2,2239,0,1
30implicit,gs_3105,126,84.604,90,0,0,1.17,12.387,-0.495936985071412,12.3758224753311,2,2135,1,1
30implicit,gs_3105,127,84.693,90,0,0,1.1208,12.065,-1.49639698507141,11.6018224753311,2,1959,1,1
30implicit,gs_3105,128,121.26,130,0,0,-6.367,10.49,-8.45159698507141,8.9071224753311,2,9560,1,1
30implicit,gs_3105,129,42.846,50,0,0,9.3552,8.6769,7.60270301492859,10.0251224753311,2,2258,1,1
30implicit,gs_3105,130,58.466,50,0,0,6.5226,10.63,8.17430301492859,8.7065224753311,2,2482,1,1
30implicit,gs_3105,131,87.427,90,0,0,0.5543,12.333,0.171013014928588,12.3188224753311,2,2099,1,1
30implicit,gs_3105,132,121.66,130,0,0,-6.3843,10.352,-8.14199698507141,9.1651224753311,2,3290,1,1
30implicit,gs_3105,133,59.841,50,0,0,6.1235,10.539,7.65030301492859,8.7638224753311,2,2282,1,1
30implicit,gs_3105,134,114.89,130,0,0,-5.2197,11.251,-8.40399698507141,8.7925224753311,2,1958,1,1
30implicit,gs_3105,135,78.589,90,0,0,2.4615,12.195,-0.305376985071412,12.1178224753311,2,2060,1,1
30implicit,gs_3105,190,124.63,130,0,0,-7.014,10.156,-8.14199698507141,9.2511224753311,3,8310,1,1
30implicit,gs_3105,191,52.341,50,0,0,7.3477,9.521,7.05480301492859,9.7385224753311,3,1940,1,1
30implicit,gs_3105,192,82.838,90,0,0,1.5563,12.386,-0.829406985071412,11.8598224753311,3,1940,1,1
30implicit,gs_3105,193,77.383,90,0,0,2.6693,11.926,-0.233926985071412,12.3188224753311,3,1999,1,1
30implicit,gs_3105,194,41.474,50,0,0,9.1169,8.0585,7.79320301492859,9.1938224753311,3,3679,1,1
30implicit,gs_3105,195,120.66,130,0,0,-6.41,10.812,-8.57069698507141,8.5345224753311,3,1819,1,1
30implicit,gs_3105,196,52.605,50,0,0,7.569,9.9016,7.15010301492859,9.5378224753311,3,1879,1,1
30implicit,gs_3105,197,91.615,90,0,0,-0.3503,12.426,-0.710306985071412,12.2898224753311,3,2019,1,1
30implicit,gs_3105,198,128.36,130,0,0,-7.5791,9.5762,-7.83229698507141,8.2765224753311,3,2271,1,1
30implicit,gs_3105,199,79.951,90,0,0,2.0985,11.842,-0.734126985071412,11.9168224753311,3,1839,1,1
30implicit,gs_3105,200,41.589,50,0,0,9.1467,8.1178,7.93610301492859,9.6811224753311,3,1917,1,1
30implicit,gs_3105,201,114.7,130,0,0,-5.0158,10.905,-7.66559698507141,9.1651224753311,3,1859,1,1
30implicit,gs_3105,202,51.575,50,0,0,7.489,9.4404,8.93660301492859,8.2191224753311,3,1859,1,1
30implicit,gs_3105,203,116.01,130,0,0,-5.2697,10.802,-7.21299698507141,8.1331224753311,3,2693,1,1
30implicit,gs_3105,204,74.06,90,0,0,3.425,11.992,-1.47249698507141,11.9168224753311,3,2861,1,1
