Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	136.730423772	130	0.0	-0.085	-0.088662	-0.001538	1062	739	1	3853
92	90.57414512	50	0.0	-0.085	-0.001223	0.037043	533	798	1	2492
93	117.491871264	90	0.0	-0.085	-0.056029	0.022668	804	846	1	2644
94	131.815075252	130	0.0	-0.085	-0.081173	0.005739	926	768	1	2529
95	106.944765287	90	0.0	-0.085	-0.035107	0.030227	671	844	1	2389
96	85.891058941	50	0.0	-0.085	0.008816	0.037721	499	799	1	2409
97	140.683292533	130	0.0	-0.085	-0.092878	-0.008935	992	769	1	2349
98	107.542789897	90	0.0	-0.085	-0.037697	0.034249	760	815	1	2309
99	82.616196834	50	0.0	-0.085	0.015998	0.038451	539	817	1	2309
100	126.389187493	130	0.0	-0.085	-0.074163	0.015632	871	794	1	2269
101	85.1571333483	50	0.0	-0.085	0.010232	0.035766	539	810	1	2309
102	104.967961326	90	0.0	-0.085	-0.031119	0.031398	723	845	1	2209
103	97.3723419869	90	0.0	-0.085	-0.016260	0.040670	699	828	1	2229
104	117.142050363	130	0.0	-0.085	-0.054781	0.021858	869	773	1	2189
105	67.8939665416	50	0.0	-0.085	0.045701	0.027514	457	732	1	2270
106	73.8384635585	50	0.0	-0.085	0.033943	0.032126	491	767	1	2330
107	119.382378328	130	0.0	-0.085	-0.059761	0.021135	947	773	1	2230
108	95.1146950377	90	0.0	-0.085	-0.011101	0.039025	701	800	1	2230
235	73.753236869	50	0.0	-0.085	0.034632	0.033842	492	799	2	3057
236	101.796768173	90	0.0	-0.085	-0.024646	0.033007	747	855	2	2269
237	121.754009679	130	0.0	-0.085	-0.064275	0.018851	855	775	2	2169
238	82.3529280724	50	0.0	-0.085	0.016481	0.037750	541	786	2	2269
239	124.983653537	130	0.0	-0.085	-0.070121	0.015204	921	736	2	2209
240	95.4529284297	90	0.0	-0.085	-0.011577	0.036276	677	795	2	2129
241	110.615647756	130	0.0	-0.085	-0.042903	0.029047	854	780	2	2289
242	102.626310136	90	0.0	-0.085	-0.026444	0.033049	742	838	2	2009
243	85.177300855	50	0.0	-0.085	0.010411	0.038395	543	789	2	2209
244	120.04700729	130	0.0	-0.085	-0.062564	0.023159	956	803	2	2171
245	58.855666712	50	0.0	-0.085	0.063576	0.020207	408	755	2	2389
246	107.270197515	90	0.0	-0.085	-0.035867	0.030367	834	844	2	2049
247	82.7875947549	90	0.0	-0.085	0.015325	0.036099	666	836	2	2149
248	62.9627100219	50	0.0	-0.085	0.055817	0.024371	425	740	2	2130
249	101.846599211	130	0.0	-0.085	-0.024918	0.033793	837	813	2	2229
250	105.995903811	90	0.0	-0.085	-0.033965	0.033482	840	807	2	2069
251	110.158675502	130	0.0	-0.085	-0.042095	0.029666	913	786	2	2110
252	59.6107167805	50	0.0	-0.085	0.061799	0.020379	390	710	2	2269
379	110.264089754	90	0.0	-0.085	-0.042219	0.029353	816	873	3	2444
380	115.964811206	130	0.0	-0.085	-0.053342	0.024538	894	761	3	2930
381	73.7968536765	50	0.0	-0.085	0.033647	0.030790	502	776	3	2069
382	117.899193166	130	0.0	-0.085	-0.056559	0.021825	935	755	3	2129
383	81.6455185199	50	0.0	-0.085	0.018076	0.038087	511	802	3	2189
384	101.586540099	90	0.0	-0.085	-0.024518	0.034585	786	843	3	2029
385	116.41707783	130	0.0	-0.085	-0.055161	0.026038	939	758	3	2069
386	99.9524807461	90	0.0	-0.085	-0.020858	0.033868	721	837	3	1969
387	81.3831807258	50	0.0	-0.085	0.018009	0.033843	555	803	3	3098
388	86.8063123841	50	0.0	-0.085	0.006772	0.036366	1439	0	3	2049
389	117.312242659	130	0.0	-0.085	-0.055908	0.023263	930	777	3	2089
390	94.3853321254	90	0.0	-0.085	-0.009397	0.037535	1439	0	3	2069
391	80.5114013356	50	0.0	-0.085	0.020624	0.038395	485	757	3	2788
392	94.6950678074	90	0.0	-0.085	-0.009854	0.034983	634	807	3	2032
393	98.461432225	130	0.0	-0.085	-0.018176	0.037181	828	804	3	2030
394	97.5196371189	90	0.0	-0.085	-0.016026	0.036408	789	857	3	1990
395	78.9674888815	50	0.0	-0.085	0.023230	0.034147	1079	558	3	1890
396	106.743596854	130	0.0	-0.085	-0.035397	0.032659	864	795	3	2029
523	65.5034275556	50	0.0	-0.085	0.050034	0.024807	505	800	4	2410
524	93.888217245	90	0.0	-0.085	-0.008195	0.035574	696	824	4	2049
525	110.332988138	130	0.0	-0.085	-0.042465	0.029595	868	835	4	1989
526	103.959497235	50	0.0	-0.085	-0.029353	0.033084	542	807	4	2049
527	129.600606739	130	0.0	-0.085	-0.078049	0.009343	997	763	4	1949
528	104.141244779	90	0.0	-0.085	-0.029682	0.032810	696	821	4	1829
529	105.070557369	90	0.0	-0.085	-0.031284	0.031181	785	829	4	1829
530	110.828450019	130	0.0	-0.085	-0.043049	0.028158	851	826	4	1829
531	97.7313329383	50	0.0	-0.085	-0.016776	0.038569	560	795	4	1869
532	103.341648675	50	0.0	-0.085	-0.028462	0.035013	548	825	4	1788
533	105.967543551	90	0.0	-0.085	-0.033432	0.031841	826	838	4	1829
534	93.9464166094	130	0.0	-0.085	-0.008269	0.034863	829	825	4	1749
535	90.424171002	50	0.0	-0.085	-0.000898	0.036297	552	775	4	1889
536	99.2811400723	90	0.0	-0.085	-0.019444	0.033983	764	836	4	1789
537	101.736530175	130	0.0	-0.085	-0.024759	0.034174	881	810	4	1789
