"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,135,0.0948,-8.494,0.0948,-8.494,528,395,0,-8.5,-8.4853,-0.014719,1,0,1,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.1596,-8.4992,0.1596,-8.4992,528,395,0,-8.5,-8.4853,-0.014719,1,0,40,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.2441,-8.4989,0.2441,-8.4989,528,395,0,-8.5,-8.4853,-0.014719,1,0,60,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.354,-8.5011,0.354,-8.5011,528,395,0,-8.5,-8.4853,-0.014719,1,0,80,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.474,-8.4873,0.474,-8.4873,528,395,0,-8.5,-8.4853,-0.014719,1,0,100,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.6164,-8.4783,0.6164,-8.4783,528,395,0,-8.5,-8.4853,-0.014719,1,0,120,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.7715,-8.4637,0.7715,-8.4637,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,0.9281,-8.4408,0.9281,-8.4408,528,395,0,-8.5,-8.4853,-0.014719,1,0,160,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,1.1014,-8.4279,1.1014,-8.4279,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,1.2647,-8.4042,1.2647,-8.4042,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,1.4309,-8.3774,1.4309,-8.3774,528,395,0,-8.5,-8.4853,-0.014719,1,0,220,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,1.6067,-8.3606,1.6067,-8.3606,528,395,0,-8.5,-8.4853,-0.014719,1,0,240,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,1.7585,-8.3334,1.7585,-8.3334,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
1,135,1.9103,-8.3058,1.9103,-8.3058,528,395,0,-8.5,-8.4853,-0.014719,1,0,280,0,1,0,0,0,"ck_1010","align_explicit_train_selected"
