"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
35,45,3.9553,-5.4714,3.9553,-5.4714,528,395,0,-8.5,8.4853,-0.014719,1,0,600,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.0286,37.4415252528198,7.55847474718018,FALSE,"bd_0707"
36,90,-0.6831,-3.4845,-0.6831,-3.4845,528,395,0,-8.5,0,3.5,1,0,640,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.0155,97.7558368080235,-7.75583680802352,FALSE,"bd_0707"
37,135,-3.3601,-5.3788,-3.3601,-5.3788,528,395,0,-8.5,-8.4853,-0.014719,1,0,700,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,3.1212,137.110960411942,-2.11096041194173,FALSE,"bd_0707"
38,90,0.2034,-4.1421,0.2034,-4.1421,528,395,0,-8.5,0,3.5,1,0,501,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.3579,87.3277243449867,2.67227565501334,FALSE,"bd_0707"
39,45,3.9234,-5.4339,3.9234,-5.4339,528,395,0,-8.5,8.4853,-0.014719,1,0,720,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.0661,38.0072899173005,6.99271008269954,FALSE,"bd_0707"
40,45,3.5081,-5.2815,3.5081,-5.2815,528,395,0,-8.5,8.4853,-0.014719,1,0,660,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.2185,42.5347698393791,2.46523016062093,FALSE,"bd_0707"
41,90,0.0332,-3.9722,0.0332,-3.9722,528,395,0,-8.5,0,3.5,1,0,580,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.5278,89.5798874089353,0.420112591064708,FALSE,"bd_0707"
42,135,-3.6444,-5.7177,-3.6444,-5.7177,528,395,0,-8.5,-8.4853,-0.014719,1,0,620,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.7823,142.640246559583,-7.64024655958255,FALSE,"bd_0707"
43,45,3.9421,-4.7802,3.9421,-4.7802,528,395,0,-8.5,8.4853,-0.014719,1,0,720,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.7198,43.3381041708335,1.6618958291665,FALSE,"bd_0707"
44,90,-0.339,-4.9559,-0.339,-4.9559,528,395,0,-8.5,0,3.5,1,0,540,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,3.5441,95.4638288828428,-5.4638288828428,FALSE,"bd_0707"
