"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
67,45,2.1363,-6.5267,2.1363,-6.5267,528,395,0,-8.5,8.4853,-0.014719,1,0,201,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,1.9733,42.7286550312315,2.27134496876854,FALSE,"cp_0412"
68,135,-2.5748,-5.9207,-2.5748,-5.9207,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.5793,134.949975564639,0.0500244353611663,FALSE,"cp_0412"
69,90,-0.1152,-6.4238,-0.1152,-6.4238,528,395,0,-8.5,0,3.5,1,0,161,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.0762,93.1758562136761,-3.17585621367606,FALSE,"cp_0412"
70,135,-0.9601,-7.2607,-0.9601,-7.2607,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.2393,127.765356851421,7.23464314857887,FALSE,"cp_0412"
71,45,5.132,-5.7258,5.132,-5.7258,528,395,0,-8.5,8.4853,-0.014719,1,0,1141,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.7742,28.3942803731343,16.6057196268657,FALSE,"cp_0412"
72,90,-0.871,-1.7675,-0.871,-1.7675,528,395,0,-8.5,0,3.5,1,0,1581,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,6.7325,97.3715507225229,-7.37155072252287,FALSE,"cp_0412"
92,135,-3.2141,-6.2577,-3.2141,-6.2577,528,395,0,-8.5,-8.4853,-0.014719,1,0,1180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.2423,145.098647648964,-10.0986476489639,FALSE,"cp_0412"
93,90,-0.2676,-5.7719,-0.2676,-5.7719,528,395,0,-8.5,0,3.5,1,0,441,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.7281,95.6022353061129,-5.60223530611287,FALSE,"cp_0412"
94,45,4.4382,-5.9008,4.4382,-5.9008,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.5992,30.3550669431742,14.6449330568258,FALSE,"cp_0412"
95,135,-3.2262,-5.9524,-3.2262,-5.9524,528,395,0,-8.5,-8.4853,-0.014719,1,0,540,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.5476,141.703273044629,-6.70327304462941,FALSE,"cp_0412"
96,90,-0.0128,-5.9006,-0.0128,-5.9006,528,395,0,-8.5,0,3.5,1,0,181,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.5994,90.282134357994,-0.282134357993968,FALSE,"cp_0412"
97,45,1.7582,-6.1232,1.7582,-6.1232,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.3768,53.5084045107931,-8.50840451079308,FALSE,"cp_0412"
98,90,-0.5913,-6.5671,-0.5913,-6.5671,528,395,0,-8.5,0,3.5,1,0,101,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,1.9329,107.009573314775,-17.0095733147747,FALSE,"cp_0412"
99,135,-2.2177,-6.7599,-2.2177,-6.7599,528,395,0,-8.5,-8.4853,-0.014719,1,0,300,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.7401,141.880788774151,-6.88078877415134,FALSE,"cp_0412"
109,45,3.4513,-5.228,3.4513,-5.228,528,395,0,-8.5,8.4853,-0.014719,2,0,1120,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.272,43.4723723667879,1.52762763321212,FALSE,"cp_0412"
110,135,-0.8907,-7.6816,-0.8907,-7.6816,528,395,0,-8.5,-8.4853,-0.014719,2,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,0.8184,137.422337171518,-2.42233717151763,FALSE,"cp_0412"
111,90,0.1951,-4.7946,0.1951,-4.7946,528,395,0,-8.5,0,3.5,2,0,161,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.7054,86.9859951237315,3.0140048762685,FALSE,"cp_0412"
112,90,-0.8128,-1.6151,-0.8128,-1.6151,528,395,0,-8.5,0,3.5,2,0,1041,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,6.8849,96.7329156271663,-6.73291562716629,FALSE,"cp_0412"
113,135,-1.7915,-6.4069,-1.7915,-6.4069,528,395,0,-8.5,-8.4853,-0.014719,2,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.0931,130.560466894838,4.43953310516221,FALSE,"cp_0412"
114,45,2.921,-4.8048,2.921,-4.8048,528,395,0,-8.5,8.4853,-0.014719,2,0,200,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.6952,51.6741600471186,-6.67416004711862,FALSE,"cp_0412"
115,45,2.7222,-6.054,2.7222,-6.054,528,395,0,-8.5,8.4853,-0.014719,2,0,320,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.446,41.9408973701377,3.05910262986234,FALSE,"cp_0412"
116,135,-1.5733,-6.766,-1.5733,-6.766,528,395,0,-8.5,-8.4853,-0.014719,2,0,120,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.734,132.218215475877,2.78178452412308,FALSE,"cp_0412"
117,90,-0.0535,-6.5805,-0.0535,-6.5805,528,395,0,-8.5,0,3.5,2,0,120,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,1.9195,91.5965255632645,-1.59652556326446,FALSE,"cp_0412"
136,90,-0.4797,-4.0254,-0.4797,-4.0254,528,395,0,-8.5,0,3.5,2,0,1100,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,4.4746,96.1190300752833,-6.11903007528333,FALSE,"cp_0412"
137,45,2.0737,-6.6136,2.0737,-6.6136,528,395,0,-8.5,8.4853,-0.014719,2,0,220,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,1.8864,42.29211177624,2.70788822375995,FALSE,"cp_0412"
138,135,-1.6349,-7.3297,-1.6349,-7.3297,528,395,0,-8.5,-8.4853,-0.014719,2,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.1703,144.404018725598,-9.40401872559823,FALSE,"cp_0412"
139,90,-0.1247,-6.0006,-0.1247,-6.0006,528,395,0,-8.5,0,3.5,2,0,221,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.4994,92.8562311982072,-2.85623119820718,FALSE,"cp_0412"
140,45,2.0715,-5.7365,2.0715,-5.7365,528,395,0,-8.5,8.4853,-0.014719,2,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.7635,53.1450330662603,-8.14503306626025,FALSE,"cp_0412"
141,135,-1.776,-7.3156,-1.776,-7.3156,528,395,0,-8.5,-8.4853,-0.014719,2,0,240,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.1844,146.300999549317,-11.3009995493166,FALSE,"cp_0412"
142,45,2.3991,-4.728,2.3991,-4.728,528,395,0,-8.5,8.4853,-0.014719,2,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.772,57.5424716322087,-12.5424716322087,FALSE,"cp_0412"
143,135,-1.0192,-7.0784,-1.0192,-7.0784,528,395,0,-8.5,-8.4853,-0.014719,2,0,81,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.4216,125.638201944449,9.36179805555123,FALSE,"cp_0412"
144,90,-0.3875,-6.1411,-0.3875,-6.1411,528,395,0,-8.5,0,3.5,2,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.3589,99.3287456476672,-9.32874564766718,FALSE,"cp_0412"
164,45,3.2576,-5.5015,3.2576,-5.5015,528,395,0,-8.5,8.4853,-0.014719,2,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.9985,42.6284174845984,2.37158251540163,FALSE,"cp_0412"
165,90,-0.221,-6.3105,-0.221,-6.3105,528,395,0,-8.5,0,3.5,2,0,301,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.1895,95.7637023409552,-5.76370234095521,FALSE,"cp_0412"
166,90,-0.3228,-4.8822,-0.3228,-4.8822,528,395,0,-8.5,0,3.5,2,0,201,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.6178,95.0987422771325,-5.09874227713246,FALSE,"cp_0412"
167,135,-1.7769,-6.3328,-1.7769,-6.3328,528,395,0,-8.5,-8.4853,-0.014719,2,0,100,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.1672,129.348527596753,5.65147240324706,FALSE,"cp_0412"
168,45,3.3462,-4.8567,3.3462,-4.8567,528,395,0,-8.5,8.4853,-0.014719,2,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.6433,47.4339845471403,-2.43398454714033,FALSE,"cp_0412"
169,135,-2.0992,-5.9502,-2.0992,-5.9502,528,395,0,-8.5,-8.4853,-0.014719,2,0,120,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.5498,129.463952375859,5.5360476241413,FALSE,"cp_0412"
170,45,3.6697,-4.5043,3.6697,-4.5043,528,395,0,-8.5,8.4853,-0.014719,2,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.9957,47.4352512758548,-2.43525127585484,FALSE,"cp_0412"
171,90,-0.7594,-5.7097,-0.7594,-5.7097,528,395,0,-8.5,0,3.5,2,0,120,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.7903,105.224708316896,-15.2247083168962,FALSE,"cp_0412"
181,45,5.4582,-4.8741,5.4582,-4.8741,528,395,0,-8.5,8.4853,-0.014719,3,0,1381,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.6259,33.5962172278352,11.4037827721648,FALSE,"cp_0412"
182,135,-2.4441,-6.4756,-2.4441,-6.4756,528,395,0,-8.5,-8.4853,-0.014719,3,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.0244,140.365715192017,-5.36571519201667,FALSE,"cp_0412"
183,90,0.059,-5.231,0.059,-5.231,528,395,0,-8.5,0,3.5,3,0,600,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.269,88.9660189626756,1.03398103732441,FALSE,"cp_0412"
184,90,-0.313,-4.3285,-0.313,-4.3285,528,395,0,-8.5,0,3.5,3,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,4.1715,94.2910313303995,-4.29103133039953,FALSE,"cp_0412"
185,135,-1.4173,-6.6515,-1.4173,-6.6515,528,395,0,-8.5,-8.4853,-0.014719,3,0,81,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.8485,127.47845700172,7.52154299827959,FALSE,"cp_0412"
186,45,2.6629,-4.8861,2.6629,-4.8861,528,395,0,-8.5,8.4853,-0.014719,3,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.6139,53.6153777799839,-8.61537777998385,FALSE,"cp_0412"
187,135,-1.7462,-5.9876,-1.7462,-5.9876,528,395,0,-8.5,-8.4853,-0.014719,3,0,100,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.5124,124.800561444575,10.1994385554252,FALSE,"cp_0412"
188,90,-0.0205,-5.152,-0.0205,-5.152,528,395,0,-8.5,0,3.5,3,0,121,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.348,90.3508210279263,-0.350821027926344,FALSE,"cp_0412"
189,45,2.1909,-3.897,2.1909,-3.897,528,395,0,-8.5,8.4853,-0.014719,3,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,4.603,64.5468507763951,-19.5468507763951,FALSE,"cp_0412"
208,135,-3.6391,-5.5669,-3.6391,-5.5669,528,395,0,-8.5,-8.4853,-0.014719,3,0,1341,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.9331,141.131325041093,-6.13132504109313,FALSE,"cp_0412"
209,45,2.9711,-5.6486,2.9711,-5.6486,528,395,0,-8.5,8.4853,-0.014719,3,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.8514,43.8222689811002,1.17773101889985,FALSE,"cp_0412"
210,90,-0.4257,-5.6902,-0.4257,-5.6902,528,395,0,-8.5,0,3.5,3,0,101,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.8098,98.6151045345213,-8.61510453452125,FALSE,"cp_0412"
211,135,-1.9637,-6.35,-1.9637,-6.35,528,395,0,-8.5,-8.4853,-0.014719,3,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.15,132.406977859302,2.59302214069814,FALSE,"cp_0412"
212,90,0.2589,-5.7608,0.2589,-5.7608,528,395,0,-8.5,0,3.5,3,0,281,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,2.7392,84.6006351205699,5.39936487943011,FALSE,"cp_0412"
213,45,4.0201,-3.4835,4.0201,-3.4835,528,395,0,-8.5,8.4853,-0.014719,3,0,220,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,5.0165,51.2921702525179,-6.29217025251793,FALSE,"cp_0412"
214,90,-0.2252,-5.2814,-0.2252,-5.2814,528,395,0,-8.5,0,3.5,3,0,141,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.2186,94.0023660415761,-4.00236604157608,FALSE,"cp_0412"
215,135,-1.8424,-6.7404,-1.8424,-6.7404,528,395,0,-8.5,-8.4853,-0.014719,3,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.7596,136.316839310364,-1.31683931036352,FALSE,"cp_0412"
216,45,1.7546,-5.6501,1.7546,-5.6501,528,395,0,-8.5,8.4853,-0.014719,3,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.8499,58.3806091502506,-13.3806091502506,FALSE,"cp_0412"
235,135,-1.6745,-7.6838,-1.6745,-7.6838,528,395,0,-8.5,-8.4853,-0.014719,3,0,1700,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,0.8162,154.014049509208,-19.0140495092077,FALSE,"cp_0412"
236,45,2.6427,-5.7231,2.6427,-5.7231,528,395,0,-8.5,8.4853,-0.014719,3,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.7769,46.4184667968329,-1.41846679683288,FALSE,"cp_0412"
237,90,-0.4357,-6.8201,-0.4357,-6.8201,528,395,0,-8.5,0,3.5,3,0,101,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,1.6799,104.539899737223,-14.5398997372227,FALSE,"cp_0412"
238,45,2.4212,-5.3949,2.4212,-5.3949,528,395,0,-8.5,8.4853,-0.014719,3,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.1051,52.054695709845,-7.05469570984496,FALSE,"cp_0412"
239,135,-1.9922,-6.2637,-1.9922,-6.2637,528,395,0,-8.5,-8.4853,-0.014719,3,0,120,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.2363,131.696134557182,3.30386544281842,FALSE,"cp_0412"
240,90,-0.4625,-5.3028,-0.4625,-5.3028,528,395,0,-8.5,0,3.5,3,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.1972,98.2311848576377,-8.23118485763773,FALSE,"cp_0412"
241,135,-1.6462,-6.5424,-1.6462,-6.5424,528,395,0,-8.5,-8.4853,-0.014719,3,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.9576,130.061407899646,4.93859210035433,FALSE,"cp_0412"
242,45,2.5188,-4.9397,2.5188,-4.9397,528,395,0,-8.5,8.4853,-0.014719,3,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,3.5603,54.7217971105444,-9.7217971105444,FALSE,"cp_0412"
243,90,0.1466,-5.245,0.1466,-5.245,528,395,0,-8.5,0,3.5,3,0,160,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,3.255,87.4212323213674,2.57876767863256,FALSE,"cp_0412"
253,135,-3.4181,-6.024,-3.4181,-6.024,528,395,0,-8.5,-8.4853,-0.014719,4,0,1820,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,2.476,144.081215506293,-9.08121550629301,FALSE,"cp_0412"
254,90,0.5289,-3.6749,0.5289,-3.6749,528,395,0,-8.5,0,3.5,4,0,1021,1,1,0,1,0,"cp_0412","align_explicit_train_selected",12,90,4.8251,83.7445367241004,6.25546327589957,FALSE,"cp_0412"
255,45,1.887,-7.126,1.887,-7.126,528,395,0,-8.5,8.4853,-0.014719,4,0,220,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,1.374,36.059857051384,8.940142948616,FALSE,"cp_0412"
256,135,-1.3191,-7.1684,-1.3191,-7.1684,528,395,0,-8.5,-8.4853,-0.014719,4,0,140,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,135.000064147469,1.3316,134.729810263321,0.270189736678788,FALSE,"cp_0412"
257,45,1.9395,-6.0575,1.9395,-6.0575,528,395,0,-8.5,8.4853,-0.014719,4,0,180,1,1,0,1,0,"cp_0412","align_explicit_train_selected",8.485281,44.9999358525315,2.4425,51.5481948387673,-6.54819483876727,FALSE,"cp_0412"
