Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	93.5692327221	90	0.0	-0.085	-0.007488	0.035047	663	768	1	5510
92	80.0593113225	50	0.0	-0.085	0.020844	0.033932	584	785	1	2386
93	136.186807561	130	0.0	-0.085	-0.087578	-0.000977	1135	767	1	1879
94	111.016256039	90	0.0	-0.085	-0.043866	0.029178	901	839	1	2346
95	119.935603546	130	0.0	-0.085	-0.060191	0.019525	1017	829	1	2392
96	99.6212122222	50	0.0	-0.085	-0.020698	0.037099	733	867	1	2572
97	66.1974756208	50	0.0	-0.085	0.048773	0.025570	558	747	1	2988
98	92.5242093699	90	0.0	-0.085	-0.005364	0.036676	758	773	1	2496
99	113.716333498	130	0.0	-0.085	-0.049106	0.026780	985	817	1	2553
100	152.778549038	130	0.0	-0.085	-0.108376	-0.029251	1260	661	1	2581
101	89.6712131093	90	0.0	-0.085	0.000713	0.039249	782	740	1	3012
102	58.4131755471	50	0.0	-0.085	0.065036	0.020769	512	660	1	2239
103	90.8564478314	50	0.0	-0.085	-0.001855	0.039089	680	733	1	2661
104	113.288863229	90	0.0	-0.085	-0.047909	0.026303	981	713	1	3251
105	125.8214373	130	0.0	-0.085	-0.072273	0.015130	1029	760	1	2299
106	115.595667366	130	0.0	-0.085	-0.053137	0.025927	1075	740	1	2099
107	60.0743145674	50	0.0	-0.085	0.060552	0.020194	551	689	1	2019
108	103.009309411	90	0.0	-0.085	-0.027569	0.034326	868	751	1	1933
235	137.930279949	130	0.0	-0.085	-0.096098	0.001739	1192	708	2	2223
236	80.7080241499	50	0.0	-0.085	0.020053	0.037564	605	799	2	2000
237	90.308238692	90	0.0	-0.085	-0.000680	0.041398	693	791	2	2140
238	106.311530382	90	0.0	-0.085	-0.035040	0.034738	904	815	2	1997
239	51.2466286047	50	0.0	-0.085	0.078544	0.012852	420	643	2	1999
240	160.282706709	130	0.0	-0.085	-0.113585	-0.044292	1295	608	2	1939
241	115.328344374	130	0.0	-0.085	-0.052176	0.025238	1014	782	2	2199
242	70.5845554831	50	0.0	-0.085	0.042190	0.034702	545	747	2	2099
243	108.407307587	90	0.0	-0.085	-0.038085	0.029439	830	798	2	3471
244	141.351908391	130	0.0	-0.085	-0.096029	-0.008209	1118	810	2	2079
245	88.0243043278	90	0.0	-0.085	0.004290	0.039362	728	811	2	1939
246	74.6791386382	50	0.0	-0.085	0.033607	0.037671	621	774	2	2039
247	128.245281578	130	0.0	-0.085	-0.075312	0.010549	1114	771	2	1999
248	86.2063430816	90	0.0	-0.085	0.008040	0.036251	621	748	2	2359
249	66.9629226314	50	0.0	-0.085	0.049471	0.031337	439	706	2	1939
250	98.6996684995	50	0.0	-0.085	-0.018678	0.037066	673	762	2	1879
251	140.755136188	130	0.0	-0.085	-0.096655	-0.006044	1144	636	2	1919
252	94.4814525343	90	0.0	-0.085	-0.010046	0.043177	712	752	2	1959
379	122.659169583	90	0.0	-0.085	-0.069687	0.023719	1087	771	3	2360
380	62.9762486043	50	0.0	-0.085	0.058250	0.029205	469	622	3	2000
381	131.572091184	130	0.0	-0.085	-0.081235	0.006587	1144	679	3	1980
382	121.083183545	130	0.0	-0.085	-0.064822	0.022528	1047	759	3	2080
383	60.9697919943	50	0.0	-0.085	0.058337	0.020112	431	595	3	1900
384	93.2892107406	90	0.0	-0.085	-0.007087	0.038315	773	718	3	1900
385	126.981417799	130	0.0	-0.085	-0.075782	0.015634	1083	702	3	2079
386	65.02471917	50	0.0	-0.085	0.053068	0.028933	416	573	3	1954
387	89.0705645852	90	0.0	-0.085	0.001991	0.037726	774	668	3	1999
388	94.5921485322	90	0.0	-0.085	-0.010125	0.041058	853	703	3	1919
389	66.9512996434	50	0.0	-0.085	0.048636	0.029309	468	581	3	2039
390	122.902849093	130	0.0	-0.085	-0.069348	0.022184	1036	687	3	1979
391	58.4946812721	50	0.0	-0.085	0.063405	0.018446	396	581	3	1999
392	126.578561531	130	0.0	-0.085	-0.072452	0.012633	1034	676	3	1879
393	128.602975376	90	0.0	-0.085	-0.079471	0.014541	1004	709	3	1979
394	68.7117252343	50	0.0	-0.085	0.044430	0.029026	455	644	3	1799
395	129.3882711	130	0.0	-0.085	-0.081068	0.013735	1038	725	3	1739
396	82.79055221	90	0.0	-0.085	0.015549	0.037920	513	736	3	1718
523	119.52218089	130	0.0	-0.085	-0.060713	0.022213	1019	853	4	2460
524	74.6614671834	50	0.0	-0.085	0.033242	0.036192	564	823	4	1859
525	109.422635098	90	0.0	-0.085	-0.040635	0.030244	1026	899	4	1819
526	73.9898877699	50	0.0	-0.085	0.034346	0.034699	517	793	4	1699
527	120.887320876	90	0.0	-0.085	-0.062166	0.018924	980	813	4	1639
528	139.462821621	130	0.0	-0.085	-0.095099	-0.003671	1243	718	4	1759
529	112.924831131	50	0.0	-0.085	-0.048503	0.029684	783	899	4	1839
530	142.754246159	130	0.0	-0.085	-0.096304	-0.011780	1215	703	4	1979
531	95.4771020267	90	0.0	-0.085	-0.011464	0.034559	862	877	4	1839
532	99.7172626549	90	0.0	-0.085	-0.020486	0.034631	863	879	4	1900
533	115.119211556	130	0.0	-0.085	-0.053149	0.028362	1008	841	4	2220
534	40.0401010841	50	0.0	-0.085	0.092964	-0.006883	342	629	4	2060
535	92.8705179779	90	0.0	-0.085	-0.006217	0.038988	679	844	4	1860
536	82.1837820295	50	0.0	-0.085	0.016374	0.034282	612	841	4	2119
537	128.99696315	130	0.0	-0.085	-0.079364	0.013017	1054	832	4	1900
538	102.403656136	90	0.0	-0.085	-0.026324	0.034692	849	868	4	1779
539	137.43232751	130	0.0	-0.085	-0.091455	-0.000998	1087	787	4	1939
540	70.5163710412	50	0.0	-0.085	0.041897	0.033421	478	738	4	1799
