"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,135,-0.1129,-7.7619,-0.1129,-7.7619,528,395,0,-8.5,-8.4853,-0.014719,1,0,1,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.1568,-7.6386,-0.1568,-7.6386,528,395,0,-8.5,-8.4853,-0.014719,1,0,20,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.2922,-7.2638,-0.2922,-7.2638,528,395,0,-8.5,-8.4853,-0.014719,1,0,40,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.3581,-6.7851,-0.3581,-6.7851,528,395,0,-8.5,-8.4853,-0.014719,1,0,60,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.3392,-6.2299,-0.3392,-6.2299,528,395,0,-8.5,-8.4853,-0.014719,1,0,80,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.2384,-5.6239,-0.2384,-5.6239,528,395,0,-8.5,-8.4853,-0.014719,1,0,100,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.0814,-4.9822,-0.0814,-4.9822,528,395,0,-8.5,-8.4853,-0.014719,1,0,120,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,0.1405,-4.3491,0.1405,-4.3491,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,1,1,0,1,"sm_0122","align_explicit_train_selected"
1,135,0.43,-3.7423,0.43,-3.7423,528,395,0,-8.5,-8.4853,-0.014719,1,0,160,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,0.7383,-3.142,0.7383,-3.142,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.026,-2.5491,1.026,-2.5491,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.2996,-2.012,1.2996,-2.012,528,395,0,-8.5,-8.4853,-0.014719,1,0,220,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.5884,-1.6492,1.5884,-1.6492,528,395,0,-8.5,-8.4853,-0.014719,1,0,240,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.8494,-1.4106,1.8494,-1.4106,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,2.0429,-1.2721,2.0429,-1.2721,528,395,0,-8.5,-8.4853,-0.014719,1,0,281,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,2.113,-1.1882,2.113,-1.1882,528,395,0,-8.5,-8.4853,-0.014719,1,0,300,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,2.053,-1.1204,2.053,-1.1204,528,395,0,-8.5,-8.4853,-0.014719,1,0,320,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.8839,-1.0497,1.8839,-1.0497,528,395,0,-8.5,-8.4853,-0.014719,1,0,340,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.617,-0.9687,1.617,-0.9687,528,395,0,-8.5,-8.4853,-0.014719,1,0,360,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,1.2742,-0.8729,1.2742,-0.8729,528,395,0,-8.5,-8.4853,-0.014719,1,0,380,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,0.8803,-0.7697,0.8803,-0.7697,528,395,0,-8.5,-8.4853,-0.014719,1,0,401,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,0.4352,-0.643,0.4352,-0.643,528,395,0,-8.5,-8.4853,-0.014719,1,0,420,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.0339,-0.4977,-0.0339,-0.4977,528,395,0,-8.5,-8.4853,-0.014719,1,0,441,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.5098,-0.3518,-0.5098,-0.3518,528,395,0,-8.5,-8.4853,-0.014719,1,0,461,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-0.9757,-0.2237,-0.9757,-0.2237,528,395,0,-8.5,-8.4853,-0.014719,1,0,480,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-1.4324,-0.0984,-1.4324,-0.0984,528,395,0,-8.5,-8.4853,-0.014719,1,0,500,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-1.8925,0.0397,-1.8925,0.0397,528,395,0,-8.5,-8.4853,-0.014719,1,0,520,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-2.3185,0.1585,-2.3185,0.1585,528,395,0,-8.5,-8.4853,-0.014719,1,0,540,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-2.696,0.2442,-2.696,0.2442,528,395,0,-8.5,-8.4853,-0.014719,1,0,560,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-3.0394,0.3182,-3.0394,0.3182,528,395,0,-8.5,-8.4853,-0.014719,1,0,580,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-3.3388,0.3764,-3.3388,0.3764,528,395,0,-8.5,-8.4853,-0.014719,1,0,600,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-3.5999,0.4121,-3.5999,0.4121,528,395,0,-8.5,-8.4853,-0.014719,1,0,620,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-3.8068,0.4209,-3.8068,0.4209,528,395,0,-8.5,-8.4853,-0.014719,1,0,640,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-3.9612,0.3929,-3.9612,0.3929,528,395,0,-8.5,-8.4853,-0.014719,1,0,660,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.0753,0.3442,-4.0753,0.3442,528,395,0,-8.5,-8.4853,-0.014719,1,0,680,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.1518,0.2717,-4.1518,0.2717,528,395,0,-8.5,-8.4853,-0.014719,1,0,700,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.2041,0.1822,-4.2041,0.1822,528,395,0,-8.5,-8.4853,-0.014719,1,0,720,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.2489,0.1017,-4.2489,0.1017,528,395,0,-8.5,-8.4853,-0.014719,1,0,740,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.2974,0.0247,-4.2974,0.0247,528,395,0,-8.5,-8.4853,-0.014719,1,0,760,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.343,-0.0339,-4.343,-0.0339,528,395,0,-8.5,-8.4853,-0.014719,1,0,780,1,1,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.3907,-0.08,-4.3907,-0.08,528,395,0,-8.5,-8.4853,-0.014719,1,0,800,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.4391,-0.1044,-4.4391,-0.1044,528,395,0,-8.5,-8.4853,-0.014719,1,0,820,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.4942,-0.1068,-4.4942,-0.1068,528,395,0,-8.5,-8.4853,-0.014719,1,0,840,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.5504,-0.1029,-4.5504,-0.1029,528,395,0,-8.5,-8.4853,-0.014719,1,0,860,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.6258,-0.076,-4.6258,-0.076,528,395,0,-8.5,-8.4853,-0.014719,1,0,880,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.7021,-0.0428,-4.7021,-0.0428,528,395,0,-8.5,-8.4853,-0.014719,1,0,900,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.7964,0.0072,-4.7964,0.0072,528,395,0,-8.5,-8.4853,-0.014719,1,0,920,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.8886,0.0449,-4.8886,0.0449,528,395,0,-8.5,-8.4853,-0.014719,1,0,940,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-4.988,0.0895,-4.988,0.0895,528,395,0,-8.5,-8.4853,-0.014719,1,0,960,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.096,0.1319,-5.096,0.1319,528,395,0,-8.5,-8.4853,-0.014719,1,0,980,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.2128,0.1721,-5.2128,0.1721,528,395,0,-8.5,-8.4853,-0.014719,1,0,1000,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.3285,0.2062,-5.3285,0.2062,528,395,0,-8.5,-8.4853,-0.014719,1,0,1020,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.4663,0.2455,-5.4663,0.2455,528,395,0,-8.5,-8.4853,-0.014719,1,0,1040,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.5923,0.2687,-5.5923,0.2687,528,395,0,-8.5,-8.4853,-0.014719,1,0,1060,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.7341,0.2749,-5.7341,0.2749,528,395,0,-8.5,-8.4853,-0.014719,1,0,1080,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-5.8883,0.2825,-5.8883,0.2825,528,395,0,-8.5,-8.4853,-0.014719,1,0,1100,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-6.07,0.29,-6.07,0.29,528,395,0,-8.5,-8.4853,-0.014719,1,0,1120,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-6.257,0.2924,-6.257,0.2924,528,395,0,-8.5,-8.4853,-0.014719,1,0,1140,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-6.4583,0.2874,-6.4583,0.2874,528,395,0,-8.5,-8.4853,-0.014719,1,0,1160,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-6.6721,0.2843,-6.6721,0.2843,528,395,0,-8.5,-8.4853,-0.014719,1,0,1180,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-6.8993,0.2895,-6.8993,0.2895,528,395,0,-8.5,-8.4853,-0.014719,1,0,1200,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-7.1318,0.29,-7.1318,0.29,528,395,0,-8.5,-8.4853,-0.014719,1,0,1220,1,0,0,0,"sm_0122","align_explicit_train_selected"
1,135,-7.3595,0.2752,-7.3595,0.2752,528,395,0,-8.5,-8.4853,-0.014719,1,0,1240,1,0,0,0,"sm_0122","align_explicit_train_selected"
