"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,45,0.048,-8.5755,0.048,-8.5755,528,395,0,-8.5,8.4853,-0.014719,1,0,0,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.0854,-8.6122,0.0854,-8.6122,528,395,0,-8.5,8.4853,-0.014719,1,0,40,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1256,-8.6462,0.1256,-8.6462,528,395,0,-8.5,8.4853,-0.014719,1,0,60,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1575,-8.675,0.1575,-8.675,528,395,0,-8.5,8.4853,-0.014719,1,0,81,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.17,-8.6828,0.17,-8.6828,528,395,0,-8.5,8.4853,-0.014719,1,0,100,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1713,-8.688,0.1713,-8.688,528,395,0,-8.5,8.4853,-0.014719,1,0,120,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1713,-8.688,0.1713,-8.688,528,395,0,-8.5,8.4853,-0.014719,1,0,140,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1755,-8.6907,0.1755,-8.6907,528,395,0,-8.5,8.4853,-0.014719,1,0,160,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1726,-8.6933,0.1726,-8.6933,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1711,-8.7011,0.1711,-8.7011,528,395,0,-8.5,8.4853,-0.014719,1,0,200,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1737,-8.7116,0.1737,-8.7116,528,395,0,-8.5,8.4853,-0.014719,1,0,220,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1763,-8.7221,0.1763,-8.7221,528,395,0,-8.5,8.4853,-0.014719,1,0,240,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1789,-8.7325,0.1789,-8.7325,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1773,-8.7404,0.1773,-8.7404,528,395,0,-8.5,8.4853,-0.014719,1,0,280,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1744,-8.743,0.1744,-8.743,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1715,-8.7456,0.1715,-8.7456,528,395,0,-8.5,8.4853,-0.014719,1,0,320,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1674,-8.743,0.1674,-8.743,528,395,0,-8.5,8.4853,-0.014719,1,0,340,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1632,-8.7404,0.1632,-8.7404,528,395,0,-8.5,8.4853,-0.014719,1,0,360,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1674,-8.743,0.1674,-8.743,528,395,0,-8.5,8.4853,-0.014719,1,0,380,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1744,-8.743,0.1744,-8.743,528,395,0,-8.5,8.4853,-0.014719,1,0,400,1,0,0,0,"sn_0310","align_explicit_train_selected"
1,45,0.1828,-8.7482,0.1828,-8.7482,528,395,0,-8.5,8.4853,-0.014719,1,0,420,1,0,0,0,"sn_0310","align_explicit_train_selected"
