"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
34,90,-0.284,-4.8198,-0.284,-4.8198,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.6802,94.4127535151545,-4.41275351515449,FALSE,"sk_0210"
35,135,-4.654,-3.5307,-4.654,-3.5307,528,395,0,-8.5,-8.4853,-0.014719,1,0,761,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,4.9693,133.123419296361,1.87658070363935,FALSE,"sk_0210"
36,45,3.303,-5.0119,3.303,-5.0119,528,395,0,-8.5,8.4853,-0.014719,1,0,760,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.4881,46.5612822196382,-1.56128221963819,FALSE,"sk_0210"
37,90,-0.1072,-3.9375,-0.1072,-3.9375,528,395,0,-8.5,0,3.5,1,0,700,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.5625,91.3459677093302,-1.34596770933021,FALSE,"sk_0210"
38,135,-3.4687,-5.3876,-3.4687,-5.3876,528,395,0,-8.5,-8.4853,-0.014719,1,0,640,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.1124,138.098961484688,-3.09896148468837,FALSE,"sk_0210"
39,45,3.5759,-4.7601,3.5759,-4.7601,528,395,0,-8.5,8.4853,-0.014719,1,0,700,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.7399,46.2841978044913,-1.28419780449134,FALSE,"sk_0210"
40,45,2.7859,-4.7221,2.7859,-4.7221,528,395,0,-8.5,8.4853,-0.014719,1,0,660,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.7779,53.59418477211,-8.59418477211,FALSE,"sk_0210"
41,90,0.0086,-3.8971,0.0086,-3.8971,528,395,0,-8.5,0,3.5,1,0,600,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.6029,89.8929494165753,0.10705058342468,FALSE,"sk_0210"
42,135,-3.9448,-4.6833,-3.9448,-4.6833,528,395,0,-8.5,-8.4853,-0.014719,1,0,680,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.8167,135.945554729121,-0.945554729120687,FALSE,"sk_0210"
43,135,-4.0571,-4.242,-4.0571,-4.242,528,395,0,-8.5,-8.4853,-0.014719,1,0,741,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,4.258,133.615953734311,1.38404626568922,FALSE,"sk_0210"
44,45,3.5772,-4.2483,3.5772,-4.2483,528,395,0,-8.5,8.4853,-0.014719,1,0,720,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.2517,49.9241665557072,-4.9241665557072,FALSE,"sk_0210"
45,90,-0.4241,-4.0373,-0.4241,-4.0373,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.4627,95.4286383843221,-5.42863838432213,FALSE,"sk_0210"
65,90,-0.0048,-4.0069,-0.0048,-4.0069,528,395,0,-8.5,0,3.5,1,0,721,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.4931,90.0612093292022,-0.061209329202228,FALSE,"sk_0210"
66,45,3.0022,-5.1131,3.0022,-5.1131,528,395,0,-8.5,8.4853,-0.014719,1,0,720,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.3869,48.4457289716771,-3.44572897167709,FALSE,"sk_0210"
67,45,3.3897,-5.0757,3.3897,-5.0757,528,395,0,-8.5,8.4853,-0.014719,1,0,665,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.4243,45.2909329223876,-0.29093292238764,FALSE,"sk_0210"
68,90,0.4041,-4.9499,0.4041,-4.9499,528,395,0,-8.5,0,3.5,1,0,541,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.5501,83.5060990366349,6.49390096336508,FALSE,"sk_0210"
69,135,-4.7158,-4.6182,-4.7158,-4.6182,528,395,0,-8.5,-8.4853,-0.014719,1,0,861,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.8818,140.540574136443,-5.5405741364433,FALSE,"sk_0210"
70,135,-2.5335,-5.2473,-2.5335,-5.2473,528,395,0,-8.5,-8.4853,-0.014719,1,0,580,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.2527,127.91471753311,7.08528246689043,FALSE,"sk_0210"
71,90,0.4085,-3.574,0.4085,-3.574,528,395,0,-8.5,0,3.5,1,0,701,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.926,85.259461250845,4.74053874915496,FALSE,"sk_0210"
72,45,3.2149,-4.6495,3.2149,-4.6495,528,395,0,-8.5,8.4853,-0.014719,1,0,900,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.8505,50.1404639115291,-5.14046391152907,FALSE,"sk_0210"
91,135,-5.1091,-5.2171,-5.1091,-5.2171,528,395,0,-8.5,-8.4853,-0.014719,1,0,2141,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.2829,147.276848110253,-12.2768481102534,FALSE,"sk_0210"
92,45,3.2878,-4.8425,3.2878,-4.8425,528,395,0,-8.5,8.4853,-0.014719,1,0,740,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.6575,48.0469925397897,-3.04699253978971,FALSE,"sk_0210"
93,90,-0.7595,-3.0772,-0.7595,-3.0772,528,395,0,-8.5,0,3.5,1,0,661,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,5.4228,97.9728020537817,-7.97280205378168,FALSE,"sk_0210"
94,90,-0.1024,-4.0414,-0.1024,-4.0414,528,395,0,-8.5,0,3.5,1,0,621,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.4586,91.3156723109014,-1.31567231090136,FALSE,"sk_0210"
96,135,-3.5027,-4.7126,-3.5027,-4.7126,528,395,0,-8.5,-8.4853,-0.014719,1,0,605,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.7874,132.76356657778,2.2364334222199,FALSE,"sk_0210"
97,45,4.0757,-3.9558,4.0757,-3.9558,528,395,0,-8.5,8.4853,-0.014719,1,0,641,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.5442,48.1110207443346,-3.11102074433464,FALSE,"sk_0210"
98,90,-0.9325,-5.143,-0.9325,-5.143,528,395,0,-8.5,0,3.5,1,0,541,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.357,105.524110996754,-15.5241109967542,FALSE,"sk_0210"
99,135,-4.203,-5.4655,-4.203,-5.4655,528,395,0,-8.5,-8.4853,-0.014719,1,0,681,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.0345,144.171307094572,-9.17130709457234,FALSE,"sk_0210"
109,90,0.2111,-1.9735,0.2111,-1.9735,528,395,0,-8.5,0,3.5,2,0,1421,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,6.5265,88.1474107542417,1.8525892457583,FALSE,"sk_0210"
110,135,-5.1887,-4.0628,-5.1887,-4.0628,528,395,0,-8.5,-8.4853,-0.014719,2,0,865,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,4.4372,139.464062317519,-4.46406231751871,FALSE,"sk_0210"
111,45,3.6922,-4.5459,3.6922,-4.5459,528,395,0,-8.5,8.4853,-0.014719,2,0,741,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.9541,46.961720123156,-1.96172012315596,FALSE,"sk_0210"
112,90,0.2886,-4.5062,0.2886,-4.5062,528,395,0,-8.5,0,3.5,2,0,661,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.9938,85.8668761523967,4.13312384760333,FALSE,"sk_0210"
113,45,2.2396,-5.0568,2.2396,-5.0568,528,395,0,-8.5,8.4853,-0.014719,2,0,681,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.4432,56.958355214422,-11.958355214422,FALSE,"sk_0210"
114,135,-4.6507,-5.1362,-4.6507,-5.1362,528,395,0,-8.5,-8.4853,-0.014719,2,0,681,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.3638,144.122199274397,-9.12219927439733,FALSE,"sk_0210"
115,45,4.5112,-3.7956,4.5112,-3.7956,528,395,0,-8.5,8.4853,-0.014719,2,0,821,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.7044,46.2009986664782,-1.20099866647818,FALSE,"sk_0210"
116,90,0.2093,-2.8901,0.2093,-2.8901,528,395,0,-8.5,0,3.5,2,0,721,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,5.6099,87.8633403189698,2.13665968103018,FALSE,"sk_0210"
117,135,-4.2051,-4.9494,-4.2051,-4.9494,528,395,0,-8.5,-8.4853,-0.014719,2,0,641,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.5506,139.823735574514,-4.82373557451442,FALSE,"sk_0210"
136,90,0.0208,-4.7379,0.0208,-4.7379,528,395,0,-8.5,0,3.5,2,0,801,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.7621,89.6832247758,0.316775224200029,FALSE,"sk_0210"
137,135,-3.3202,-5.6218,-3.3202,-5.6218,528,395,0,-8.5,-8.4853,-0.014719,2,0,701,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,2.8782,139.078784874026,-4.07878487402584,FALSE,"sk_0210"
138,45,3.3718,-5.4821,3.3718,-5.4821,528,395,0,-8.5,8.4853,-0.014719,2,0,740,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.0179,41.8298542193606,3.17014578063936,FALSE,"sk_0210"
139,90,0.1852,-4.7263,0.1852,-4.7263,528,395,0,-8.5,0,3.5,2,0,621,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.7737,87.1903777097682,2.8096222902318,FALSE,"sk_0210"
140,45,4.0157,-3.9131,4.0157,-3.9131,528,395,0,-8.5,8.4853,-0.014719,2,0,761,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.5869,48.7987794800354,-3.79877948003536,FALSE,"sk_0210"
141,135,-3.4396,-5.5937,-3.4396,-5.5937,528,395,0,-8.5,-8.4853,-0.014719,2,0,641,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,2.9063,139.803764517452,-4.80376451745187,FALSE,"sk_0210"
142,135,-2.8904,-5.7246,-2.8904,-5.7246,528,395,0,-8.5,-8.4853,-0.014719,2,0,600,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,2.7754,136.16278548948,-1.16278548947997,FALSE,"sk_0210"
143,45,3.9055,-3.7921,3.9055,-3.7921,528,395,0,-8.5,8.4853,-0.014719,2,0,741,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.7079,50.3221526792239,-5.32215267922388,FALSE,"sk_0210"
144,90,-0.3817,-4.5886,-0.3817,-4.5886,528,395,0,-8.5,0,3.5,2,0,582,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.9114,95.5736488299793,-5.57364882997926,FALSE,"sk_0210"
163,90,-0.2156,-5.0668,-0.2156,-5.0668,528,395,0,-8.5,0,3.5,2,0,741,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.4332,93.5933734553486,-3.5933734553486,FALSE,"sk_0210"
164,135,-4.4018,-5.3044,-4.4018,-5.3044,528,395,0,-8.5,-8.4853,-0.014719,2,0,721,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.1956,144.021260710225,-9.02126071022508,FALSE,"sk_0210"
165,45,4.289,-3.5865,4.289,-3.5865,528,395,0,-8.5,8.4853,-0.014719,2,0,761,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.9135,48.8822535649994,-3.88225356499937,FALSE,"sk_0210"
166,135,-4.4937,-5.2169,-4.4937,-5.2169,528,395,0,-8.5,-8.4853,-0.014719,2,0,721,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.2831,143.848112728437,-8.84811272843677,FALSE,"sk_0210"
167,45,4.0282,-4.761,4.0282,-4.761,528,395,0,-8.5,8.4853,-0.014719,2,0,700,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.739,42.867662909914,2.13233709008601,FALSE,"sk_0210"
168,90,-0.5285,-3.4304,-0.5285,-3.4304,528,395,0,-8.5,0,3.5,2,0,621,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,5.0696,95.951521563668,-5.95152156366801,FALSE,"sk_0210"
169,135,-4.5548,-3.7899,-4.5548,-3.7899,528,395,0,-8.5,-8.4853,-0.014719,2,0,785,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,4.7101,134.039687278251,0.960312721749034,FALSE,"sk_0210"
170,45,4.0952,-3.8535,4.0952,-3.8535,528,395,0,-8.5,8.4853,-0.014719,2,0,681,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.6465,48.6086100059157,-3.60861000591566,FALSE,"sk_0210"
171,90,-0.1305,-3.2571,-0.1305,-3.2571,528,395,0,-8.5,0,3.5,2,0,641,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,5.2429,91.4258436455441,-1.42584364554408,FALSE,"sk_0210"
181,135,-3.0203,-4.9794,-3.0203,-4.9794,528,395,0,-8.5,-8.4853,-0.014719,3,0,841,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.5206,130.626080031874,4.3739199681257,FALSE,"sk_0210"
182,45,2.9006,-4.8284,2.9006,-4.8284,528,395,0,-8.5,8.4853,-0.014719,3,0,801,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.6716,51.6909185290699,-6.69091852906988,FALSE,"sk_0210"
183,90,-0.9975,-5.0629,-0.9975,-5.0629,528,395,0,-8.5,0,3.5,3,0,601,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.4371,106.183552440239,-16.1835524402392,FALSE,"sk_0210"
184,90,-0.5076,-2.4631,-0.5076,-2.4631,528,395,0,-8.5,0,3.5,3,0,761,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,6.0369,94.8062893013354,-4.80628930133541,FALSE,"sk_0210"
185,45,3.9752,-3.6896,3.9752,-3.6896,528,395,0,-8.5,8.4853,-0.014719,3,0,821,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.8104,50.4304835880596,-5.43048358805955,FALSE,"sk_0210"
186,135,-3.6221,-5.6573,-3.6221,-5.6573,528,395,0,-8.5,-8.4853,-0.014719,3,0,660,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,2.8427,141.874433903509,-6.87443390350933,FALSE,"sk_0210"
187,45,4.6571,-2.8455,4.6571,-2.8455,528,395,0,-8.5,8.4853,-0.014719,3,0,801,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,5.6545,50.5248054543638,-5.52480545436383,FALSE,"sk_0210"
188,135,-3.6835,-5.3288,-3.6835,-5.3288,528,395,0,-8.5,-8.4853,-0.014719,3,0,661,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.1712,139.274170911167,-4.27417091116746,FALSE,"sk_0210"
189,90,-0.1759,-3.2863,-0.1759,-3.2863,528,395,0,-8.5,0,3.5,3,0,641,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,5.2137,91.9323141575443,-1.93231415754433,FALSE,"sk_0210"
208,135,-3.9464,-4.9673,-3.9464,-4.9673,528,395,0,-8.5,-8.4853,-0.014719,3,0,881,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.5327,138.166040522173,-3.16604052217306,FALSE,"sk_0210"
209,45,3.9349,-3.3776,3.9349,-3.3776,528,395,0,-8.5,8.4853,-0.014719,3,0,661,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,5.1224,52.4694284082545,-7.46942840825451,FALSE,"sk_0210"
210,90,-0.2938,-3.9023,-0.2938,-3.9023,528,395,0,-8.5,0,3.5,3,0,601,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.5977,93.6563158395949,-3.65631583959494,FALSE,"sk_0210"
211,135,-3.6615,-5.5546,-3.6615,-5.5546,528,395,0,-8.5,-8.4853,-0.014719,3,0,580,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,2.9454,141.185951608127,-6.18595160812674,FALSE,"sk_0210"
212,90,-0.2697,-1.4569,-0.2697,-1.4569,528,395,0,-8.5,0,3.5,3,0,721,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,7.0431,92.1929442183991,-2.19294421839912,FALSE,"sk_0210"
213,45,3.6328,-4.0036,3.6328,-4.0036,528,395,0,-8.5,8.4853,-0.014719,3,0,680,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.4964,51.0640338370483,-6.06403383704835,FALSE,"sk_0210"
214,90,-0.1264,-4.7093,-0.1264,-4.7093,528,395,0,-8.5,0,3.5,3,0,561,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,3.7907,91.9098066816956,-1.90980668169564,FALSE,"sk_0210"
215,135,-4.6276,-4.5357,-4.6276,-4.5357,528,395,0,-8.5,-8.4853,-0.014719,3,0,701,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.9643,139.414513478314,-4.41451347831418,FALSE,"sk_0210"
216,45,3.5624,-3.2783,3.5624,-3.2783,528,395,0,-8.5,8.4853,-0.014719,3,0,781,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,5.2217,55.6970215697895,-10.6970215697895,FALSE,"sk_0210"
235,45,3.2096,-5.4897,3.2096,-5.4897,528,395,0,-8.5,8.4853,-0.014719,3,0,900,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,3.0103,43.1647384611632,1.83526153883678,FALSE,"sk_0210"
236,135,-4.8003,-5.4302,-4.8003,-5.4302,528,395,0,-8.5,-8.4853,-0.014719,3,0,661,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.0698,147.401015918628,-12.4010159186276,FALSE,"sk_0210"
237,90,0.1744,-3.3272,0.1744,-3.3272,528,395,0,-8.5,0,3.5,3,0,600,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,5.1728,88.0690147598751,1.93098524012494,FALSE,"sk_0210"
238,45,4.3342,-3.3301,4.3342,-3.3301,528,395,0,-8.5,8.4853,-0.014719,3,0,721,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,5.1699,50.0251205156108,-5.02512051561077,FALSE,"sk_0210"
239,90,-0.3729,-4.2995,-0.3729,-4.2995,528,395,0,-8.5,0,3.5,3,0,641,1,1,0,1,"sk_0210","align_explicit_train_selected",12,90,4.2005,95.07314188582,-5.07314188582001,FALSE,"sk_0210"
240,135,-4.7967,-4.6669,-4.7967,-4.6669,528,395,0,-8.5,-8.4853,-0.014719,3,0,781,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,3.8331,141.371232622101,-6.37123262210068,FALSE,"sk_0210"
241,45,4.2631,-4.3387,4.2631,-4.3387,528,395,0,-8.5,8.4853,-0.014719,3,0,761,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,44.9999358525315,4.1613,44.3076745550528,0.692325444947222,FALSE,"sk_0210"
242,135,-3.3108,-6.1427,-3.3108,-6.1427,528,395,0,-8.5,-8.4853,-0.014719,3,0,561,1,1,0,1,"sk_0210","align_explicit_train_selected",8.485281,135.000064147469,2.3573,144.549014495481,-9.54901449548137,FALSE,"sk_0210"
