0	90	0.0	-0.085	0.0	0.035	742	335	760	759
1	72.0	0.0	-0.085	0.037082039325	0.0291267819554	730	340	623	719
2	90	0.0	-0.085	0.0	0.035	722	295	794	774
3	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	708	297	358	694
4	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	726	320	1088	720
5	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	722	318	858	790
6	90	0.0	-0.085	0.0	0.035	750	334	772	741
7	90	0.0	-0.085	0.0	0.035	723	349	738	760
8	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	732	354	232	390
9	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	717	346	320	601
10	180	0.0	-0.085	-0.12	-0.085	746	318	1203	328
11	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	752	331	266	509
12	0	0.0	-0.085	0.12	-0.085	724	358	213	322
13	54.0	0.0	-0.085	0.0705342302751	0.012082039325	746	334	414	651
14	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	733	323	992	716
15	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	721	343	1136	632
16	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	726	359	1236	463
17	180	0.0	-0.085	-0.12	-0.085	703	309	1242	316
18	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	727	310	866	679
19	90	0.0	-0.085	0.0	0.035	712	275	749	762
20	135	0.0	-0.085	-0.12	-0.085	705	305	1224	300
21	45	0.0	-0.085	-0.12	-0.085	734	323	1239	319
22	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	760	333	1150	563
23	90	0.0	-0.085	0.0	0.035	729	354	733	749
24	90	0.0	-0.085	0.0	0.035	684	310	686	725
25	180	0.0	-0.085	-0.12	-0.085	700	304	1225	308
26	18.0	0.0	-0.085	0.114126781955	-0.047917960675	688	322	240	414
27	90	0.0	-0.085	0.0	0.035	726	315	780	757
28	180	0.0	-0.085	-0.12	-0.085	761	308	1237	321
29	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	706	319	1218	475
30	0	0.0	-0.085	0.12	-0.085	720	266	222	338
31	90.0	0.0	-0.085	0.0	0.035	729	321	769	780
32	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	730	299	488	735
33	90	0.0	-0.085	0.0	0.035	730	343	793	766
34	0	0.0	-0.085	0.12	-0.085	754	305	240	300
35	0	0.0	-0.085	0.12	-0.085	735	314	221	292
36	0.0	0.0	-0.085	0.12	-0.085	745	307	206	291
37	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	759	309	657	744
38	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	769	339	1246	352
39	180.0	0.0	-0.085	-0.12	-0.085	713	300	1248	299
