0	90	0.0	-0.085	0.0	0.035	761	341	751	743
1	90	0.0	-0.085	0.0	0.035	752	346	761	758
2	180	0.0	-0.085	-0.12	-0.085	760	306	1278	336
3	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	751	318	1240	396
4	135	0.0	-0.085	-0.12	-0.085	779	357	1237	337
5	90.0	0.0	-0.085	0.0	0.035	744	363	768	747
6	90	0.0	-0.085	0.0	0.035	787	349	784	741
7	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	765	329	945	708
8	45	0.0	-0.085	-0.12	-0.085	747	332	1238	369
9	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	735	349	824	743
10	0	0.0	-0.085	0.12	-0.085	733	340	222	371
11	0	0.0	-0.085	0.12	-0.085	732	353	219	341
12	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	741	344	361	578
13	180	0.0	-0.085	-0.12	-0.085	798	355	1227	361
14	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	741	348	1166	523
15	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	765	327	524	708
16	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	752	338	294	398
17	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	736	363	1207	435
18	180	0.0	-0.085	-0.12	-0.085	729	344	1223	354
19	54.0	0.0	-0.085	0.0705342302751	0.012082039325	730	357	453	710
20	180.0	0.0	-0.085	-0.12	-0.085	732	350	1226	322
21	90	0.0	-0.085	0.0	0.035	732	369	796	782
22	180	0.0	-0.085	-0.12	-0.085	775	332	1224	372
23	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	752	345	1190	579
24	90	0.0	-0.085	0.0	0.035	754	360	793	755
25	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	764	319	350	517
26	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	766	329	432	634
27	90	0.0	-0.085	0.0	0.035	770	357	756	784
28	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	759	331	716	795
29	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	760	334	1088	699
30	0	0.0	-0.085	0.12	-0.085	789	393	274	364
31	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	785	318	1128	593
32	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	746	346	997	663
33	90	0.0	-0.085	0.0	0.035	775	333	783	756
34	90	0.0	-0.085	0.0	0.035	745	335	789	736
35	90	0.0	-0.085	0.0	0.035	762	335	781	711
36	0.0	0.0	-0.085	0.12	-0.085	747	351	264	360
37	18.0	0.0	-0.085	0.114126781955	-0.047917960675	753	336	294	499
38	72.0	0.0	-0.085	0.037082039325	0.0291267819554	769	316	598	767
39	0	0.0	-0.085	0.12	-0.085	751	335	278	343
