"subject","task","blocknumber","trial","pv_angle","ep_angle"
"bh_1506","align_explicit_train_selected",1,1,17.7754747502851,0.597056036628473
"bh_1506","align_explicit_train_selected",1,2,-5.31503443659774,-0.309346891124569
"bh_1506","align_explicit_train_selected",1,3,2.76422246503631,0.355757159036727
"bh_1506","align_explicit_train_selected",1,4,-40.1270710797334,-0.0864876717890581
"bh_1506","align_explicit_train_selected",1,5,-14.4194754907942,0.501063824160738
"bh_1506","align_explicit_train_selected",1,6,-9.52276854743614,-0.139810128304447
"bh_1506","align_explicit_train_selected",1,7,-13.5214392008819,-0.564259904138076
"bh_1506","align_explicit_train_selected",1,8,-5.00127813162878,0.439752259546765
"bh_1506","align_explicit_train_selected",1,9,-6.04417288453985,0.377142483014808
"bh_1506","align_explicit_train_selected",1,10,-9.88181326651326,-0.285305078445461
"bh_1506","align_explicit_train_selected",1,11,-8.82733505979458,-0.850003326260179
"bh_1506","align_explicit_train_selected",1,12,-7.87149299967484,0.44543201544775
"bh_1506","align_explicit_train_selected",1,13,-4.76672715258789,0.158475725473096
"bh_1506","align_explicit_train_selected",1,14,-9.23023322086499,0.143191028993456
"bh_1506","align_explicit_train_selected",1,15,-0.374906212367094,-0.638365731315844
"bh_1506","align_explicit_train_selected",1,16,-8.36396138002925,0.886060819507179
"bh_1506","align_explicit_train_selected",1,17,-9.09415610230988,0.622691435445518
"bh_1506","align_explicit_train_selected",1,18,-2.41046336433455,-1.02043628594812
"bh_1506","align_explicit_train_selected",1,19,-10.9070103391478,0.337987766410635
"bh_1506","align_explicit_train_selected",1,20,-3.511930669967,0.855960546589216
"bh_1506","align_explicit_train_selected",1,21,-13.1112863642161,-0.0643658341391813
"bh_1506","align_explicit_train_selected",1,22,12.2670030489104,0.20228516827089
"bh_1506","align_explicit_train_selected",1,23,-9.36828041159666,-1.05484617084865
"bh_1506","align_explicit_train_selected",1,24,-4.58399674443863,-0.730921278464933
"bh_1506","align_explicit_train_selected",1,25,-8.52151169145773,-0.231462059534294
"bh_1506","align_explicit_train_selected",1,26,-7.13407114180228,-0.674891086368078
"bh_1506","align_explicit_train_selected",1,27,-6.0477257068529,0.467537779893917
"bh_1506","align_explicit_train_selected",1,28,17.8606161023086,0.00975877361648969
"bh_1506","align_explicit_train_selected",1,29,-3.04243937202349,-1.59240495614387
"bh_1506","align_explicit_train_selected",1,30,-9.87552881024502,0.508175327438778
"bh_1506","align_explicit_train_selected",1,31,16.7974847770236,0.22449873115994
"bh_1506","align_explicit_train_selected",1,32,-8.3369454249333,0.837978109405583
"bh_1506","align_explicit_train_selected",1,33,-4.0119388737761,-0.712554018348548
"bh_1506","align_explicit_train_selected",1,34,-11.9380853072746,-0.538445841416362
"bh_1506","align_explicit_train_selected",1,35,-4.99260751753184,-0.792606770520074
"bh_1506","align_explicit_train_selected",1,36,-10.2338634598728,1.14859623713565
"bh_1506","align_explicit_train_selected",1,37,10.8089781079201,-0.538906980454009
"bh_1506","align_explicit_train_selected",1,38,23.0880622088389,0.653983614796516
"bh_1506","align_explicit_train_selected",1,39,-3.41749959375707,0.286380892206935
"bh_1506","align_explicit_train_selected",1,40,0.296248947087776,-1.9864186373939
"bh_1506","align_explicit_train_selected",1,41,-7.5132084294342,0.0174914296002981
"bh_1506","align_explicit_train_selected",1,42,-8.34478721850962,0.283825729046896
"bh_1506","align_explicit_train_selected",1,43,-0.761463004317406,0.505953852697047
"bh_1506","align_explicit_train_selected",1,44,-2.70326743481556,1.03904864790545
"bh_1506","align_explicit_train_selected",1,45,1.62515419221861,-1.10294200065528
"bh_1506","align_explicit_train_selected",1,64,313.386015573856,-0.51419311476468
"bh_1506","align_explicit_train_selected",1,65,-12.1600904524322,-0.507104620792973
"bh_1506","align_explicit_train_selected",1,66,-4.75694905654092,-0.0447368283264638
"bh_1506","align_explicit_train_selected",1,67,-3.26784898551871,0.697450642231288
"bh_1506","align_explicit_train_selected",1,68,-1.1501795664735,1.33561786017333
"bh_1506","align_explicit_train_selected",1,69,0.935386818455022,-0.193440324957862
"bh_1506","align_explicit_train_selected",1,70,-12.8880843911691,-0.692000028780363
"bh_1506","align_explicit_train_selected",1,71,-8.80054657500597,0.892337734490894
"bh_1506","align_explicit_train_selected",1,72,-0.680316344506267,0.964505364817171
"bh_1506","align_explicit_train_selected",1,91,-21.4635936321101,1.0392169015056
"bh_1506","align_explicit_train_selected",1,92,-10.3000831004052,-0.0226357014719554
"bh_1506","align_explicit_train_selected",1,93,-6.76704776842768,-0.946973707950889
"bh_1506","align_explicit_train_selected",1,94,-4.71939380047728,0.478862365460259
"bh_1506","align_explicit_train_selected",1,95,-7.6785079465437,1.56956397649685
"bh_1506","align_explicit_train_selected",1,96,-6.8126868376178,-0.763889440570743
"bh_1506","align_explicit_train_selected",1,97,-11.0633653727793,-0.758799421147842
"bh_1506","align_explicit_train_selected",1,98,9.38184447475676,1.4834243664929
"bh_1506","align_explicit_train_selected",1,99,-7.13711819103465,0.823687522178716
"bh_1506","align_explicit_train_selected",2,109,-3.0225363922996,0.270355104602828
"bh_1506","align_explicit_train_selected",2,110,2.83265136732441,-0.550059726412655
"bh_1506","align_explicit_train_selected",2,111,8.4272762659335,0.79291994561342
"bh_1506","align_explicit_train_selected",2,112,-8.39681279393557,0.618776728037346
"bh_1506","align_explicit_train_selected",2,113,-3.42236106950233,-0.205168871231351
"bh_1506","align_explicit_train_selected",2,114,-2.06116787371706,0.140836410840016
"bh_1506","align_explicit_train_selected",2,115,-2.98599568377625,-0.217376304720091
"bh_1506","align_explicit_train_selected",2,116,0.20800283339868,-0.484063097770807
"bh_1506","align_explicit_train_selected",2,117,0.142594299845996,0.404291449200741
"bh_1506","align_explicit_train_selected",2,136,22.3041282671163,0.651363803532547
"bh_1506","align_explicit_train_selected",2,137,-22.4860410173786,-0.531344762403606
"bh_1506","align_explicit_train_selected",2,138,-7.42431486104742,-0.430004867320577
"bh_1506","align_explicit_train_selected",2,139,-4.04257294277521,0.82006146438404
"bh_1506","align_explicit_train_selected",2,140,-5.30072458565751,-1.03357119659434
"bh_1506","align_explicit_train_selected",2,141,-8.24006124856754,1.41017093388112
"bh_1506","align_explicit_train_selected",2,142,-5.82375721251776,0.16531947100286
"bh_1506","align_explicit_train_selected",2,143,-5.20410279452967,-0.258403222261322
"bh_1506","align_explicit_train_selected",2,144,-9.01568170720824,1.33114107239197
"bh_1506","align_explicit_train_selected",2,163,11.5443493412416,0.136890784241928
"bh_1506","align_explicit_train_selected",2,164,-6.28506758585415,0.787934161649581
"bh_1506","align_explicit_train_selected",2,165,-7.18776954994046,-0.748514917842769
"bh_1506","align_explicit_train_selected",2,166,-8.16394055991516,-1.42660149414193
"bh_1506","align_explicit_train_selected",2,167,-6.54530383115085,0.481130726449436
"bh_1506","align_explicit_train_selected",2,168,-10.2161154088581,-0.207164099632585
"bh_1506","align_explicit_train_selected",2,169,36.9818992215272,1.55629476285714
"bh_1506","align_explicit_train_selected",2,170,0.850204128581211,0.366417638137889
"bh_1506","align_explicit_train_selected",2,171,2.29488114934487,-0.55791777535979
"bh_1506","align_explicit_train_selected",3,181,-2.82330366258643,0.429522779634141
"bh_1506","align_explicit_train_selected",3,182,-4.95198274062798,-0.33947642827232
"bh_1506","align_explicit_train_selected",3,183,5.05648683984322,-0.562898849837836
"bh_1506","align_explicit_train_selected",3,184,-5.05729248390219,-0.503297218451465
"bh_1506","align_explicit_train_selected",3,185,4.21863724668654,1.19195282896902
"bh_1506","align_explicit_train_selected",3,186,10.4523585805549,-0.46671706863674
"bh_1506","align_explicit_train_selected",3,187,-13.8387876068486,-1.58040218230087
"bh_1506","align_explicit_train_selected",3,188,2.97487566404872,0.401992172699281
"bh_1506","align_explicit_train_selected",3,189,-2.23355035129617,-0.223831256023118
"bh_1506","align_explicit_train_selected",3,208,-1.30497075342894,-0.144698721264362
"bh_1506","align_explicit_train_selected",3,209,-13.7895648031954,-0.945579164781293
"bh_1506","align_explicit_train_selected",3,210,-3.70314974780734,-0.31571125367185
"bh_1506","align_explicit_train_selected",3,211,15.0858294596259,0.135102050503747
"bh_1506","align_explicit_train_selected",3,212,-0.581878784336759,0.0780609430186274
"bh_1506","align_explicit_train_selected",3,213,-5.0172187233506,-0.100563940941598
"bh_1506","align_explicit_train_selected",3,214,-2.40347114320895,1.09320515815085
