"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,45,0.3206,-8.6352,0.3206,-8.6352,528,395,0,-8.5,8.4853,-0.014719,1,0,1,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,0.4159,-8.6766,0.4159,-8.6766,528,395,0,-8.5,8.4853,-0.014719,1,0,24,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,0.5286,-8.7021,0.5286,-8.7021,528,395,0,-8.5,8.4853,-0.014719,1,0,40,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,0.6741,-8.7035,0.6741,-8.7035,528,395,0,-8.5,8.4853,-0.014719,1,0,60,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,0.8411,-8.6782,0.8411,-8.6782,528,395,0,-8.5,8.4853,-0.014719,1,0,80,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,1.0182,-8.6236,1.0182,-8.6236,528,395,0,-8.5,8.4853,-0.014719,1,0,100,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,1.2176,-8.5602,1.2176,-8.5602,528,395,0,-8.5,8.4853,-0.014719,1,0,120,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,1.4265,-8.4802,1.4265,-8.4802,528,395,0,-8.5,8.4853,-0.014719,1,0,140,1,1,0,1,0,"fe_1710","align_explicit_train_selected"
1,45,1.6194,-8.3814,1.6194,-8.3814,528,395,0,-8.5,8.4853,-0.014719,1,0,160,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,1.8047,-8.2821,1.8047,-8.2821,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,1.9924,-8.1926,1.9924,-8.1926,528,395,0,-8.5,8.4853,-0.014719,1,0,200,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.15,-8.098,2.15,-8.098,528,395,0,-8.5,8.4853,-0.014719,1,0,220,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.3032,-8.0136,2.3032,-8.0136,528,395,0,-8.5,8.4853,-0.014719,1,0,240,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.4478,-7.9504,2.4478,-7.9504,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.5546,-7.8908,2.5546,-7.8908,528,395,0,-8.5,8.4853,-0.014719,1,0,280,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.6431,-7.8423,2.6431,-7.8423,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.7055,-7.8133,2.7055,-7.8133,528,395,0,-8.5,8.4853,-0.014719,1,0,320,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.7443,-7.8011,2.7443,-7.8011,528,395,0,-8.5,8.4853,-0.014719,1,0,340,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.7695,-7.8029,2.7695,-7.8029,528,395,0,-8.5,8.4853,-0.014719,1,0,360,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.7795,-7.8132,2.7795,-7.8132,528,395,0,-8.5,8.4853,-0.014719,1,0,380,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.7798,-7.8265,2.7798,-7.8265,528,395,0,-8.5,8.4853,-0.014719,1,0,400,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.7886,-7.8448,2.7886,-7.8448,528,395,0,-8.5,8.4853,-0.014719,1,0,420,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.8001,-7.8604,2.8001,-7.8604,528,395,0,-8.5,8.4853,-0.014719,1,0,440,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.8283,-7.8727,2.8283,-7.8727,528,395,0,-8.5,8.4853,-0.014719,1,0,460,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.8678,-7.8871,2.8678,-7.8871,528,395,0,-8.5,8.4853,-0.014719,1,0,480,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.9252,-7.8902,2.9252,-7.8902,528,395,0,-8.5,8.4853,-0.014719,1,0,500,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,2.9684,-7.8804,2.9684,-7.8804,528,395,0,-8.5,8.4853,-0.014719,1,0,520,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.0042,-7.8576,3.0042,-7.8576,528,395,0,-8.5,8.4853,-0.014719,1,0,540,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.04,-7.8348,3.04,-7.8348,528,395,0,-8.5,8.4853,-0.014719,1,0,560,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.0785,-7.8091,3.0785,-7.8091,528,395,0,-8.5,8.4853,-0.014719,1,0,580,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1157,-7.7915,3.1157,-7.7915,528,395,0,-8.5,8.4853,-0.014719,1,0,600,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1503,-7.7767,3.1503,-7.7767,528,395,0,-8.5,8.4853,-0.014719,1,0,620,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1709,-7.7624,3.1709,-7.7624,528,395,0,-8.5,8.4853,-0.014719,1,0,640,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1833,-7.7565,3.1833,-7.7565,528,395,0,-8.5,8.4853,-0.014719,1,0,660,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1875,-7.759,3.1875,-7.759,528,395,0,-8.5,8.4853,-0.014719,1,0,680,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1848,-7.7618,3.1848,-7.7618,528,395,0,-8.5,8.4853,-0.014719,1,0,700,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1767,-7.7702,3.1767,-7.7702,528,395,0,-8.5,8.4853,-0.014719,1,0,720,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1685,-7.7786,3.1685,-7.7786,528,395,0,-8.5,8.4853,-0.014719,1,0,740,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1561,-7.7845,3.1561,-7.7845,528,395,0,-8.5,8.4853,-0.014719,1,0,760,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1506,-7.79,3.1506,-7.79,528,395,0,-8.5,8.4853,-0.014719,1,0,780,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1479,-7.7928,3.1479,-7.7928,528,395,0,-8.5,8.4853,-0.014719,1,0,801,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1522,-7.7953,3.1522,-7.7953,528,395,0,-8.5,8.4853,-0.014719,1,0,820,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1592,-7.795,3.1592,-7.795,528,395,0,-8.5,8.4853,-0.014719,1,0,840,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.1801,-7.7941,3.1801,-7.7941,528,395,0,-8.5,8.4853,-0.014719,1,0,860,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.2107,-7.7901,3.2107,-7.7901,528,395,0,-8.5,8.4853,-0.014719,1,0,880,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.2414,-7.7861,3.2414,-7.7861,528,395,0,-8.5,8.4853,-0.014719,1,0,900,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.2747,-7.7792,3.2747,-7.7792,528,395,0,-8.5,8.4853,-0.014719,1,0,920,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.3038,-7.7699,3.3038,-7.7699,528,395,0,-8.5,8.4853,-0.014719,1,0,940,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.3328,-7.7605,3.3328,-7.7605,528,395,0,-8.5,8.4853,-0.014719,1,0,960,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.3635,-7.7565,3.3635,-7.7565,528,395,0,-8.5,8.4853,-0.014719,1,0,980,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.3941,-7.7524,3.3941,-7.7524,528,395,0,-8.5,8.4853,-0.014719,1,0,1000,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4177,-7.7486,3.4177,-7.7486,528,395,0,-8.5,8.4853,-0.014719,1,0,1020,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4386,-7.7476,3.4386,-7.7476,528,395,0,-8.5,8.4853,-0.014719,1,0,1040,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4611,-7.7519,3.4611,-7.7519,528,395,0,-8.5,8.4853,-0.014719,1,0,1060,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4766,-7.7565,3.4766,-7.7565,528,395,0,-8.5,8.4853,-0.014719,1,0,1080,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4879,-7.7586,3.4879,-7.7586,528,395,0,-8.5,8.4853,-0.014719,1,0,1100,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4921,-7.7611,3.4921,-7.7611,528,395,0,-8.5,8.4853,-0.014719,1,0,1120,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4964,-7.7636,3.4964,-7.7636,528,395,0,-8.5,8.4853,-0.014719,1,0,1140,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.4937,-7.7664,3.4937,-7.7664,528,395,0,-8.5,8.4853,-0.014719,1,0,1160,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.498,-7.7688,3.498,-7.7688,528,395,0,-8.5,8.4853,-0.014719,1,0,1180,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.5092,-7.771,3.5092,-7.771,528,395,0,-8.5,8.4853,-0.014719,1,0,1200,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
1,45,3.5274,-7.7727,3.5274,-7.7727,528,395,0,-8.5,8.4853,-0.014719,1,0,1220,1,1,0,0,0,"fe_1710","align_explicit_train_selected"
