"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
236,45,3.158,-5.5481,3.158,-5.5481,528,395,0,-8.5,8.4853,-0.014719,3,0,781,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,2.9519,43.0680233135667,1.93197668643329,FALSE,"hd_0310"
237,135,-4.1888,-5.6568,-4.1888,-5.6568,528,395,0,-8.5,-8.4853,-0.014719,3,0,680,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.8432,145.832813501548,-10.8328135015476,FALSE,"hd_0310"
238,90,-0.7338,-3.8816,-0.7338,-3.8816,528,395,0,-8.5,0,3.5,3,0,860,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,4.6184,99.0280426887955,-9.02804268879547,FALSE,"hd_0310"
239,135,-3.4422,-6.0921,-3.4422,-6.0921,528,395,0,-8.5,-8.4853,-0.014719,3,0,520,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.4079,145.026304688906,-10.0263046889057,FALSE,"hd_0310"
240,45,3.5104,-5.3011,3.5104,-5.3011,528,395,0,-8.5,8.4853,-0.014719,3,0,780,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.1989,42.3417751554633,2.65822484453665,FALSE,"hd_0310"
241,135,-3.5567,-6.7169,-3.5567,-6.7169,528,395,0,-8.5,-8.4853,-0.014719,3,0,660,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,1.7831,153.373766369318,-18.3737663693181,FALSE,"hd_0310"
242,45,3.4144,-5.1367,3.4144,-5.1367,528,395,0,-8.5,8.4853,-0.014719,3,0,780,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.3633,44.5680306210448,0.431969378955152,FALSE,"hd_0310"
243,90,-0.0128,-2.6279,-0.0128,-2.6279,528,395,0,-8.5,0,3.5,3,0,1220,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,5.8721,90.1248931074409,-0.124893107440855,FALSE,"hd_0310"
253,90,-0.337,-2.7245,-0.337,-2.7245,528,395,0,-8.5,0,3.5,4,0,1541,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,5.7755,93.3394180322056,-3.33941803220563,FALSE,"hd_0310"
254,45,3.6353,-4.9841,3.6353,-4.9841,528,395,0,-8.5,8.4853,-0.014719,4,0,880,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.5159,44.0434499840754,0.95655001592462,FALSE,"hd_0310"
255,135,-4.0032,-6.0322,-4.0032,-6.0322,528,395,0,-8.5,-8.4853,-0.014719,4,0,920,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.4678,148.347959920071,-13.3479599200711,FALSE,"hd_0310"
256,45,3.7689,-4.8721,3.7689,-4.8721,528,395,0,-8.5,8.4853,-0.014719,4,0,740,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.6279,43.9079430832525,1.09205691674746,FALSE,"hd_0310"
257,90,-0.7314,-3.2153,-0.7314,-3.2153,528,395,0,-8.5,0,3.5,4,0,980,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,5.2847,97.8796533367661,-7.87965333676605,FALSE,"hd_0310"
258,135,-4.0169,-5.9204,-4.0169,-5.9204,528,395,0,-8.5,-8.4853,-0.014719,4,0,760,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.5796,147.291960249805,-12.2919602498052,FALSE,"hd_0310"
259,45,2.7389,-5.3973,2.7389,-5.3973,528,395,0,-8.5,8.4853,-0.014719,4,0,240,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.1027,48.5636331087167,-3.56363310871673,FALSE,"hd_0310"
260,90,-0.0408,-4.1193,-0.0408,-4.1193,528,395,0,-8.5,0,3.5,4,0,781,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,4.3807,90.5336133987085,-0.533613398708496,FALSE,"hd_0310"
261,135,-3.5678,-5.8387,-3.5678,-5.8387,528,395,0,-8.5,-8.4853,-0.014719,4,0,620,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.6613,143.279937976822,-8.27993797682151,FALSE,"hd_0310"
280,90,0.6179,-2.4622,0.6179,-2.4622,528,395,0,-8.5,0,3.5,4,0,1080,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,6.0378,84.1567725441923,5.84322745580768,FALSE,"hd_0310"
281,135,-3.9827,-5.9418,-3.9827,-5.9418,528,395,0,-8.5,-8.4853,-0.014719,4,0,820,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.5582,147.286228298714,-12.286228298714,FALSE,"hd_0310"
282,45,3.1479,-5.1463,3.1479,-5.1463,528,395,0,-8.5,8.4853,-0.014719,4,0,700,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.3537,46.8130207328426,-1.8130207328426,FALSE,"hd_0310"
283,45,3.6884,-4.9218,3.6884,-4.9218,528,395,0,-8.5,8.4853,-0.014719,4,0,880,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.5782,44.1311602501239,0.868839749876088,FALSE,"hd_0310"
284,135,-4.2404,-6.3998,-4.2404,-6.3998,528,395,0,-8.5,-8.4853,-0.014719,4,0,740,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.1002,153.651546522856,-18.6515465228557,FALSE,"hd_0310"
285,90,-0.539,-4.4704,-0.539,-4.4704,528,395,0,-8.5,0,3.5,4,0,620,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,4.0296,97.618671050149,-7.61867105014896,FALSE,"hd_0310"
286,135,-3.4456,-5.9504,-3.4456,-5.9504,528,395,0,-8.5,-8.4853,-0.014719,4,0,580,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.5496,143.500106164166,-8.50010616416611,FALSE,"hd_0310"
287,45,3.029,-5.2897,3.029,-5.2897,528,395,0,-8.5,8.4853,-0.014719,4,0,480,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.2103,46.6644179109257,-1.66441791092569,FALSE,"hd_0310"
288,90,-0.7289,-4.2794,-0.7289,-4.2794,528,395,0,-8.5,0,3.5,4,0,881,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,4.2206,99.7983626926544,-9.79836269265438,FALSE,"hd_0310"
307,90,0.2883,-2.934,0.2883,-2.934,528,395,0,-8.5,0,3.5,4,0,1381,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,5.566,87.034921911415,2.96507808858496,FALSE,"hd_0310"
308,135,-4.3416,-5.5132,-4.3416,-5.5132,528,395,0,-8.5,-8.4853,-0.014719,4,0,840,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.9868,145.474006124167,-10.4740061241665,FALSE,"hd_0310"
309,45,3.6352,-5.1566,3.6352,-5.1566,528,395,0,-8.5,8.4853,-0.014719,4,0,720,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.3434,42.6056551394323,2.39434486056772,FALSE,"hd_0310"
310,45,4.0648,-5.1867,4.0648,-5.1867,528,395,0,-8.5,8.4853,-0.014719,4,0,520,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.3133,39.1841670893235,5.81583291067655,FALSE,"hd_0310"
311,135,-3.6434,-5.3647,-3.6434,-5.3647,528,395,0,-8.5,-8.4853,-0.014719,4,0,880,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,3.1353,139.286610793579,-4.28661079357929,FALSE,"hd_0310"
312,90,-0.4898,-3.0181,-0.4898,-3.0181,528,395,0,-8.5,0,3.5,4,0,721,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,5.4819,95.1057388853141,-5.10573888531411,FALSE,"hd_0310"
313,45,4.3289,-4.9871,4.3289,-4.9871,528,395,0,-8.5,8.4853,-0.014719,4,0,1100,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,44.9999358525315,3.5129,39.0593109563221,5.94068904367788,FALSE,"hd_0310"
314,90,-0.6036,-3.1609,-0.6036,-3.1609,528,395,0,-8.5,0,3.5,4,0,721,1,1,0,1,0,"hd_0310","align_explicit_train_selected",12,90,5.3391,96.4500598939396,-6.45005989393955,FALSE,"hd_0310"
315,135,-3.5085,-6.0806,-3.5085,-6.0806,528,395,0,-8.5,-8.4853,-0.014719,4,0,620,1,1,0,1,0,"hd_0310","align_explicit_train_selected",8.485281,135.000064147469,2.4194,145.410535372037,-10.410535372037,FALSE,"hd_0310"
100,45,3.3155,-7.126,3.3155,-7.126,528,395,0,-8.5,8.4853,-0.014719,1,0,1540,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,1.374,22.5099548405223,22.4900451594777,FALSE,"hd_0310"
102,135,-2.1862,-4.9395,-2.1862,-4.9395,528,395,0,-8.5,-8.4853,-0.014719,1,0,1520,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.5605,121.550544369795,13.4494556302051,FALSE,"hd_0310"
103,45,3.752,-5.4461,3.752,-5.4461,528,395,0,-8.5,8.4853,-0.014719,1,0,1080,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.0539,39.1434951049573,5.85650489504273,FALSE,"hd_0310"
106,135,-3.0896,-3.2604,-3.0896,-3.2604,528,395,0,-8.5,-8.4853,-0.014719,1,0,1360,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,5.2396,120.526294015253,14.4737059847467,FALSE,"hd_0310"
107,90,3.1241,2.4672,3.1241,2.4672,528,395,0,-8.5,0,3.5,1,0,2280,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,10.9672,74.0999473345466,15.9000526654534,FALSE,"hd_0310"
108,45,4.0198,-5.3667,4.0198,-5.3667,528,395,0,-8.5,8.4853,-0.014719,1,0,940,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.1333,37.9352261656902,7.06477383430983,FALSE,"hd_0310"
172,90,1.2796,-4.0758,1.2796,-4.0758,528,395,0,-8.5,0,3.5,2,0,1180,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.4242,73.8686804717661,16.1313195282339,FALSE,"hd_0310"
176,45,4.1113,-5.5214,4.1113,-5.5214,528,395,0,-8.5,8.4853,-0.014719,2,0,800,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,2.9786,35.922992827406,9.07700717259399,FALSE,"hd_0310"
177,135,-2.1561,-5.7759,-2.1561,-5.7759,528,395,0,-8.5,-8.4853,-0.014719,2,0,900,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,2.7241,128.361289458405,6.63871054159463,FALSE,"hd_0310"
178,90,1.2685,-4.458,1.2685,-4.458,528,395,0,-8.5,0,3.5,2,0,740,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.042,72.5765890464469,17.4234109535531,FALSE,"hd_0310"
179,135,-3.165,-3.7172,-3.165,-3.7172,528,395,0,-8.5,-8.4853,-0.014719,2,0,1060,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.7828,123.494449571191,11.5055504288088,FALSE,"hd_0310"
180,45,3.8091,-4.8245,3.8091,-4.8245,528,395,0,-8.5,8.4853,-0.014719,2,0,720,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.6755,43.9773797782904,1.0226202217096,FALSE,"hd_0310"
244,45,3.8625,-4.6166,3.8625,-4.6166,528,395,0,-8.5,8.4853,-0.014719,3,0,1260,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.8834,45.154595190466,-0.154595190465976,FALSE,"hd_0310"
245,135,-3.957,-4.3969,-3.957,-4.3969,528,395,0,-8.5,-8.4853,-0.014719,3,0,1160,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.1031,133.961551745659,1.03844825434101,FALSE,"hd_0310"
246,90,0.9688,-4.397,0.9688,-4.397,528,395,0,-8.5,0,3.5,3,0,920,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.103,76.7146558751339,13.2853441248661,FALSE,"hd_0310"
247,90,0.687,-3.9919,0.687,-3.9919,528,395,0,-8.5,0,3.5,3,0,840,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.5081,81.3352257685016,8.66477423149837,FALSE,"hd_0310"
248,135,-2.5993,-5.5345,-2.5993,-5.5345,528,395,0,-8.5,-8.4853,-0.014719,3,0,800,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,2.9655,131.234993919133,3.76500608086664,FALSE,"hd_0310"
249,45,3.6781,-5.1516,3.6781,-5.1516,528,395,0,-8.5,8.4853,-0.014719,3,0,760,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.3484,42.313516962896,2.68648303710399,FALSE,"hd_0310"
250,135,-5.0296,-3.7162,-5.0296,-3.7162,528,395,0,-8.5,-8.4853,-0.014719,3,0,1060,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.7838,136.434809399233,-1.43480939923253,FALSE,"hd_0310"
251,90,1.3776,-2.9647,1.3776,-2.9647,528,395,0,-8.5,0,3.5,3,0,840,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,5.5353,76.0244171260164,13.9755828739836,FALSE,"hd_0310"
252,45,3.897,-4.9247,3.897,-4.9247,528,395,0,-8.5,8.4853,-0.014719,3,0,840,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.5753,42.5348049520947,2.46519504790535,FALSE,"hd_0310"
316,90,0.7399,-3.6874,0.7399,-3.6874,528,395,0,-8.5,0,3.5,4,0,4860,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.8126,81.2596528784668,8.7403471215332,FALSE,"hd_0310"
317,45,4.0631,-5.1134,4.0631,-5.1134,528,395,0,-8.5,8.4853,-0.014719,4,0,1040,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.3866,39.8112574538496,5.18874254615036,FALSE,"hd_0310"
318,135,-2.0621,-5.7257,-2.0621,-5.7257,528,395,0,-8.5,-8.4853,-0.014719,4,0,940,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,2.7743,126.622927464032,8.37707253596788,FALSE,"hd_0310"
319,90,1.3698,-3.5673,1.3698,-3.5673,528,395,0,-8.5,0,3.5,4,0,900,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.9327,74.4801425607775,15.5198574392225,FALSE,"hd_0310"
320,45,3.7774,-4.6954,3.7774,-4.6954,528,395,0,-8.5,8.4853,-0.014719,4,0,920,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.8046,45.2055445155903,-0.205544515590255,FALSE,"hd_0310"
321,135,-3.7619,-4.2213,-3.7619,-4.2213,528,395,0,-8.5,-8.4853,-0.014719,4,0,940,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.2787,131.322440513198,3.67755948680241,FALSE,"hd_0310"
322,90,0.8684,-3.883,0.8684,-3.883,528,395,0,-8.5,0,3.5,4,0,820,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",12,90,4.617,79.3478299800528,10.6521700199472,FALSE,"hd_0310"
323,45,3.5548,-5.1156,3.5548,-5.1156,528,395,0,-8.5,8.4853,-0.014719,4,0,800,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.3844,43.593319241189,1.40668075881103,FALSE,"hd_0310"
324,135,-5.1103,-3.9215,-5.1103,-3.9215,528,395,0,-8.5,-8.4853,-0.014719,4,0,1240,1,1,0,1,0,"hd_0310","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.5785,138.141705040541,-3.1417050405411,FALSE,"hd_0310"
