"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,135,0.0044,-8.4414,0.0044,-8.4414,528,395,0,-8.5,-8.4853,-0.014719,1,0,0,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.0046,-8.4283,0.0046,-8.4283,528,395,0,-8.5,-8.4853,-0.014719,1,0,20,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,-0.0019,-8.4019,-0.0019,-8.4019,528,395,0,-8.5,-8.4853,-0.014719,1,0,40,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,-0.001,-8.3624,-0.001,-8.3624,528,395,0,-8.5,-8.4853,-0.014719,1,0,60,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.0026,-8.3201,0.0026,-8.3201,528,395,0,-8.5,-8.4853,-0.014719,1,0,80,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.0203,-8.2779,0.0203,-8.2779,528,395,0,-8.5,-8.4853,-0.014719,1,0,100,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.045,-8.2355,0.045,-8.2355,528,395,0,-8.5,-8.4853,-0.014719,1,0,120,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.0697,-8.1932,0.0697,-8.1932,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.0969,-8.1613,0.0969,-8.1613,528,395,0,-8.5,-8.4853,-0.014719,1,0,160,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.1283,-8.1321,0.1283,-8.1321,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,0,0,0,0,"af_0111","align_explicit_train_selected"
1,135,0.1637,-8.1055,0.1637,-8.1055,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,0,0,0,0,"af_0111","align_explicit_train_selected"
