"subject","task","blocknumber","trial","pv_angle","ep_angle"
"bh_0608","align_explicit_train_selected",1,1,7.48736716655692,0.435106114902965
"bh_0608","align_explicit_train_selected",1,2,-17.2434970247791,-0.323866814487388
"bh_0608","align_explicit_train_selected",1,3,17.2877680842305,-1.5759662973723
"bh_0608","align_explicit_train_selected",1,4,-0.442959820520549,-0.609930898652387
"bh_0608","align_explicit_train_selected",1,5,-12.4616803846318,-0.130743407442452
"bh_0608","align_explicit_train_selected",1,6,-4.20607256855364,-0.395634309580288
"bh_0608","align_explicit_train_selected",1,7,-1.54900067722286,-0.83180186023764
"bh_0608","align_explicit_train_selected",1,8,-7.51976073780151,-0.166279558490203
"bh_0608","align_explicit_train_selected",1,9,-3.99906304623606,0.0641213824597173
"bh_0608","align_explicit_train_selected",1,10,-7.35637444867989,-0.708211967931881
"bh_0608","align_explicit_train_selected",1,11,4.72891236383406,0.131424121432943
"bh_0608","align_explicit_train_selected",1,12,5.24026090879963,0.0724799623768888
"bh_0608","align_explicit_train_selected",1,13,-3.10985960249542,-0.123011687136135
"bh_0608","align_explicit_train_selected",1,14,-0.273688843378807,0.27905817650921
"bh_0608","align_explicit_train_selected",1,15,-5.29734100826985,-0.0339686958294863
"bh_0608","align_explicit_train_selected",1,16,-9.72160618937555,-0.0459151044612582
"bh_0608","align_explicit_train_selected",1,17,2.85915759397449,0.0221154845539218
"bh_0608","align_explicit_train_selected",1,18,-13.6137247645898,-0.184752676442713
"bh_0608","align_explicit_train_selected",1,19,-2.45566162461666,-0.589598053734427
"bh_0608","align_explicit_train_selected",1,20,-5.78939069701325,-0.474740756738584
"bh_0608","align_explicit_train_selected",1,21,-10.3637354329988,0.241573287108537
"bh_0608","align_explicit_train_selected",1,22,-7.42180466026454,-0.411928335092028
"bh_0608","align_explicit_train_selected",1,23,17.8346186172865,0.00134807254957536
"bh_0608","align_explicit_train_selected",1,24,-1.22100801595793,-0.859542475621687
"bh_0608","align_explicit_train_selected",1,25,1.65733213146012,-0.368707732752981
"bh_0608","align_explicit_train_selected",1,26,-13.5275084449166,0.614436409829523
"bh_0608","align_explicit_train_selected",1,27,-3.81865163594095,-0.414586344162515
"bh_0608","align_explicit_train_selected",1,28,7.84649425268047,0.632589791572059
"bh_0608","align_explicit_train_selected",1,29,-4.76286914600145,-0.355605975370281
"bh_0608","align_explicit_train_selected",1,30,-7.71586612005934,-0.987777887430632
"bh_0608","align_explicit_train_selected",1,31,18.8937523473948,-0.87781927868113
"bh_0608","align_explicit_train_selected",1,32,-12.2190121242394,0.163656092429193
"bh_0608","align_explicit_train_selected",1,33,-11.9763501884331,-0.14805450665682
"bh_0608","align_explicit_train_selected",1,34,-2.0817284266246,-0.581722280756352
"bh_0608","align_explicit_train_selected",1,35,-0.478153265420531,-0.214797307363554
"bh_0608","align_explicit_train_selected",1,36,-12.7615056043786,0.539832676950624
"bh_0608","align_explicit_train_selected",1,37,-6.97471594558115,-0.876343745836927
"bh_0608","align_explicit_train_selected",1,38,-5.66729922384343,0.141575050523841
"bh_0608","align_explicit_train_selected",1,39,-14.2469571208082,0.633513084439727
"bh_0608","align_explicit_train_selected",1,40,1.17714979188661,-0.973209400060441
"bh_0608","align_explicit_train_selected",1,41,-4.56544997455541,-0.545128882944184
"bh_0608","align_explicit_train_selected",1,42,-6.1694744871584,0.836853820017012
"bh_0608","align_explicit_train_selected",1,43,-7.98767559656765,-0.411579464423646
"bh_0608","align_explicit_train_selected",1,44,-1.7559672364869,-0.817524015099934
"bh_0608","align_explicit_train_selected",1,45,-4.12060488486281,1.0225257601316
"bh_0608","align_explicit_train_selected",1,64,-6.4378320433382,-0.136739009479619
"bh_0608","align_explicit_train_selected",1,65,-1.01442080517367,0.539811874307929
"bh_0608","align_explicit_train_selected",1,66,-6.83629307129988,-0.383158856914235
"bh_0608","align_explicit_train_selected",1,67,-2.08312401516939,0.126967623800795
"bh_0608","align_explicit_train_selected",1,68,-6.84967181489935,0.595679751718876
"bh_0608","align_explicit_train_selected",1,69,1.22453007185126,-0.427321416484126
"bh_0608","align_explicit_train_selected",1,70,-3.78251548732623,-0.621671538108998
"bh_0608","align_explicit_train_selected",1,71,-9.90368933918808,0.503263752971776
"bh_0608","align_explicit_train_selected",1,72,-7.14371020458324,0.0384669239711002
"bh_0608","align_explicit_train_selected",1,91,-5.09474452603832,-0.710668597872818
"bh_0608","align_explicit_train_selected",1,92,-16.645508845615,0.465005685867368
"bh_0608","align_explicit_train_selected",1,93,-4.15232988791463,-0.405068712680986
"bh_0608","align_explicit_train_selected",1,94,-0.919939805235487,0.632743064491081
"bh_0608","align_explicit_train_selected",1,95,-1.1449094864369,-0.802326959092781
"bh_0608","align_explicit_train_selected",1,96,7.16106959291676,-0.766761236507804
"bh_0608","align_explicit_train_selected",1,97,-5.58416052433103,-0.818331915250383
"bh_0608","align_explicit_train_selected",1,98,-6.77076018073515,-0.641582876177281
"bh_0608","align_explicit_train_selected",1,99,-4.14093423712674,0.558594083451936
"bh_0608","align_explicit_train_selected",2,109,-9.3992088269318,-0.210785878038962
"bh_0608","align_explicit_train_selected",2,110,-6.41490418761263,-0.987344996735757
"bh_0608","align_explicit_train_selected",2,111,-5.51288353157409,1.00571602383187
"bh_0608","align_explicit_train_selected",2,112,0.731193586187601,-0.524088901861546
"bh_0608","align_explicit_train_selected",2,113,0.836166810371786,-0.732223709726831
"bh_0608","align_explicit_train_selected",2,114,-6.93200785744745,1.10002905778015
"bh_0608","align_explicit_train_selected",2,115,0.2572501998295,-0.057355011419844
"bh_0608","align_explicit_train_selected",2,116,2.52076865082401,0.669757562756359
"bh_0608","align_explicit_train_selected",2,117,-3.69244833324841,-0.163440855483913
"bh_0608","align_explicit_train_selected",2,136,4.0494576008234,0.626306790896692
"bh_0608","align_explicit_train_selected",2,137,4.45485094143914,-0.877279539179419
"bh_0608","align_explicit_train_selected",2,138,-8.89792469890719,1.04253642378293
"bh_0608","align_explicit_train_selected",2,139,-8.7423173727146,0.0652538689145388
"bh_0608","align_explicit_train_selected",2,140,6.76701543442083,-0.217212821464294
"bh_0608","align_explicit_train_selected",2,141,-11.5071901859885,0.763080650389469
"bh_0608","align_explicit_train_selected",2,142,1.72640839596367,-0.0488545671068294
"bh_0608","align_explicit_train_selected",2,143,1.46261246842647,-0.439400081677547
"bh_0608","align_explicit_train_selected",2,144,-17.1838370950668,0.3907407071205
"bh_0608","align_explicit_train_selected",2,163,5.65951078621101,-0.424471026893634
"bh_0608","align_explicit_train_selected",2,164,-18.6694598390451,0.314128888399694
"bh_0608","align_explicit_train_selected",2,165,-2.63748557337932,-0.669763052051763
"bh_0608","align_explicit_train_selected",2,166,8.56854256928744,0.725667962626005
"bh_0608","align_explicit_train_selected",2,167,1.35403007169724,0.382870880118581
"bh_0608","align_explicit_train_selected",2,168,-4.81255024548598,-0.0154198371794934
"bh_0608","align_explicit_train_selected",2,169,-4.83856553990425,0.0340187811391672
"bh_0608","align_explicit_train_selected",2,170,3.89824883262264,0.540055145435559
"bh_0608","align_explicit_train_selected",2,171,-3.13812919184357,-0.81141620069446
"bh_0608","align_explicit_train_selected",3,181,-2.41625597370622,-1.07326927121589
"bh_0608","align_explicit_train_selected",3,182,-10.5789997994895,0.407627857049761
"bh_0608","align_explicit_train_selected",3,183,-0.676536096247233,-0.481071422738793
"bh_0608","align_explicit_train_selected",3,184,-1.59312710781514,-0.16228965859051
"bh_0608","align_explicit_train_selected",3,185,-7.94073826401205,0.407051068748942
"bh_0608","align_explicit_train_selected",3,186,0.84450115105318,0.221197168759716
"bh_0608","align_explicit_train_selected",3,187,-3.96652995292396,-0.894261218747545
"bh_0608","align_explicit_train_selected",3,188,-3.96682383955893,-0.161723441165364
"bh_0608","align_explicit_train_selected",3,189,-4.63377321641454,0.466088342337173
"bh_0608","align_explicit_train_selected",3,208,17.3441745472365,0.295402961315659
"bh_0608","align_explicit_train_selected",3,209,-2.31412454373697,-0.248072597914387
"bh_0608","align_explicit_train_selected",3,210,-1.04491287384852,0.260830932137594
"bh_0608","align_explicit_train_selected",3,211,-0.506948953062491,-0.0223110504730641
"bh_0608","align_explicit_train_selected",3,212,-10.1271580687664,0.615368378686526
"bh_0608","align_explicit_train_selected",3,213,7.01897778595865,-0.156282184113309
"bh_0608","align_explicit_train_selected",3,214,5.82862032056683,-0.348885628254543
"bh_0608","align_explicit_train_selected",3,215,-8.35220222446495,0.447131731124159
"bh_0608","align_explicit_train_selected",3,216,-2.2488724597778,-0.364089723918639
"bh_0608","align_explicit_train_selected",3,235,18.3570647643522,0.0732526080911242
"bh_0608","align_explicit_train_selected",3,236,-11.6093147031144,0.384267615235913
"bh_0608","align_explicit_train_selected",3,237,-9.6535868055692,0.426637898572579
"bh_0608","align_explicit_train_selected",3,238,-11.3128939859737,-0.411380607581719
"bh_0608","align_explicit_train_selected",3,239,20.2537688963286,0.282833911105854
"bh_0608","align_explicit_train_selected",3,240,-9.90809912864157,-0.541053843995392
"bh_0608","align_explicit_train_selected",3,241,-5.88671851115899,-0.652329618456839
"bh_0608","align_explicit_train_selected",3,242,-9.30208340346059,-0.2400224776366
"bh_0608","align_explicit_train_selected",3,243,-4.76788064159427,0.135661403102858
"bh_0608","align_explicit_train_selected",4,253,-1.04448821354427,-0.131930526979758
"bh_0608","align_explicit_train_selected",4,254,-2.6630739528112,0.464313534906097
"bh_0608","align_explicit_train_selected",4,255,-5.99030987684085,-0.641476983514146
"bh_0608","align_explicit_train_selected",4,256,4.61688464724482,-0.638365731315844
"bh_0608","align_explicit_train_selected",4,257,1.55330626161974,0.363155909353807
"bh_0608","align_explicit_train_selected",4,258,-6.58914201787238,0.466088342337173
"bh_0608","align_explicit_train_selected",4,259,-2.13644165149954,0.111008647283754
"bh_0608","align_explicit_train_selected",4,260,-6.77309772522898,0.520758007688158
"bh_0608","align_explicit_train_selected",4,261,-5.33294551401495,-0.0311555757768218
"bh_0608","align_explicit_train_selected",4,280,-13.3066124133,-0.302533934075093
"bh_0608","align_explicit_train_selected",4,281,-8.34896965710735,-0.0928540803975579
"bh_0608","align_explicit_train_selected",4,282,-6.88834437387337,0.317902506405346
