0	90	0.0	-0.085	0.0	0.035	703	356	760	798
1	180.0	0.0	-0.085	-0.12	-0.085	686	323	1214	286
2	0	0.0	-0.085	0.12	-0.085	741	324	225	390
3	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	750	346	905	752
4	90	0.0	-0.085	0.0	0.035	716	321	773	758
5	90	0.0	-0.085	0.0	0.035	731	310	760	766
6	180	0.0	-0.085	-0.12	-0.085	712	300	1187	297
7	54.0	0.0	-0.085	0.0705342302751	0.012082039325	744	326	472	726
8	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	733	328	460	694
9	90	0.0	-0.085	0.0	0.035	717	299	765	742
10	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	748	320	290	516
11	135	0.0	-0.085	-0.12	-0.085	714	328	1239	273
12	0.0	0.0	-0.085	0.12	-0.085	712	324	218	342
13	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	730	353	1177	513
14	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	745	328	670	754
15	72.0	0.0	-0.085	0.037082039325	0.0291267819554	738	291	589	714
16	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	741	317	1177	522
17	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	763	308	1041	728
18	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	760	313	1240	345
19	90	0.0	-0.085	0.0	0.035	766	358	750	762
20	180	0.0	-0.085	-0.12	-0.085	711	314	1252	263
21	18.0	0.0	-0.085	0.114126781955	-0.047917960675	708	329	252	475
22	90	0.0	-0.085	0.0	0.035	764	345	761	734
23	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	761	316	973	687
24	180	0.0	-0.085	-0.12	-0.085	738	296	1241	293
25	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	747	321	202	421
26	90	0.0	-0.085	0.0	0.035	734	329	781	740
27	180	0.0	-0.085	-0.12	-0.085	721	271	1245	262
28	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	725	331	1229	372
29	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	711	290	529	712
30	90	0.0	-0.085	0.0	0.035	726	307	764	737
31	0	0.0	-0.085	0.12	-0.085	726	303	202	327
32	0	0.0	-0.085	0.12	-0.085	721	316	199	336
33	45	0.0	-0.085	-0.12	-0.085	726	344	1196	292
34	90.0	0.0	-0.085	0.0	0.035	703	315	773	801
35	0	0.0	-0.085	0.12	-0.085	721	334	215	296
36	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	735	312	328	592
37	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	746	327	1043	586
38	90	0.0	-0.085	0.0	0.035	746	330	733	701
39	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	723	302	836	716
