0	180	0.0	-0.085	-0.12	-0.085	757	345	1244	329
1	0	0.0	-0.085	0.12	-0.085	697	384	188	360
2	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	712	360	1256	402
3	90	0.0	-0.085	0.0	0.035	692	343	704	798
4	90	0.0	-0.085	0.0	0.035	728	343	732	767
5	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	730	378	260	551
6	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	722	379	946	736
7	54.0	0.0	-0.085	0.0705342302751	0.012082039325	723	345	420	733
8	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	767	345	837	765
9	0.0	0.0	-0.085	0.12	-0.085	714	344	205	383
10	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	747	377	381	656
11	180	0.0	-0.085	-0.12	-0.085	705	360	1243	344
12	0	0.0	-0.085	0.12	-0.085	705	407	234	356
13	18.0	0.0	-0.085	0.114126781955	-0.047917960675	720	384	225	506
14	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	736	365	212	453
15	90	0.0	-0.085	0.0	0.035	746	397	756	845
16	135	0.0	-0.085	-0.12	-0.085	742	386	1236	347
17	90	0.0	-0.085	0.0	0.035	732	403	771	878
18	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	722	362	1212	584
19	90	0.0	-0.085	0.0	0.035	677	371	737	831
20	90.0	0.0	-0.085	0.0	0.035	723	359	705	814
21	0	0.0	-0.085	0.12	-0.085	721	390	171	422
22	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	738	360	277	624
23	45	0.0	-0.085	-0.12	-0.085	765	374	1235	348
24	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	703	362	1131	662
25	90	0.0	-0.085	0.0	0.035	698	334	726	815
26	90	0.0	-0.085	0.0	0.035	740	331	742	758
27	180	0.0	-0.085	-0.12	-0.085	725	364	1209	337
28	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	699	364	1075	698
29	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	720	360	1028	664
30	0	0.0	-0.085	0.12	-0.085	689	360	237	380
31	90	0.0	-0.085	0.0	0.035	719	379	727	822
32	90	0.0	-0.085	0.0	0.035	722	369	746	821
33	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	747	360	1197	457
34	180.0	0.0	-0.085	-0.12	-0.085	710	398	1231	339
35	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	724	364	438	782
36	72.0	0.0	-0.085	0.037082039325	0.0291267819554	748	347	602	754
37	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	751	362	798	762
38	180	0.0	-0.085	-0.12	-0.085	770	358	1250	378
39	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	710	376	643	770
