Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	112.349915448	90	0.0	-0.085	-0.045843	0.026500	793	811	1	11143
92	159.595767218	130	0.0	-0.085	-0.112487	-0.043157	1001	786	1	4765
93	89.2510315421	50	0.0	-0.085	0.001573	0.035327	589	789	1	4063
94	169.352343081	130	0.0	-0.085	-0.118342	-0.062751	1115	655	1	3819
95	50.7039884212	50	0.0	-0.085	0.076153	0.008054	387	664	1	3931
96	89.1289199234	90	0.0	-0.085	0.001830	0.035360	628	790	1	3795
97	137.100726281	90	0.0	-0.085	-0.088545	-0.002721	907	773	1	3115
98	178.876002164	130	0.0	-0.085	-0.122783	-0.082591	1202	595	1	3695
99	76.0906808714	50	0.0	-0.085	0.029161	0.032752	491	760	1	3459
100	143.112476587	130	0.0	-0.085	-0.096718	-0.012415	978	777	1	3539
101	86.9726498602	50	0.0	-0.085	0.006367	0.035390	537	769	1	3467
102	124.622775701	90	0.0	-0.085	-0.068897	0.014787	740	805	1	4089
103	125.408563185	90	0.0	-0.085	-0.070867	0.014688	901	829	1	3721
104	86.8982499449	50	0.0	-0.085	0.006559	0.036040	530	809	1	3399
105	166.763171622	130	0.0	-0.085	-0.118520	-0.057121	1182	587	1	3479
106	127.246979433	90	0.0	-0.085	-0.072653	0.010554	897	829	1	3399
107	51.6906869878	50	0.0	-0.085	0.075776	0.010917	413	740	1	3465
108	141.689957308	130	0.0	-0.085	-0.094731	-0.010159	1003	779	1	3500
235	147.099869702	130	0.0	-0.085	-0.100839	-0.019764	1146	650	2	7668
236	80.0192764859	50	0.0	-0.085	0.020873	0.033610	510	772	2	4585
237	107.722255714	90	0.0	-0.085	-0.036667	0.029739	773	824	2	4974
238	156.8450464	130	0.0	-0.085	-0.110646	-0.037680	1104	702	2	3920
239	84.7612215232	90	0.0	-0.085	0.011000	0.034970	631	786	2	4100
240	82.0989842855	50	0.0	-0.085	0.016604	0.034643	556	799	2	3999
241	70.2931506989	50	0.0	-0.085	0.040858	0.029069	1439	192	2	4099
242	94.0148579516	90	0.0	-0.085	-0.008438	0.035221	665	808	2	3799
243	166.808382081	130	0.0	-0.085	-0.117115	-0.057549	1178	611	2	3425
244	139.58333101	90	0.0	-0.085	-0.091362	-0.007199	906	810	2	3699
245	154.6199475	130	0.0	-0.085	-0.109606	-0.033002	1050	720	2	4101
246	70.7230537474	50	0.0	-0.085	0.040068	0.029564	490	734	2	3675
247	132.774206621	90	0.0	-0.085	-0.081877	0.003499	880	825	2	3739
248	148.101346417	130	0.0	-0.085	-0.103433	-0.020622	984	779	2	3981
249	74.9893330291	50	0.0	-0.085	0.031397	0.032088	486	766	2	3899
250	97.6958857458	90	0.0	-0.085	-0.016096	0.034113	662	793	2	3979
251	151.212800803	130	0.0	-0.085	-0.105734	-0.026903	1082	732	2	4256
252	72.2228930195	50	0.0	-0.085	0.037169	0.030927	508	745	2	4312
379	109.643942079	90	0.0	-0.085	-0.040514	0.028501	765	839	3	6141
380	140.281618455	130	0.0	-0.085	-0.092483	-0.008169	996	756	3	5258
381	49.6617100462	50	0.0	-0.085	0.078434	0.007361	345	703	3	4528
382	145.916021233	130	0.0	-0.085	-0.100035	-0.017312	981	785	3	4945
383	130.54134911	90	0.0	-0.085	-0.078976	0.007334	941	797	3	3840
384	60.5129938293	50	0.0	-0.085	0.059917	0.020959	373	675	3	4025
385	91.3272727591	90	0.0	-0.085	-0.002788	0.035331	1439	212	3	4619
386	147.498093999	130	0.0	-0.085	-0.102325	-0.019807	900	808	3	3933
387	89.0941500129	50	0.0	-0.085	0.001922	0.036558	596	758	3	4013
388	82.6363128505	50	0.0	-0.085	0.015437	0.034451	559	794	3	4909
389	174.448338456	130	0.0	-0.085	-0.121606	-0.073180	1152	659	3	3609
390	140.108797152	90	0.0	-0.085	-0.093206	-0.007092	885	810	3	3993
391	117.999001291	90	0.0	-0.085	-0.056756	0.021747	1211	573	3	3885
392	86.4493025151	50	0.0	-0.085	0.007451	0.035079	558	781	3	3699
393	172.507951466	130	0.0	-0.085	-0.120233	-0.069188	1115	648	3	4637
394	127.147891906	90	0.0	-0.085	-0.072810	0.011105	808	818	3	4178
395	87.8588764029	50	0.0	-0.085	0.004498	0.035309	1439	234	3	4520
396	129.046873777	130	0.0	-0.085	-0.076501	0.009313	913	792	3	4635
523	77.8886699919	50	0.0	-0.085	0.025280	0.032807	496	760	4	4684
524	148.404053369	130	0.0	-0.085	-0.103200	-0.021521	1026	745	4	3780
525	140.893505461	90	0.0	-0.085	-0.093361	-0.009110	846	800	4	3396
526	105.527774362	90	0.0	-0.085	-0.032722	0.032770	694	816	4	3632
527	82.4746669979	50	0.0	-0.085	0.015961	0.035823	486	771	4	5876
528	175.412341907	130	0.0	-0.085	-0.119689	-0.075396	1125	655	4	4448
529	179.581888176	130	0.0	-0.085	-0.123603	-0.084098	1125	693	4	4039
530	70.5185443768	50	0.0	-0.085	0.040201	0.028641	439	744	4	3890
531	129.299636508	90	0.0	-0.085	-0.077127	0.009232	757	837	4	4919
532	175.255564608	130	0.0	-0.085	-0.121717	-0.074898	1055	719	4	3159
533	48.9625854935	50	0.0	-0.085	0.079992	0.006899	270	594	4	3879
534	95.7384856117	90	0.0	-0.085	-0.012058	0.034990	559	799	4	5339
535	126.637980099	90	0.0	-0.085	-0.072241	0.012138	782	820	4	5687
536	180.940949126	130	0.0	-0.085	-0.121772	-0.087000	1169	637	4	3380
537	90.1449521052	50	0.0	-0.085	-0.000304	0.035163	522	790	4	4535
538	124.810851837	90	0.0	-0.085	-0.068569	0.013618	805	828	4	3739
539	87.3706819117	50	0.0	-0.085	0.005558	0.036030	581	797	4	4079
540	175.395496938	130	0.0	-0.085	-0.120106	-0.075327	1109	682	4	3737
