"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,45,0.041,-8.1481,0.041,-8.1481,528,395,0,-8.5,8.4853,-0.014719,1,0,1,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.0353,-7.9967,0.0353,-7.9967,528,395,0,-8.5,8.4853,-0.014719,1,0,40,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.0965,-7.8474,0.0965,-7.8474,528,395,0,-8.5,8.4853,-0.014719,1,0,60,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.1747,-7.6413,0.1747,-7.6413,528,395,0,-8.5,8.4853,-0.014719,1,0,80,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.2914,-7.3962,0.2914,-7.3962,528,395,0,-8.5,8.4853,-0.014719,1,0,100,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.443,-7.1276,0.443,-7.1276,528,395,0,-8.5,8.4853,-0.014719,1,0,120,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.6095,-6.8407,0.6095,-6.8407,528,395,0,-8.5,8.4853,-0.014719,1,0,140,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,0.8152,-6.5512,0.8152,-6.5512,528,395,0,-8.5,8.4853,-0.014719,1,0,160,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,1.0254,-6.2455,1.0254,-6.2455,528,395,0,-8.5,8.4853,-0.014719,1,0,180,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,1.2523,-5.9452,1.2523,-5.9452,528,395,0,-8.5,8.4853,-0.014719,1,0,200,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,1.5052,-5.6475,1.5052,-5.6475,528,395,0,-8.5,8.4853,-0.014719,1,0,220,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,1.7744,-5.3551,1.7744,-5.3551,528,395,0,-8.5,8.4853,-0.014719,1,0,240,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,2.0474,-5.0599,2.0474,-5.0599,528,395,0,-8.5,8.4853,-0.014719,1,0,260,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,2.3406,-4.7726,2.3406,-4.7726,528,395,0,-8.5,8.4853,-0.014719,1,0,280,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,2.6448,-4.4965,2.6448,-4.4965,528,395,0,-8.5,8.4853,-0.014719,1,0,300,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,2.9542,-4.2231,2.9542,-4.2231,528,395,0,-8.5,8.4853,-0.014719,1,0,320,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,3.2491,-3.9535,3.2491,-3.9535,528,395,0,-8.5,8.4853,-0.014719,1,0,340,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,3.5593,-3.6979,3.5593,-3.6979,528,395,0,-8.5,8.4853,-0.014719,1,0,361,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,3.8619,-3.446,3.8619,-3.446,528,395,0,-8.5,8.4853,-0.014719,1,0,380,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,4.1778,-3.2113,4.1778,-3.2113,528,395,0,-8.5,8.4853,-0.014719,1,0,400,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,4.4846,-2.9748,4.4846,-2.9748,528,395,0,-8.5,8.4853,-0.014719,1,0,420,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,4.8024,-2.7263,4.8024,-2.7263,528,395,0,-8.5,8.4853,-0.014719,1,0,440,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,5.1521,-2.4699,5.1521,-2.4699,528,395,0,-8.5,8.4853,-0.014719,1,0,460,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,5.5589,-2.2029,5.5589,-2.2029,528,395,0,-8.5,8.4853,-0.014719,1,0,480,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,6.0183,-1.9126,6.0183,-1.9126,528,395,0,-8.5,8.4853,-0.014719,1,0,500,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,6.5372,-1.6029,6.5372,-1.6029,528,395,0,-8.5,8.4853,-0.014719,1,0,521,1,1,0,1,"gs_1910","align_explicit_train_selected"
1,45,7.1252,-1.2651,7.1252,-1.2651,528,395,0,-8.5,8.4853,-0.014719,1,0,540,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,7.7426,-0.8925,7.7426,-0.8925,528,395,0,-8.5,8.4853,-0.014719,1,0,560,1,1,0,0,"gs_1910","align_explicit_train_selected"
1,45,8.409,-0.5056,8.409,-0.5056,528,395,0,-8.5,8.4853,-0.014719,1,0,580,1,1,0,0,"gs_1910","align_explicit_train_selected"
