"subject","task","blocknumber","trial","pv_angle","ep_angle"
"bb_1609","align_explicit_train_selected",1,1,54.0049651093192,-0.025284984904502
"bb_1609","align_explicit_train_selected",1,2,6.65403900715543,0.467103098881836
"bb_1609","align_explicit_train_selected",1,3,55.3402176070455,-0.06818029830999
"bb_1609","align_explicit_train_selected",1,4,33.9786364887594,-0.0697842671557538
"bb_1609","align_explicit_train_selected",1,5,50.381781544789,0.540062063711929
"bb_1609","align_explicit_train_selected",1,6,-3.64437422932521,-0.0948448840340177
"bb_1609","align_explicit_train_selected",1,7,42.466646053023,0.203420051230523
"bb_1609","align_explicit_train_selected",1,8,-9.82858616959878,0.0412827859992291
"bb_1609","align_explicit_train_selected",1,9,21.45258079165,0.131723497088359
"bb_1609","align_explicit_train_selected",1,10,34.0729649770961,-0.0219277484830798
"bb_1609","align_explicit_train_selected",1,11,40.7089019372285,0.133698867590681
"bb_1609","align_explicit_train_selected",1,12,-20.8389211888167,-0.112763951637717
"bb_1609","align_explicit_train_selected",1,13,46.7705230679203,0.14534278714217
"bb_1609","align_explicit_train_selected",1,14,21.9111154999701,0.0156052731475143
"bb_1609","align_explicit_train_selected",1,15,-14.0334362789617,-0.118656828301674
"bb_1609","align_explicit_train_selected",1,16,-7.55224915280439,-0.203377796534511
"bb_1609","align_explicit_train_selected",1,17,-2.5020241280032,-0.462126435673703
"bb_1609","align_explicit_train_selected",1,18,61.742446390651,0.429773209638384
"bb_1609","align_explicit_train_selected",1,19,5.49777069451076,0.106101411921045
"bb_1609","align_explicit_train_selected",1,20,-2.85889386261579,-0.110246946200505
"bb_1609","align_explicit_train_selected",1,21,-34.282865064482,-0.386363206408475
"bb_1609","align_explicit_train_selected",1,22,20.2624099345247,0.243239788128648
"bb_1609","align_explicit_train_selected",1,23,-0.386361496412377,0.245050665689362
"bb_1609","align_explicit_train_selected",1,24,1.67216041496174,0.123382285208997
"bb_1609","align_explicit_train_selected",1,25,22.2675095138413,0.111492595935232
"bb_1609","align_explicit_train_selected",1,26,3.36679834412803,0.0358286675785138
"bb_1609","align_explicit_train_selected",1,27,-6.60283244736231,0.027767784206894
"bb_1609","align_explicit_train_selected",1,28,12.7230434029448,0.20763746088646
"bb_1609","align_explicit_train_selected",1,29,-11.7206199047463,-0.151792286404081
"bb_1609","align_explicit_train_selected",1,30,-2.88620936160385,-0.0528245208722069
"bb_1609","align_explicit_train_selected",1,31,-1.66784019072944,-0.165064640354871
"bb_1609","align_explicit_train_selected",1,32,1.78977352905065,-0.233324552403076
"bb_1609","align_explicit_train_selected",1,33,2.93186907678022,0.0871845521709886
"bb_1609","align_explicit_train_selected",1,34,-2.06966611857891,-0.199940473474641
"bb_1609","align_explicit_train_selected",1,35,47.5704971622036,0.100912557714274
"bb_1609","align_explicit_train_selected",1,36,18.8869417571365,0.112680615430762
"bb_1609","align_explicit_train_selected",1,37,1.78637203309823,0.0933550817321986
"bb_1609","align_explicit_train_selected",1,38,-3.48229629896582,-0.0113497169666914
"bb_1609","align_explicit_train_selected",1,39,14.5978217401372,-0.30693873970921
"bb_1609","align_explicit_train_selected",1,40,3.24874424416591,0.0578972212269804
"bb_1609","align_explicit_train_selected",1,41,-11.0707261004296,0.465005685867368
"bb_1609","align_explicit_train_selected",1,42,18.4035707945089,-0.00368584429640606
"bb_1609","align_explicit_train_selected",1,43,10.7065496901319,-0.131459082379379
"bb_1609","align_explicit_train_selected",1,44,17.6456977364727,0.00473334421865701
"bb_1609","align_explicit_train_selected",1,45,4.43771426175783,0.112367679356538
"bb_1609","align_explicit_train_selected",1,64,22.3375629191433,0.0689292527085001
"bb_1609","align_explicit_train_selected",1,65,15.156937065566,0.366204433885571
"bb_1609","align_explicit_train_selected",1,66,8.11507311941232,0.11178496923614
"bb_1609","align_explicit_train_selected",1,67,11.8010895554024,0.29164585811256
"bb_1609","align_explicit_train_selected",1,68,-3.56862472190224,-0.336112533583332
"bb_1609","align_explicit_train_selected",1,69,15.7088724835741,0.260157135465533
"bb_1609","align_explicit_train_selected",1,70,11.6959580647691,0.353414547420726
"bb_1609","align_explicit_train_selected",1,71,-16.5824063087648,0.202590808446431
"bb_1609","align_explicit_train_selected",1,72,-4.36074692414493,0.128155569849227
"bb_1609","align_explicit_train_selected",1,91,-13.7057347876641,0.00134807254957536
"bb_1609","align_explicit_train_selected",1,92,-9.24219208132358,0.235064672725713
"bb_1609","align_explicit_train_selected",1,93,-15.0480703974157,0.0232409897979196
"bb_1609","align_explicit_train_selected",1,94,-2.31406977134328,0.00972632682162811
"bb_1609","align_explicit_train_selected",1,95,-12.373441636611,0.258173494146092
"bb_1609","align_explicit_train_selected",1,96,-7.91066206651854,0.242288264774544
"bb_1609","align_explicit_train_selected",1,97,-5.72658030307073,-0.0687482646562501
"bb_1609","align_explicit_train_selected",1,98,-35.3769481491201,0.00033757212682417
"bb_1609","align_explicit_train_selected",1,99,-16.3641887935254,0.243800224900539
"bb_1609","align_explicit_train_selected",2,109,7.48463352844671,-0.0314164163499768
"bb_1609","align_explicit_train_selected",2,110,2.05028597074427,0.195710099418577
"bb_1609","align_explicit_train_selected",2,111,-11.5058225049927,0.0923104821757477
"bb_1609","align_explicit_train_selected",2,112,3.7810086926936,-0.0735895622901666
"bb_1609","align_explicit_train_selected",2,113,-24.3935083645479,0.0371518486323055
"bb_1609","align_explicit_train_selected",2,114,-4.25322868544191,0.223328783641279
"bb_1609","align_explicit_train_selected",2,115,1.29947257847562,0.182159125094351
"bb_1609","align_explicit_train_selected",2,116,-2.31941171772279,0.0190470068240103
"bb_1609","align_explicit_train_selected",2,117,-2.68062949703264,0.0149391665962355
"bb_1609","align_explicit_train_selected",2,136,-9.24672358492808,-0.118601859859254
"bb_1609","align_explicit_train_selected",2,137,-12.902029002367,0.0729489971187505
"bb_1609","align_explicit_train_selected",2,138,1.88253776579714,1.07708068382985
"bb_1609","align_explicit_train_selected",2,139,-7.05909704880527,-0.317605597346329
"bb_1609","align_explicit_train_selected",2,140,-2.58486757926102,0.189902630786065
"bb_1609","align_explicit_train_selected",2,141,0.103149369414041,0.148885621915753
"bb_1609","align_explicit_train_selected",2,142,3.54902545524845,0.189386864738196
"bb_1609","align_explicit_train_selected",2,143,2.37805831504021,0.268629711968224
"bb_1609","align_explicit_train_selected",2,144,9.29883836768462,0.114948273984638
"bb_1609","align_explicit_train_selected",2,163,4.6697532361045,0.0360389256443412
"bb_1609","align_explicit_train_selected",2,164,6.64510520291091,0.539937174581041
"bb_1609","align_explicit_train_selected",2,165,5.50115587484586,-0.103888521941215
"bb_1609","align_explicit_train_selected",2,166,-6.54314335189601,0.196339013840714
"bb_1609","align_explicit_train_selected",2,167,-0.223281175374069,0.0685776043866397
"bb_1609","align_explicit_train_selected",2,168,5.04035930423362,0.260849239749859
"bb_1609","align_explicit_train_selected",2,169,-2.60272743763696,0.128155569849227
"bb_1609","align_explicit_train_selected",2,170,3.60620985033691,-0.0905816119113467
"bb_1609","align_explicit_train_selected",2,171,0.861362298941415,-0.305504473782108
"bb_1609","align_explicit_train_selected",3,181,8.89229082117333,0.191960199503349
"bb_1609","align_explicit_train_selected",3,182,-4.7361017194401,0.726495076971091
"bb_1609","align_explicit_train_selected",3,183,-1.81420032294326,0.595746596898209
"bb_1609","align_explicit_train_selected",3,184,3.87433880863999,0.162963298664636
"bb_1609","align_explicit_train_selected",3,185,9.48083741564008,0.314588151446401
"bb_1609","align_explicit_train_selected",3,186,0.0605295009293059,0.861349605406531
"bb_1609","align_explicit_train_selected",3,187,3.80202136201724,-0.0131691921903254
"bb_1609","align_explicit_train_selected",3,188,-9.88724207616352,0.577158316302018
"bb_1609","align_explicit_train_selected",3,189,0.498943394191613,0.164501465655917
"bb_1609","align_explicit_train_selected",3,208,-81.4672980363657,0.478426723075984
"bb_1609","align_explicit_train_selected",3,209,-2.42516778982164,-0.031872550122614
"bb_1609","align_explicit_train_selected",3,210,-7.88167512511112,-0.44013860136824
"bb_1609","align_explicit_train_selected",3,211,5.2987941368869,-0.0269335209428192
"bb_1609","align_explicit_train_selected",3,212,3.82881887395268,0.172946322615772
"bb_1609","align_explicit_train_selected",3,213,-0.0177873459042814,1.34498626474488
"bb_1609","align_explicit_train_selected",3,214,3.42824865764107,-0.186685524747297
"bb_1609","align_explicit_train_selected",3,215,-7.37756017095739,0.0566663594818237
"bb_1609","align_explicit_train_selected",3,216,5.36951170684345,0.105524036773645
"bb_1609","align_explicit_train_selected",3,235,-26.5897253945028,0.480882262568329
"bb_1609","align_explicit_train_selected",3,236,-15.461351312294,0.0547780027447757
"bb_1609","align_explicit_train_selected",3,237,-0.0137198427772205,0.0538516291992721
"bb_1609","align_explicit_train_selected",3,238,-18.1180098375491,0.0413435468761847
"bb_1609","align_explicit_train_selected",3,239,2.58329132354307,0.256185551567839
"bb_1609","align_explicit_train_selected",3,240,-5.22406834384964,0.133979021149202
"bb_1609","align_explicit_train_selected",3,241,-4.19284351377613,0.763176546461921
"bb_1609","align_explicit_train_selected",3,242,0.364119726128585,-0.00473832115303452
"bb_1609","align_explicit_train_selected",3,243,-9.47357132262078,0.0061969726757809
"bb_1609","align_explicit_train_selected",4,253,-8.22575231334667,0.113338861058878
