"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,90,0.0375,-8.6044,0.0375,-8.6044,528,395,0,-8.5,0,3.5,1,0,0,1,0,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.0514,-8.6175,0.0514,-8.6175,528,395,0,-8.5,0,3.5,1,0,20,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.0816,-8.6542,0.0816,-8.6542,528,395,0,-8.5,0,3.5,1,0,40,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.1132,-8.696,0.1132,-8.696,528,395,0,-8.5,0,3.5,1,0,60,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.1182,-8.73,0.1182,-8.73,528,395,0,-8.5,0,3.5,1,0,81,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.1131,-8.7666,0.1131,-8.7666,528,395,0,-8.5,0,3.5,1,0,101,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.1109,-8.8006,0.1109,-8.8006,528,395,0,-8.5,0,3.5,1,0,120,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.0962,-8.8267,0.0962,-8.8267,528,395,0,-8.5,0,3.5,1,0,140,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.0731,-8.8476,0.0731,-8.8476,528,395,0,-8.5,0,3.5,1,0,160,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.0457,-8.8659,0.0457,-8.8659,528,395,0,-8.5,0,3.5,1,0,180,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,0.0213,-8.8815,0.0213,-8.8815,528,395,0,-8.5,0,3.5,1,0,200,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,-3e-04,-8.8946,-3e-04,-8.8946,528,395,0,-8.5,0,3.5,1,0,221,1,1,0,0,"mb_1205","align_explicit_train_selected"
1,90,-0.0148,-8.9076,-0.0148,-8.9076,528,395,0,-8.5,0,3.5,1,0,240,1,1,0,0,"mb_1205","align_explicit_train_selected"
