73	48.0260178294	50	0.0	-0.085	0.075994	-0.000523	344	617	1	2373
74	104.728603684	130	0.0	-0.085	-0.028995	0.025298	1006	788	1	2479
75	79.6017270664	90	0.0	-0.085	0.020761	0.028137	669	784	1	2979
76	91.6841809655	90	0.0	-0.085	-0.003344	0.028730	864	788	1	2519
77	42.6633982123	50	0.0	-0.085	0.087146	-0.004687	351	618	1	2419
78	132.28059727	130	0.0	-0.085	-0.076193	-0.001208	1201	580	1	2519
79	63.2949650947	50	0.0	-0.085	0.053058	0.020471	472	697	1	2759
80	76.4893296165	90	0.0	-0.085	0.026142	0.023800	683	766	1	2959
81	134.074941369	130	0.0	-0.085	-0.080735	-0.001615	1194	603	1	2819
82	110.498614607	130	0.0	-0.085	-0.039704	0.021201	988	765	1	2619
83	63.2257669005	50	0.0	-0.085	0.052256	0.018565	510	711	1	2779
84	80.1045192408	90	0.0	-0.085	0.019231	0.025240	684	773	1	2739
85	94.9319832144	90	0.0	-0.085	-0.010279	0.034118	880	784	1	3059
86	43.6142947447	50	0.0	-0.085	0.087876	-0.001275	318	581	1	5569
87	131.010634207	130	0.0	-0.085	-0.074938	0.001174	1178	579	1	2419
88	108.679418001	130	0.0	-0.085	-0.036056	0.021649	1027	743	1	2598
89	67.7136373447	50	0.0	-0.085	0.044655	0.023954	477	692	1	2599
90	98.2438163843	90	0.0	-0.085	-0.017032	0.032557	908	773	1	2419
145	134.323630939	130	0.0	-0.085	-0.080819	-0.002250	1164	575	2	2512
146	46.5283247541	50	0.0	-0.085	0.077156	-0.003614	334	624	2	2499
147	92.8287918506	90	0.0	-0.085	-0.005730	0.030964	799	815	2	2499
148	58.3270742735	50	0.0	-0.085	0.059979	0.012217	448	681	2	2420
149	99.2213630424	90	0.0	-0.085	-0.017797	0.024623	880	785	2	2480
150	133.021605051	130	0.0	-0.085	-0.081472	0.002302	1174	566	2	2380
151	88.645571264	90	0.0	-0.085	0.002698	0.029111	762	773	2	2579
152	46.6058369969	50	0.0	-0.085	0.081458	0.001157	353	595	2	2959
153	113.636716233	130	0.0	-0.085	-0.046603	0.021484	1045	699	2	2779
154	118.566441757	130	0.0	-0.085	-0.055685	0.017276	1067	727	2	2799
155	84.345014678	90	0.0	-0.085	0.011628	0.032431	743	764	2	2559
156	49.4712872052	50	0.0	-0.085	0.075503	0.003313	362	605	2	2899
157	70.7744461927	50	0.0	-0.085	0.037069	0.021295	564	752	2	2659
158	125.391035312	130	0.0	-0.085	-0.067578	0.010123	1102	658	2	2439
159	96.0153941238	90	0.0	-0.085	-0.011955	0.028451	812	781	2	2639
160	66.6170462285	50	0.0	-0.085	0.048764	0.027779	462	690	2	2459
161	125.299464506	130	0.0	-0.085	-0.068699	0.012029	1066	673	2	2319
162	86.1045198222	90	0.0	-0.085	0.008098	0.033924	680	783	2	9191
217	82.5570132886	90	0.0	-0.085	0.014343	0.024790	705	816	3	2374
218	49.1556070011	50	0.0	-0.085	0.075253	0.002045	368	630	3	2340
219	140.11082798	130	0.0	-0.085	-0.089548	-0.010155	1151	576	3	2160
220	74.8142164611	50	0.0	-0.085	0.030813	0.028522	562	739	3	2219
221	119.864307365	130	0.0	-0.085	-0.056981	0.014236	1077	713	3	2140
222	87.5643702757	90	0.0	-0.085	0.005031	0.033278	690	785	3	2279
223	55.7897597056	50	0.0	-0.085	0.065939	0.011989	369	637	3	2379
224	102.466182448	90	0.0	-0.085	-0.025534	0.030499	884	786	3	2259
225	118.019032799	130	0.0	-0.085	-0.055299	0.018919	1035	695	3	2459
226	56.393986791	50	0.0	-0.085	0.066027	0.014356	336	599	3	2519
227	75.8230901637	90	0.0	-0.085	0.028405	0.027446	591	762	3	2579
228	135.093771414	130	0.0	-0.085	-0.082316	-0.002953	1191	568	3	2379
229	71.4749820196	50	0.0	-0.085	0.038220	0.029062	488	686	3	5276
230	101.403267834	90	0.0	-0.085	-0.023160	0.029827	838	740	3	2319
231	101.24408109	130	0.0	-0.085	-0.022126	0.026295	960	766	3	2479
232	103.836505588	90	0.0	-0.085	-0.027520	0.026734	885	768	3	2439
233	48.1466661488	50	0.0	-0.085	0.077768	0.001816	335	574	3	2439
234	123.355140601	130	0.0	-0.085	-0.063340	0.011224	1061	652	3	4912
289	52.0023720512	50	0.0	-0.085	0.070780	0.005602	402	657	4	2530
290	88.7203323858	90	0.0	-0.085	0.002544	0.028886	777	771	4	2120
291	132.524831156	130	0.0	-0.085	-0.077402	-0.000604	1140	603	4	2040
292	132.681372906	130	0.0	-0.085	-0.077657	-0.000789	1175	625	4	6750
293	70.8757412741	50	0.0	-0.085	0.039183	0.027999	541	732	4	2219
294	93.9733869161	90	0.0	-0.085	-0.008088	0.031441	810	777	4	2239
295	53.0899620216	50	0.0	-0.085	0.068750	0.006533	370	621	4	2180
296	126.02181269	130	0.0	-0.085	-0.070390	0.011806	1052	712	4	2119
297	86.5983980779	90	0.0	-0.085	0.006817	0.029689	691	769	4	2059
298	102.291430243	130	0.0	-0.085	-0.025331	0.031262	919	777	4	2319
299	59.0021982787	50	0.0	-0.085	0.062132	0.018414	368	624	4	2559
300	76.7672502845	90	0.0	-0.085	0.026482	0.027617	606	737	4	2319
301	65.9275423912	50	0.0	-0.085	0.046285	0.018605	487	716	4	2379
302	95.2836881639	90	0.0	-0.085	-0.010805	0.031836	776	783	4	2319
303	122.971721035	130	0.0	-0.085	-0.063773	0.013308	1005	746	4	4366
304	100.761685044	130	0.0	-0.085	-0.021711	0.029228	904	772	4	5088
305	73.6841335251	90	0.0	-0.085	0.033487	0.029399	566	740	4	2399
306	58.6254985225	50	0.0	-0.085	0.060195	0.013714	371	633	4	2259
