46	111.708008463	130	0.0	-0.085	-0.044451	0.026655	731	440	1	25409
47	109.01281027	90	0.0	-0.085	-0.039327	0.029131	784	859	1	10505
48	50.6642897647	50	0.0	-0.085	0.077095	0.009072	444	715	1	8392
49	52.0105882953	50	0.0	-0.085	0.076497	0.012949	437	709	1	6276
50	125.72490123	130	0.0	-0.085	-0.071747	0.014755	1063	660	1	4744
51	75.0853116481	90	0.0	-0.085	0.031515	0.033320	789	749	1	5046
52	85.2862755821	90	0.0	-0.085	0.010003	0.036313	788	757	1	4840
53	48.1087112917	50	0.0	-0.085	0.080664	0.004929	444	738	1	4010
54	129.006576961	130	0.0	-0.085	-0.076660	0.009645	1093	700	1	4554
55	46.806437049	50	0.0	-0.085	0.083385	0.003816	400	667	1	4654
56	88.0168314104	90	0.0	-0.085	0.004232	0.037218	712	784	1	4461
57	119.837171457	130	0.0	-0.085	-0.060150	0.019870	1091	703	1	4172
58	79.0632662458	90	0.0	-0.085	0.022827	0.033131	691	770	1	4788
59	43.8841191998	50	0.0	-0.085	0.087773	-0.000581	321	725	1	4049
60	129.347289739	130	0.0	-0.085	-0.076789	0.008660	1025	693	1	3825
61	48.9608607076	50	0.0	-0.085	0.080332	0.007284	1439	724	1	4568
62	87.0738306393	90	0.0	-0.085	0.006210	0.036489	692	789	1	4335
63	131.539733335	130	0.0	-0.085	-0.080728	0.006119	1062	678	1	3806
118	64.6587691989	50	0.0	-0.085	0.051657	0.024078	357	733	2	11898
119	90.9985950178	90	0.0	-0.085	-0.002094	0.035134	704	802	2	5039
120	130.708952418	130	0.0	-0.085	-0.079290	0.007154	978	655	2	4034
121	54.3681963418	50	0.0	-0.085	0.070328	0.013118	352	642	2	4144
122	90.9530766236	90	0.0	-0.085	-0.001998	0.035102	561	835	2	4281
123	130.872237823	130	0.0	-0.085	-0.079955	0.007393	993	682	2	4518
124	123.737079545	130	0.0	-0.085	-0.066832	0.015070	948	686	2	3505
125	90.5663780722	90	0.0	-0.085	-0.001193	0.035682	579	759	2	4751
126	50.4249928449	50	0.0	-0.085	0.077454	0.008709	342	686	2	3555
127	50.7586488001	50	0.0	-0.085	0.077743	0.010182	297	688	2	3167
128	131.55746767	130	0.0	-0.085	-0.080164	0.005426	931	605	2	5177
129	91.7096021219	90	0.0	-0.085	-0.003610	0.035950	599	757	2	4273
130	130.302077753	130	0.0	-0.085	-0.077851	0.006792	991	646	2	3589
131	49.2811258533	50	0.0	-0.085	0.078303	0.005975	372	691	2	3729
132	92.6787850554	90	0.0	-0.085	-0.005687	0.036549	757	769	2	3929
133	93.8819768877	90	0.0	-0.085	-0.008151	0.035120	759	775	2	3519
134	125.604605622	130	0.0	-0.085	-0.070105	0.012905	968	627	2	5003
135	55.5437311216	50	0.0	-0.085	0.068342	0.014601	170	642	2	4869
190	87.8945654497	90	0.0	-0.085	0.004467	0.036507	688	799	3	4452
191	122.275326347	130	0.0	-0.085	-0.064227	0.016694	1040	648	3	3668
192	49.5309391617	50	0.0	-0.085	0.079643	0.008352	285	681	3	3152
193	125.085780828	130	0.0	-0.085	-0.069954	0.014587	990	651	3	3260
194	75.509563869	90	0.0	-0.085	0.030102	0.031476	624	783	3	3079
195	49.8613508282	50	0.0	-0.085	0.078757	0.008399	293	719	3	3119
196	94.648601968	90	0.0	-0.085	-0.009835	0.035954	610	796	3	3894
197	37.6412285092	50	0.0	-0.085	0.095056	-0.011688	408	708	3	3174
198	130.62406287	130	0.0	-0.085	-0.078906	0.006983	980	632	3	3835
199	121.172889612	130	0.0	-0.085	-0.063039	0.019201	886	716	3	4618
200	54.1203723587	50	0.0	-0.085	0.070584	0.012581	338	696	3	3686
201	93.7488302339	90	0.0	-0.085	-0.007864	0.035019	582	769	3	3280
202	86.7400043091	90	0.0	-0.085	0.006865	0.035525	712	773	3	3754
203	61.5050658856	50	0.0	-0.085	0.057482	0.020891	349	731	3	2990
204	90.4786561993	130	0.0	-0.085	-0.001025	0.037691	984	706	3	4039
205	52.774508888	50	0.0	-0.085	0.074315	0.012816	457	750	3	3348
206	129.511167915	130	0.0	-0.085	-0.076716	0.008027	1062	610	3	3248
207	82.9140136687	90	0.0	-0.085	0.014847	0.034437	710	751	3	3384
262	54.5583311579	50	0.0	-0.085	0.070037	0.013400	407	755	4	4504
263	125.900117804	130	0.0	-0.085	-0.071508	0.013784	1080	648	4	3421
264	87.8214284445	90	0.0	-0.085	0.004578	0.035342	696	801	4	2939
265	86.9071974439	90	0.0	-0.085	0.006512	0.035521	675	829	4	3290
266	131.476931444	130	0.0	-0.085	-0.079848	0.005325	1068	771	4	4441
267	50.6326274941	50	0.0	-0.085	0.076679	0.008459	443	822	4	3499
268	99.8539507432	90	0.0	-0.085	-0.020618	0.033699	596	817	4	3842
269	133.795879373	130	0.0	-0.085	-0.084326	0.002947	984	722	4	4265
270	63.856163582	50	0.0	-0.085	0.054440	0.025911	370	842	4	3600
271	110.505476775	90	0.0	-0.085	-0.042412	0.028403	635	841	4	3585
272	131.216676926	130	0.0	-0.085	-0.079918	0.006236	1049	731	4	3599
273	54.3594416324	50	0.0	-0.085	0.071751	0.015071	364	732	4	4265
274	135.231073362	130	0.0	-0.085	-0.088503	0.002792	902	672	4	4655
275	57.8273569648	50	0.0	-0.085	0.064848	0.018086	376	709	4	3647
276	94.9566232388	90	0.0	-0.085	-0.010609	0.037328	628	899	4	3977
277	96.6450366599	90	0.0	-0.085	-0.014029	0.035420	711	853	4	3665
278	53.7448379074	50	0.0	-0.085	0.071524	0.012528	334	828	4	3327
279	129.099125432	130	0.0	-0.085	-0.076547	0.009194	947	785	4	3359
