"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,90,0.0025,-8.4625,0.0025,-8.4625,528,395,0,-8.5,0,3.5,1,0,1,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0012,-8.4572,0.0012,-8.4572,528,395,0,-8.5,0,3.5,1,0,21,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,-0.0014,-8.4467,-0.0014,-8.4467,528,395,0,-8.5,0,3.5,1,0,41,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0044,-8.4414,0.0044,-8.4414,528,395,0,-8.5,0,3.5,1,0,61,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0101,-8.4362,0.0101,-8.4362,528,395,0,-8.5,0,3.5,1,0,81,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0158,-8.4309,0.0158,-8.4309,528,395,0,-8.5,0,3.5,1,0,101,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.02,-8.4335,0.02,-8.4335,528,395,0,-8.5,0,3.5,1,0,121,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0229,-8.4309,0.0229,-8.4309,528,395,0,-8.5,0,3.5,1,0,141,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0271,-8.4335,0.0271,-8.4335,528,395,0,-8.5,0,3.5,1,0,161,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,181,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,201,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,221,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,241,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,261,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,281,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0242,-8.4362,0.0242,-8.4362,528,395,0,-8.5,0,3.5,1,0,301,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0283,-8.4388,0.0283,-8.4388,528,395,0,-8.5,0,3.5,1,0,321,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0283,-8.4388,0.0283,-8.4388,528,395,0,-8.5,0,3.5,1,0,341,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0283,-8.4388,0.0283,-8.4388,528,395,0,-8.5,0,3.5,1,0,361,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0296,-8.4441,0.0296,-8.4441,528,395,0,-8.5,0,3.5,1,0,381,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0338,-8.4467,0.0338,-8.4467,528,395,0,-8.5,0,3.5,1,0,401,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0338,-8.4467,0.0338,-8.4467,528,395,0,-8.5,0,3.5,1,0,421,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0367,-8.4441,0.0367,-8.4441,528,395,0,-8.5,0,3.5,1,0,441,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0325,-8.4414,0.0325,-8.4414,528,395,0,-8.5,0,3.5,1,0,461,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0312,-8.4362,0.0312,-8.4362,528,395,0,-8.5,0,3.5,1,0,481,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0299,-8.4309,0.0299,-8.4309,528,395,0,-8.5,0,3.5,1,0,501,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0245,-8.423,0.0245,-8.423,528,395,0,-8.5,0,3.5,1,0,521,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0247,-8.4098,0.0247,-8.4098,528,395,0,-8.5,0,3.5,1,0,541,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0266,-8.3887,0.0266,-8.3887,528,395,0,-8.5,0,3.5,1,0,561,1,0,0,0,0,"bn_3245","align_explicit_train_selected"
1,90,0.0258,-8.3571,0.0258,-8.3571,528,395,0,-8.5,0,3.5,1,0,581,1,1,0,0,0,"bn_3245","align_explicit_train_selected"
