"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,45,0.0035,-8.4809,0.0035,-8.4809,528,395,0,-8.5,8.4853,-0.014719,1,0,1,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,-6e-04,-8.4783,-6e-04,-8.4783,528,395,0,-8.5,8.4853,-0.014719,1,0,21,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0022,-8.4757,0.0022,-8.4757,528,395,0,-8.5,8.4853,-0.014719,1,0,41,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0051,-8.473,0.0051,-8.473,528,395,0,-8.5,8.4853,-0.014719,1,0,61,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.008,-8.4704,0.008,-8.4704,528,395,0,-8.5,8.4853,-0.014719,1,0,81,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0137,-8.4651,0.0137,-8.4651,528,395,0,-8.5,8.4853,-0.014719,1,0,101,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0208,-8.4651,0.0208,-8.4651,528,395,0,-8.5,8.4853,-0.014719,1,0,121,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0236,-8.4625,0.0236,-8.4625,528,395,0,-8.5,8.4853,-0.014719,1,0,141,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0307,-8.4625,0.0307,-8.4625,528,395,0,-8.5,8.4853,-0.014719,1,0,161,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0348,-8.4651,0.0348,-8.4651,528,395,0,-8.5,8.4853,-0.014719,1,0,181,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
1,45,0.0377,-8.4625,0.0377,-8.4625,528,395,0,-8.5,8.4853,-0.014719,1,0,201,1,0,0,0,0,"bt_3251","align_explicit_train_selected"
