"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,90,-0.0178,-8.5519,-0.0178,-8.5519,528,395,0,-8.5,0,3.5,1,0,1,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.0149,-8.5493,-0.0149,-8.5493,528,395,0,-8.5,0,3.5,1,0,21,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.012,-8.5466,-0.012,-8.5466,528,395,0,-8.5,0,3.5,1,0,41,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.0219,-8.5493,-0.0219,-8.5493,528,395,0,-8.5,0,3.5,1,0,61,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.036,-8.5493,-0.036,-8.5493,528,395,0,-8.5,0,3.5,1,0,81,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.0572,-8.5492,-0.0572,-8.5492,528,395,0,-8.5,0,3.5,1,0,101,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.0924,-8.5492,-0.0924,-8.5492,528,395,0,-8.5,0,3.5,1,0,121,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1165,-8.5518,-0.1165,-8.5518,528,395,0,-8.5,0,3.5,1,0,141,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1392,-8.5596,-0.1392,-8.5596,528,395,0,-8.5,0,3.5,1,0,161,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1678,-8.5727,-0.1678,-8.5727,528,395,0,-8.5,0,3.5,1,0,181,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1921,-8.5884,-0.1921,-8.5884,528,395,0,-8.5,0,3.5,1,0,201,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.2335,-8.6066,-0.2335,-8.6066,528,395,0,-8.5,0,3.5,1,0,221,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.2733,-8.617,-0.2733,-8.617,528,395,0,-8.5,0,3.5,1,0,241,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.3189,-8.6325,-0.3189,-8.6325,528,395,0,-8.5,0,3.5,1,0,261,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.3645,-8.6481,-0.3645,-8.6481,528,395,0,-8.5,0,3.5,1,0,281,1,0,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.4031,-8.6636,-0.4031,-8.6636,528,395,0,-8.5,0,3.5,1,0,301,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.4529,-8.6764,-0.4529,-8.6764,528,395,0,-8.5,0,3.5,1,0,321,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.484,-8.6788,-0.484,-8.6788,528,395,0,-8.5,0,3.5,1,0,341,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.5052,-8.6787,-0.5052,-8.6787,528,395,0,-8.5,0,3.5,1,0,361,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.5219,-8.6681,-0.5219,-8.6681,528,395,0,-8.5,0,3.5,1,0,381,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.5227,-8.6497,-0.5227,-8.6497,528,395,0,-8.5,0,3.5,1,0,401,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.5108,-8.6262,-0.5108,-8.6262,528,395,0,-8.5,0,3.5,1,0,421,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.4876,-8.6054,-0.4876,-8.6054,528,395,0,-8.5,0,3.5,1,0,441,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.4519,-8.5925,-0.4519,-8.5925,528,395,0,-8.5,0,3.5,1,0,461,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.4121,-8.5822,-0.4121,-8.5822,528,395,0,-8.5,0,3.5,1,0,481,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.371,-8.5772,-0.371,-8.5772,528,395,0,-8.5,0,3.5,1,0,501,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.3162,-8.5853,-0.3162,-8.5853,528,395,0,-8.5,0,3.5,1,0,521,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.256,-8.6013,-0.256,-8.6013,528,395,0,-8.5,0,3.5,1,0,541,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.2053,-8.6067,-0.2053,-8.6067,528,395,0,-8.5,0,3.5,1,0,561,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.17,-8.6068,-0.17,-8.6068,528,395,0,-8.5,0,3.5,1,0,581,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1376,-8.6095,-0.1376,-8.6095,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1277,-8.6069,-0.1277,-8.6069,528,395,0,-8.5,0,3.5,1,0,621,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1373,-8.5964,-0.1373,-8.5964,528,395,0,-8.5,0,3.5,1,0,641,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1527,-8.5911,-0.1527,-8.5911,528,395,0,-8.5,0,3.5,1,0,661,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1738,-8.5911,-0.1738,-8.5911,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.1979,-8.5936,-0.1979,-8.5936,528,395,0,-8.5,0,3.5,1,0,701,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.2194,-8.6067,-0.2194,-8.6067,528,395,0,-8.5,0,3.5,1,0,721,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.238,-8.6171,-0.238,-8.6171,528,395,0,-8.5,0,3.5,1,0,741,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.2454,-8.6302,-0.2454,-8.6302,528,395,0,-8.5,0,3.5,1,0,761,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
1,90,-0.2499,-8.6407,-0.2499,-8.6407,528,395,0,-8.5,0,3.5,1,0,781,1,1,0,0,0,"bg_3238","align_explicit_train_selected"
