"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,90,0.0382,-8.5072,0.0382,-8.5072,528,395,0,-8.5,0,3.5,1,0,1,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.0565,-8.5098,0.0565,-8.5098,528,395,0,-8.5,0,3.5,1,0,28,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.1455,-8.4966,0.1455,-8.4966,528,395,0,-8.5,0,3.5,1,0,102,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.1768,-8.4833,0.1768,-8.4833,528,395,0,-8.5,0,3.5,1,0,125,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.1924,-8.4754,0.1924,-8.4754,528,395,0,-8.5,0,3.5,1,0,144,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.2365,-8.4542,0.2365,-8.4542,528,395,0,-8.5,0,3.5,1,0,191,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.2523,-8.4331,0.2523,-8.4331,528,395,0,-8.5,0,3.5,1,0,210,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.2495,-8.3514,0.2495,-8.3514,528,395,0,-8.5,0,3.5,1,0,273,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.2168,-8.2908,0.2168,-8.2908,528,395,0,-8.5,0,3.5,1,0,294,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.1003,-8.0472,0.1003,-8.0472,528,395,0,-8.5,0,3.5,1,0,328,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.2604,-6.9927,-0.2604,-6.9927,528,395,0,-8.5,0,3.5,1,0,397,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3717,-6.4532,-0.3717,-6.4532,528,395,0,-8.5,0,3.5,1,0,422,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.5237,-4.8241,-0.5237,-4.8241,528,395,0,-8.5,0,3.5,1,0,485,1,1,0,1,0,"bw_3254","align_explicit_train_selected"
1,90,-0.5385,-3.814,-0.5385,-3.814,528,395,0,-8.5,0,3.5,1,0,518,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.5339,-3.6632,-0.5339,-3.6632,528,395,0,-8.5,0,3.5,1,0,534,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.5028,-2.3296,-0.5028,-2.3296,528,395,0,-8.5,0,3.5,1,0,565,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3983,-1.2177,-0.3983,-1.2177,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.311,-0.5612,-0.311,-0.5612,528,395,0,-8.5,0,3.5,1,0,621,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0363,0.8092,-0.0363,0.8092,528,395,0,-8.5,0,3.5,1,0,663,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.8423,3.0062,0.8423,3.0062,528,395,0,-8.5,0,3.5,1,0,784,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.6955,3.3167,0.6955,3.3167,528,395,0,-8.5,0,3.5,1,0,973,1,1,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.2205,3.3229,-0.2205,3.3229,528,395,0,-8.5,0,3.5,1,0,1127,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3602,3.3268,-0.3602,3.3268,528,395,0,-8.5,0,3.5,1,0,1181,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3905,3.3173,-0.3905,3.3173,528,395,0,-8.5,0,3.5,1,0,1212,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.389,3.3108,-0.389,3.3108,528,395,0,-8.5,0,3.5,1,0,1231,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.386,3.2979,-0.386,3.2979,528,395,0,-8.5,0,3.5,1,0,1251,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3764,3.2946,-0.3764,3.2946,528,395,0,-8.5,0,3.5,1,0,1271,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3682,3.2978,-0.3682,3.2978,528,395,0,-8.5,0,3.5,1,0,1286,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3477,3.3364,-0.3477,3.3364,528,395,0,-8.5,0,3.5,1,0,1325,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.3345,3.3557,-0.3345,3.3557,528,395,0,-8.5,0,3.5,1,0,1351,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.2757,3.407,-0.2757,3.407,528,395,0,-8.5,0,3.5,1,0,1381,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.2398,3.4424,-0.2398,3.4424,528,395,0,-8.5,0,3.5,1,0,1401,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.1863,3.481,-0.1863,3.481,528,395,0,-8.5,0,3.5,1,0,1427,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.1577,3.4939,-0.1577,3.4939,528,395,0,-8.5,0,3.5,1,0,1447,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0862,3.5649,-0.0862,3.5649,528,395,0,-8.5,0,3.5,1,0,1484,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0731,3.5843,-0.0731,3.5843,528,395,0,-8.5,0,3.5,1,0,1511,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0558,3.6102,-0.0558,3.6102,528,395,0,-8.5,0,3.5,1,0,1528,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0539,3.7009,-0.0539,3.7009,528,395,0,-8.5,0,3.5,1,0,1610,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.014,3.6814,-0.014,3.6814,528,395,0,-8.5,0,3.5,1,0,1686,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0034,3.662,-0.0034,3.662,528,395,0,-8.5,0,3.5,1,0,1714,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0056,3.6588,-0.0056,3.6588,528,395,0,-8.5,0,3.5,1,0,1729,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0062,3.649,-0.0062,3.649,528,395,0,-8.5,0,3.5,1,0,1744,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0257,3.6199,-0.0257,3.6199,528,395,0,-8.5,0,3.5,1,0,1800,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0263,3.5972,-0.0263,3.5972,528,395,0,-8.5,0,3.5,1,0,1869,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0028,3.5487,-0.0028,3.5487,528,395,0,-8.5,0,3.5,1,0,1962,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,-0.0022,3.5584,-0.0022,3.5584,528,395,0,-8.5,0,3.5,1,0,2019,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.0065,3.5713,0.0065,3.5713,528,395,0,-8.5,0,3.5,1,0,2083,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.0028,3.5778,0.0028,3.5778,528,395,0,-8.5,0,3.5,1,0,2140,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.0062,3.5972,0.0062,3.5972,528,395,0,-8.5,0,3.5,1,0,2234,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
1,90,0.0087,3.6361,0.0087,3.6361,528,395,0,-8.5,0,3.5,1,0,2289,1,0,0,0,0,"bw_3254","align_explicit_train_selected"
