"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,90,0.011,-8.5256,0.011,-8.5256,528,395,0,-8.5,0,3.5,1,0,1,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0181,-8.5256,0.0181,-8.5256,528,395,0,-8.5,0,3.5,1,0,21,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0222,-8.5282,0.0222,-8.5282,528,395,0,-8.5,0,3.5,1,0,41,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0235,-8.5335,0.0235,-8.5335,528,395,0,-8.5,0,3.5,1,0,61,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0235,-8.5335,0.0235,-8.5335,528,395,0,-8.5,0,3.5,1,0,81,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0194,-8.5309,0.0194,-8.5309,528,395,0,-8.5,0,3.5,1,0,101,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0194,-8.5309,0.0194,-8.5309,528,395,0,-8.5,0,3.5,1,0,121,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0235,-8.5335,0.0235,-8.5335,528,395,0,-8.5,0,3.5,1,0,141,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0235,-8.5335,0.0235,-8.5335,528,395,0,-8.5,0,3.5,1,0,161,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0277,-8.5361,0.0277,-8.5361,528,395,0,-8.5,0,3.5,1,0,181,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0361,-8.5414,0.0361,-8.5414,528,395,0,-8.5,0,3.5,1,0,201,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
1,90,0.0402,-8.544,0.0402,-8.544,528,395,0,-8.5,0,3.5,1,0,221,1,0,0,0,0,"bo_3246","align_explicit_train_selected"
