"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,135,0.0168,-8.5204,0.0168,-8.5204,528,395,0,-8.5,-8.4853,-0.014719,1,0,1,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0168,-8.5204,0.0168,-8.5204,528,395,0,-8.5,-8.4853,-0.014719,1,0,21,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0251,-8.5256,0.0251,-8.5256,528,395,0,-8.5,-8.4853,-0.014719,1,0,41,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0376,-8.5335,0.0376,-8.5335,528,395,0,-8.5,-8.4853,-0.014719,1,0,61,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0502,-8.5414,0.0502,-8.5414,528,395,0,-8.5,-8.4853,-0.014719,1,0,81,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0614,-8.544,0.0614,-8.544,528,395,0,-8.5,-8.4853,-0.014719,1,0,101,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0697,-8.5492,0.0697,-8.5492,528,395,0,-8.5,-8.4853,-0.014719,1,0,121,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.081,-8.5518,0.081,-8.5518,528,395,0,-8.5,-8.4853,-0.014719,1,0,141,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.088,-8.5518,0.088,-8.5518,528,395,0,-8.5,-8.4853,-0.014719,1,0,163,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0909,-8.5492,0.0909,-8.5492,528,395,0,-8.5,-8.4853,-0.014719,1,0,183,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0909,-8.5492,0.0909,-8.5492,528,395,0,-8.5,-8.4853,-0.014719,1,0,201,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,221,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,241,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,261,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,281,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,301,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,321,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,341,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,361,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,381,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0938,-8.5466,0.0938,-8.5466,528,395,0,-8.5,-8.4853,-0.014719,1,0,401,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0841,-8.5361,0.0841,-8.5361,528,395,0,-8.5,-8.4853,-0.014719,1,0,422,1,0,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0591,-8.5203,0.0591,-8.5203,528,395,0,-8.5,-8.4853,-0.014719,1,0,441,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,0.0077,-8.4836,0.0077,-8.4836,528,395,0,-8.5,-8.4853,-0.014719,1,0,461,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.0507,-8.4467,-0.0507,-8.4467,528,395,0,-8.5,-8.4853,-0.014719,1,0,481,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.1423,-8.3886,-0.1423,-8.3886,528,395,0,-8.5,-8.4853,-0.014719,1,0,501,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.2421,-8.325,-0.2421,-8.325,528,395,0,-8.5,-8.4853,-0.014719,1,0,521,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.3625,-8.2479,-0.3625,-8.2479,528,395,0,-8.5,-8.4853,-0.014719,1,0,541,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.5047,-8.1517,-0.5047,-8.1517,528,395,0,-8.5,-8.4853,-0.014719,1,0,561,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.6644,-8.0389,-0.6644,-8.0389,528,395,0,-8.5,-8.4853,-0.014719,1,0,581,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-0.8314,-7.9068,-0.8314,-7.9068,528,395,0,-8.5,-8.4853,-0.014719,1,0,601,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-1.0391,-7.7112,-1.0391,-7.7112,528,395,0,-8.5,-8.4853,-0.014719,1,0,622,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-1.2443,-7.5771,-1.2443,-7.5771,528,395,0,-8.5,-8.4853,-0.014719,1,0,641,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-1.4646,-7.3819,-1.4646,-7.3819,528,395,0,-8.5,-8.4853,-0.014719,1,0,661,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
1,135,-1.6915,-7.1661,-1.6915,-7.1661,528,395,0,-8.5,-8.4853,-0.014719,1,0,681,1,1,0,0,0,"bp_3247","align_explicit_train_selected"
