"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,45,0.0337,-8.5177,0.0337,-8.5177,528,395,0,-8.5,8.4853,-0.014719,1,0,1,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.0504,-8.5282,0.0504,-8.5282,528,395,0,-8.5,8.4853,-0.014719,1,0,21,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.0867,-8.5466,0.0867,-8.5466,528,395,0,-8.5,8.4853,-0.014719,1,0,41,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.1301,-8.5649,0.1301,-8.5649,528,395,0,-8.5,8.4853,-0.014719,1,0,61,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.1959,-8.5884,0.1959,-8.5884,528,395,0,-8.5,8.4853,-0.014719,1,0,81,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.2633,-8.6039,0.2633,-8.6039,528,395,0,-8.5,8.4853,-0.014719,1,0,101,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.3337,-8.6167,0.3337,-8.6167,528,395,0,-8.5,8.4853,-0.014719,1,0,121,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.4182,-8.6294,0.4182,-8.6294,528,395,0,-8.5,8.4853,-0.014719,1,0,141,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.4775,-8.6264,0.4775,-8.6264,528,395,0,-8.5,8.4853,-0.014719,1,0,161,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.5454,-8.6155,0.5454,-8.6155,528,395,0,-8.5,8.4853,-0.014719,1,0,181,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.5992,-8.6046,0.5992,-8.6046,528,395,0,-8.5,8.4853,-0.014719,1,0,201,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.653,-8.5936,0.653,-8.5936,528,395,0,-8.5,8.4853,-0.014719,1,0,221,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7025,-8.58,0.7025,-8.58,528,395,0,-8.5,8.4853,-0.014719,1,0,241,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7323,-8.5719,0.7323,-8.5719,528,395,0,-8.5,8.4853,-0.014719,1,0,261,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7578,-8.5611,0.7578,-8.5611,528,395,0,-8.5,8.4853,-0.014719,1,0,281,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7776,-8.5557,0.7776,-8.5557,528,395,0,-8.5,8.4853,-0.014719,1,0,301,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7875,-8.5529,0.7875,-8.5529,528,395,0,-8.5,8.4853,-0.014719,1,0,321,1,0,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7945,-8.5529,0.7945,-8.5529,528,395,0,-8.5,8.4853,-0.014719,1,0,341,1,1,0,0,0,"by_3256","align_explicit_train_selected"
1,45,0.7917,-8.5555,0.7917,-8.5555,528,395,0,-8.5,8.4853,-0.014719,1,0,361,1,1,0,0,0,"by_3256","align_explicit_train_selected"
