"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
112,45,4.1241,-4.9428,4.1241,-4.9428,528,395,0,-8.5,8.4853,-0.014719,2,0,401,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.5572,40.7790742908765,4.22092570912355,FALSE,"bw_3254"
113,135,-3.5818,-4.9104,-3.5818,-4.9104,528,395,0,-8.5,-8.4853,-0.014719,2,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.5896,134.937682055948,0.0623179440518129,FALSE,"bw_3254"
115,45,3.9923,-5.2641,3.9923,-5.2641,528,395,0,-8.5,8.4853,-0.014719,2,0,341,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.2359,39.0259866999656,5.97401330003444,FALSE,"bw_3254"
116,135,-3.6615,-4.892,-3.6615,-4.892,528,395,0,-8.5,-8.4853,-0.014719,2,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.608,135.421661581113,-0.421661581113199,FALSE,"bw_3254"
117,90,-0.0047,-3.5519,-0.0047,-3.5519,528,395,0,-8.5,0,3.5,2,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,4.9481,90.0544229265221,-0.0544229265221077,FALSE,"bw_3254"
136,90,0.1252,-3.6274,0.1252,-3.6274,528,395,0,-8.5,0,3.5,2,0,701,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,4.8726,88.5281259400113,1.47187405998872,FALSE,"bw_3254"
137,135,-3.4165,-4.1357,-3.4165,-4.1357,528,395,0,-8.5,-8.4853,-0.014719,2,0,321,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.3643,128.054864800115,6.94513519988462,FALSE,"bw_3254"
138,45,3.9159,-3.9275,3.9159,-3.9275,528,395,0,-8.5,8.4853,-0.014719,2,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.5725,49.4231709215142,-4.42317092151421,FALSE,"bw_3254"
139,90,-1.3279,-2.2053,-1.3279,-2.2053,528,395,0,-8.5,0,3.5,2,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,6.2947,101.912188999086,-11.912188999086,FALSE,"bw_3254"
140,135,-3.1651,-4.1966,-3.1651,-4.1966,528,395,0,-8.5,-8.4853,-0.014719,2,0,321,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.3034,126.334043738469,8.66595626153118,FALSE,"bw_3254"
141,45,3.8569,-3.6412,3.8569,-3.6412,528,395,0,-8.5,8.4853,-0.014719,2,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.8588,51.5575654807439,-6.55756548074386,FALSE,"bw_3254"
142,135,-3.7056,-4.2416,-3.7056,-4.2416,528,395,0,-8.5,-8.4853,-0.014719,2,0,241,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.2584,131.029333794715,3.97066620528506,FALSE,"bw_3254"
