"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
238,135,-4.1044,-5.2154,-4.1044,-5.2154,528,395,0,-8.5,-8.4853,-0.014719,3,0,241,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.2846,141.331000018934,-6.33100001893351,FALSE,"br_3249"
239,90,-0.0903,-1.9887,-0.0903,-1.9887,528,395,0,-8.5,0,3.5,3,0,341,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,6.5113,90.7945383012172,-0.794538301217173,FALSE,"br_3249"
240,45,4.1051,-4.0752,4.1051,-4.0752,528,395,0,-8.5,8.4853,-0.014719,3,0,321,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.4248,47.146436747658,-2.14643674765802,FALSE,"br_3249"
241,45,5.1532,-3.5793,5.1532,-3.5793,528,395,0,-8.5,8.4853,-0.014719,3,0,301,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.9207,43.6778800411247,1.32211995887533,FALSE,"br_3249"
242,90,0.2152,-1.6978,0.2152,-1.6978,528,395,0,-8.5,0,3.5,3,0,441,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,6.8022,88.1879479358943,1.81205206410571,FALSE,"br_3249"
243,135,-5.1855,-5.0761,-5.1855,-5.0761,528,395,0,-8.5,-8.4853,-0.014719,3,0,301,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.4239,146.563876299578,-11.5638762995775,FALSE,"br_3249"
253,90,-0.1132,-2.7518,-0.1132,-2.7518,528,395,0,-8.5,0,3.5,4,0,961,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.7482,91.1281869083213,-1.1281869083213,FALSE,"br_3249"
254,135,-4.0457,-4.7657,-4.0457,-4.7657,528,395,0,-8.5,-8.4853,-0.014719,4,0,261,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.7343,137.292080587471,-2.29208058747062,FALSE,"br_3249"
255,45,4.6164,-3.939,4.6164,-3.939,528,395,0,-8.5,8.4853,-0.014719,4,0,341,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.561,44.654134326724,0.345865673275966,FALSE,"br_3249"
256,90,-0.9062,-2.6425,-0.9062,-2.6425,528,395,0,-8.5,0,3.5,4,0,281,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.8575,98.7943742567851,-8.7943742567851,FALSE,"br_3249"
257,45,3.8317,-4.8886,3.8317,-4.8886,528,395,0,-8.5,8.4853,-0.014719,4,0,261,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,3.6114,43.3046611872627,1.69533881273734,FALSE,"br_3249"
258,135,-3.8833,-4.8942,-3.8833,-4.8942,528,395,0,-8.5,-8.4853,-0.014719,4,0,201,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.6058,137.12205847969,-2.1220584796902,FALSE,"br_3249"
259,135,-3.9479,-4.7941,-3.9479,-4.7941,528,395,0,-8.5,-8.4853,-0.014719,4,0,221,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.7059,136.810990732208,-1.81099073220773,FALSE,"br_3249"
260,90,0.2195,-1.161,0.2195,-1.161,528,395,0,-8.5,0,3.5,4,0,321,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,7.339,88.2868680180785,1.71313198192151,FALSE,"br_3249"
261,45,3.9487,-4.7343,3.9487,-4.7343,528,395,0,-8.5,8.4853,-0.014719,4,0,281,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,3.7657,43.6410917816902,1.35890821830979,FALSE,"br_3249"
280,45,3.851,-3.6328,3.851,-3.6328,528,395,0,-8.5,8.4853,-0.014719,4,0,1341,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.8672,51.6484383356233,-6.64843833562328,FALSE,"br_3249"
281,90,0.7457,-2.6238,0.7457,-2.6238,528,395,0,-8.5,0,3.5,4,0,441,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.8762,82.7677235835294,7.23227641647061,FALSE,"br_3249"
282,135,-3.8215,-5.0506,-3.8215,-5.0506,528,395,0,-8.5,-8.4853,-0.014719,4,0,261,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.4494,137.929647812363,-2.92964781236304,FALSE,"br_3249"
283,45,4.7956,-3.672,4.7956,-3.672,528,395,0,-8.5,8.4853,-0.014719,4,0,321,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.828,45.1928983168818,-0.192898316881823,FALSE,"br_3249"
284,90,0.1319,-2.7311,0.1319,-2.7311,528,395,0,-8.5,0,3.5,4,0,321,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.7689,88.6902187869548,1.30978121304524,FALSE,"br_3249"
285,135,-4.2393,-4.794,-4.2393,-4.794,528,395,0,-8.5,-8.4853,-0.014719,4,0,241,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.706,138.840015510955,-3.84001551095503,FALSE,"br_3249"
286,45,4.0942,-4.3288,4.0942,-4.3288,528,395,0,-8.5,8.4853,-0.014719,4,0,321,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.1712,45.5337488084304,-0.533748808430374,FALSE,"br_3249"
287,90,0.1068,-2.911,0.1068,-2.911,528,395,0,-8.5,0,3.5,4,0,281,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.589,88.9052702446403,1.09472975535974,FALSE,"br_3249"
288,135,-3.8845,-5.0698,-3.8845,-5.0698,528,395,0,-8.5,-8.4853,-0.014719,4,0,221,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.4302,138.553950450086,-3.55395045008615,FALSE,"br_3249"
307,45,5.0064,-4.0935,5.0064,-4.0935,528,395,0,-8.5,8.4853,-0.014719,4,0,741,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,4.4065,41.3533751558381,3.64662484416194,FALSE,"br_3249"
308,90,-0.3624,-3.23,-0.3624,-3.23,528,395,0,-8.5,0,3.5,4,0,261,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.27,93.9338431015388,-3.93384310153884,FALSE,"br_3249"
309,135,-4.2802,-4.7119,-4.2802,-4.7119,528,395,0,-8.5,-8.4853,-0.014719,4,0,221,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.7881,138.490248111268,-3.49024811126762,FALSE,"br_3249"
310,135,-4.3451,-4.7193,-4.3451,-4.7193,528,395,0,-8.5,-8.4853,-0.014719,4,0,281,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.7807,138.973256142466,-3.97325614246571,FALSE,"br_3249"
311,45,3.6353,-4.72,3.6353,-4.72,528,395,0,-8.5,8.4853,-0.014719,4,0,261,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,44.9999358525315,3.78,46.1179112391672,-1.11791123916723,FALSE,"br_3249"
312,90,0.3066,-2.875,0.3066,-2.875,528,395,0,-8.5,0,3.5,4,0,241,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.625,86.880085331877,3.11991466812297,FALSE,"br_3249"
313,90,-0.2379,-2.5801,-0.2379,-2.5801,528,395,0,-8.5,0,3.5,4,0,261,1,1,0,1,0,"br_3249","align_explicit_train_selected",12,90,5.9199,92.3012779633666,-2.30127796336656,FALSE,"br_3249"
314,135,-3.6459,-4.9581,-3.6459,-4.9581,528,395,0,-8.5,-8.4853,-0.014719,4,0,201,1,1,0,1,0,"br_3249","align_explicit_train_selected",8.485281,135.000064147469,3.5419,135.828952572095,-0.828952572094977,FALSE,"br_3249"
100,45,3.943,-4.5122,3.943,-4.5122,528,395,0,-8.5,8.4853,-0.014719,1,0,841,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.9878,45.323652547066,-0.323652547066011,FALSE,"br_3249"
101,90,0.9668,-2.265,0.9668,-2.265,528,395,0,-8.5,0,3.5,1,0,741,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,6.235,81.1859018756278,8.81409812437221,FALSE,"br_3249"
102,135,-4.2186,-5.341,-4.2186,-5.341,528,395,0,-8.5,-8.4853,-0.014719,1,0,641,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.159,143.173153433828,-8.17315343382779,FALSE,"br_3249"
105,45,3.784,-4.581,3.784,-4.581,528,395,0,-8.5,8.4853,-0.014719,1,0,601,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.919,46.0040423805404,-1.00404238054037,FALSE,"br_3249"
106,90,-0.1851,-3.6505,-0.1851,-3.6505,528,395,0,-8.5,0,3.5,1,0,641,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,4.8495,92.1858548415561,-2.18585484155611,FALSE,"br_3249"
108,45,2.9647,-4.7091,2.9647,-4.7091,528,395,0,-8.5,8.4853,-0.014719,1,0,661,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.7909,51.9725648887905,-6.97256488879054,FALSE,"br_3249"
173,90,0.3595,-4.4143,0.3595,-4.4143,528,395,0,-8.5,0,3.5,2,0,561,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,4.0857,84.9715053130212,5.02849468697879,FALSE,"br_3249"
174,135,-3.5879,-5.8572,-3.5879,-5.8572,528,395,0,-8.5,-8.4853,-0.014719,2,0,601,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,135.000064147469,2.6428,143.625127628778,-8.62512762877799,FALSE,"br_3249"
175,90,-0.0562,-3.5286,-0.0562,-3.5286,528,395,0,-8.5,0,3.5,2,0,581,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,4.9714,90.6476818705233,-0.647681870523343,FALSE,"br_3249"
176,45,4.0293,-4.8661,4.0293,-4.8661,528,395,0,-8.5,8.4853,-0.014719,2,0,601,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.6339,42.0463150021433,2.95368499785669,FALSE,"br_3249"
178,135,-3.5123,-5.4753,-3.5123,-5.4753,528,395,0,-8.5,-8.4853,-0.014719,2,0,561,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.0247,139.265837808982,-4.26583780898162,FALSE,"br_3249"
179,45,3.4926,-4.8808,3.4926,-4.8808,528,395,0,-8.5,8.4853,-0.014719,2,0,581,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.6192,46.0198374011854,-1.01983740118542,FALSE,"br_3249"
180,90,-1.1549,-3.01,-1.1549,-3.01,528,395,0,-8.5,0,3.5,2,0,581,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,5.49,101.879768824337,-11.8797688243366,FALSE,"br_3249"
244,90,-0.2815,-3.464,-0.2815,-3.464,528,395,0,-8.5,0,3.5,3,0,641,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,5.036,93.1993635946561,-3.19936359465615,FALSE,"br_3249"
245,135,-3.9017,-4.8847,-3.9017,-4.8847,528,395,0,-8.5,-8.4853,-0.014719,3,0,621,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.6153,137.181931350725,-2.18193135072462,FALSE,"br_3249"
246,45,3.136,-5.6974,3.136,-5.6974,528,395,0,-8.5,8.4853,-0.014719,3,0,561,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,2.8026,41.7867205133643,3.21327948663566,FALSE,"br_3249"
247,45,4.5585,-5.1761,4.5585,-5.1761,528,395,0,-8.5,8.4853,-0.014719,3,0,641,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.3239,36.0982326795772,8.90176732042276,FALSE,"br_3249"
248,135,-4.2695,-5.2422,-4.2695,-5.2422,528,395,0,-8.5,-8.4853,-0.014719,3,0,601,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.2578,142.654913814983,-7.65491381498347,FALSE,"br_3249"
249,90,-1.0078,-3.6288,-1.0078,-3.6288,528,395,0,-8.5,0,3.5,3,0,541,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,4.8712,101.688980232684,-11.6889802326844,FALSE,"br_3249"
250,90,-0.9555,-2.0476,-0.9555,-2.0476,528,395,0,-8.5,0,3.5,3,0,641,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,6.4524,98.4233968209481,-8.42339682094814,FALSE,"br_3249"
251,45,4.3909,-5.1332,4.3909,-5.1332,528,395,0,-8.5,8.4853,-0.014719,3,0,641,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.3668,37.4798228080599,7.52017719194013,FALSE,"br_3249"
252,135,-3.3594,-4.3339,-3.3594,-4.3339,528,395,0,-8.5,-8.4853,-0.014719,3,0,501,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.1661,128.881512475953,6.11848752404731,FALSE,"br_3249"
317,45,2.8169,-4.3552,2.8169,-4.3552,528,395,0,-8.5,8.4853,-0.014719,4,0,581,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,4.1448,55.7990843823327,-10.7990843823327,FALSE,"br_3249"
318,90,-0.8201,-3.2845,-0.8201,-3.2845,528,395,0,-8.5,0,3.5,4,0,501,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,5.2155,98.9361802149496,-8.93618021494959,FALSE,"br_3249"
320,90,-0.0376,-2.8374,-0.0376,-2.8374,528,395,0,-8.5,0,3.5,4,0,661,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,5.6626,90.3804417844998,-0.380441784499823,FALSE,"br_3249"
321,45,3.84,-4.9165,3.84,-4.9165,528,395,0,-8.5,8.4853,-0.014719,4,0,601,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.5835,43.0210785869369,1.97892141306307,FALSE,"br_3249"
323,90,0.495,-2.6083,0.495,-2.6083,528,395,0,-8.5,0,3.5,4,0,601,1,1,0,1,0,"br_3249","align_explicit_no_cursor_selected",12,90,5.8917,85.1974880209417,4.80251197905832,FALSE,"br_3249"
