"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,45,-0.009,-8.473,-0.009,-8.473,528,395,0,-8.5,8.4853,-0.014719,1,0,1,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0132,-8.4704,-0.0132,-8.4704,528,395,0,-8.5,8.4853,-0.014719,1,0,21,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0173,-8.4678,-0.0173,-8.4678,528,395,0,-8.5,8.4853,-0.014719,1,0,41,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,61,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,81,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.027,-8.4572,-0.027,-8.4572,528,395,0,-8.5,8.4853,-0.014719,1,0,101,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.027,-8.4572,-0.027,-8.4572,528,395,0,-8.5,8.4853,-0.014719,1,0,121,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.027,-8.4572,-0.027,-8.4572,528,395,0,-8.5,8.4853,-0.014719,1,0,141,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0298,-8.4599,-0.0298,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,161,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.027,-8.4572,-0.027,-8.4572,528,395,0,-8.5,8.4853,-0.014719,1,0,181,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.027,-8.4572,-0.027,-8.4572,528,395,0,-8.5,8.4853,-0.014719,1,0,201,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,221,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,241,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,261,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,281,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,301,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,321,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,341,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,361,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,381,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,401,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,421,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,441,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,461,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,481,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,501,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,521,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0228,-8.4599,-0.0228,-8.4599,528,395,0,-8.5,8.4853,-0.014719,1,0,541,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.027,-8.4572,-0.027,-8.4572,528,395,0,-8.5,8.4853,-0.014719,1,0,561,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0212,-8.452,-0.0212,-8.452,528,395,0,-8.5,8.4853,-0.014719,1,0,581,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,-0.0056,-8.4441,-0.0056,-8.4441,528,395,0,-8.5,8.4853,-0.014719,1,0,601,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.0229,-8.4309,0.0229,-8.4309,528,395,0,-8.5,8.4853,-0.014719,1,0,621,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.0782,-8.4124,0.0782,-8.4124,528,395,0,-8.5,8.4853,-0.014719,1,0,641,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.1464,-8.3754,0.1464,-8.3754,528,395,0,-8.5,8.4853,-0.014719,1,0,661,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.2221,-8.3119,0.2221,-8.3119,528,395,0,-8.5,8.4853,-0.014719,1,0,681,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.3247,-8.2163,0.3247,-8.2163,528,395,0,-8.5,8.4853,-0.014719,1,0,701,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.4331,-8.0885,0.4331,-8.0885,528,395,0,-8.5,8.4853,-0.014719,1,0,721,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.5525,-7.9228,0.5525,-7.9228,528,395,0,-8.5,8.4853,-0.014719,1,0,741,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.6811,-7.7267,0.6811,-7.7267,528,395,0,-8.5,8.4853,-0.014719,1,0,761,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.8089,-7.4892,0.8089,-7.4892,528,395,0,-8.5,8.4853,-0.014719,1,0,781,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,0.9756,-7.2443,0.9756,-7.2443,528,395,0,-8.5,8.4853,-0.014719,1,0,801,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,1.1434,-6.9678,1.1434,-6.9678,528,395,0,-8.5,8.4853,-0.014719,1,0,821,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,1.3436,-6.6886,1.3436,-6.6886,528,395,0,-8.5,8.4853,-0.014719,1,0,841,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,1.5401,-6.388,1.5401,-6.388,528,395,0,-8.5,8.4853,-0.014719,1,0,861,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,1.7698,-6.0897,1.7698,-6.0897,528,395,0,-8.5,8.4853,-0.014719,1,0,881,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,2.0229,-5.7965,2.0229,-5.7965,528,395,0,-8.5,8.4853,-0.014719,1,0,901,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,2.3138,-5.4995,2.3138,-5.4995,528,395,0,-8.5,8.4853,-0.014719,1,0,921,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,2.6275,-5.2072,2.6275,-5.2072,528,395,0,-8.5,8.4853,-0.014719,1,0,941,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,2.9622,-4.9138,2.9622,-4.9138,528,395,0,-8.5,8.4853,-0.014719,1,0,961,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,3.2852,-4.612,3.2852,-4.612,528,395,0,-8.5,8.4853,-0.014719,1,0,981,1,1,0,1,0,"bm_3244","align_explicit_train_selected"
1,45,3.6196,-4.3122,3.6196,-4.3122,528,395,0,-8.5,8.4853,-0.014719,1,0,1001,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,3.939,-4.0157,3.939,-4.0157,528,395,0,-8.5,8.4853,-0.014719,1,0,1021,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,4.2542,-3.7251,4.2542,-3.7251,528,395,0,-8.5,8.4853,-0.014719,1,0,1041,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,4.5733,-3.4546,4.5733,-3.4546,528,395,0,-8.5,8.4853,-0.014719,1,0,1061,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,4.8762,-3.1825,4.8762,-3.1825,528,395,0,-8.5,8.4853,-0.014719,1,0,1081,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,5.1877,-2.9335,5.1877,-2.9335,528,395,0,-8.5,8.4853,-0.014719,1,0,1101,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,5.5021,-2.6996,5.5021,-2.6996,528,395,0,-8.5,8.4853,-0.014719,1,0,1121,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,5.8007,-2.4735,5.8007,-2.4735,528,395,0,-8.5,8.4853,-0.014719,1,0,1141,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,6.103,-2.2539,6.103,-2.2539,528,395,0,-8.5,8.4853,-0.014719,1,0,1161,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,6.4024,-2.0592,6.4024,-2.0592,528,395,0,-8.5,8.4853,-0.014719,1,0,1181,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,6.6994,-1.8807,6.6994,-1.8807,528,395,0,-8.5,8.4853,-0.014719,1,0,1201,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,6.9733,-1.7059,6.9733,-1.7059,528,395,0,-8.5,8.4853,-0.014719,1,0,1221,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,7.2159,-1.5298,7.2159,-1.5298,528,395,0,-8.5,8.4853,-0.014719,1,0,1241,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,7.4506,-1.3622,7.4506,-1.3622,528,395,0,-8.5,8.4853,-0.014719,1,0,1261,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,7.6713,-1.2041,7.6713,-1.2041,528,395,0,-8.5,8.4853,-0.014719,1,0,1284,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,7.855,-1.0462,7.855,-1.0462,528,395,0,-8.5,8.4853,-0.014719,1,0,1301,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.0103,-0.9031,8.0103,-0.9031,528,395,0,-8.5,8.4853,-0.014719,1,0,1321,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.1313,-0.7757,8.1313,-0.7757,528,395,0,-8.5,8.4853,-0.014719,1,0,1341,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.212,-0.665,8.212,-0.665,528,395,0,-8.5,8.4853,-0.014719,1,0,1361,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.2567,-0.5647,8.2567,-0.5647,528,395,0,-8.5,8.4853,-0.014719,1,0,1381,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.2637,-0.4782,8.2637,-0.4782,528,395,0,-8.5,8.4853,-0.014719,1,0,1401,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.2479,-0.4098,8.2479,-0.4098,528,395,0,-8.5,8.4853,-0.014719,1,0,1421,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.2156,-0.3587,8.2156,-0.3587,528,395,0,-8.5,8.4853,-0.014719,1,0,1441,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.1521,-0.3114,8.1521,-0.3114,528,395,0,-8.5,8.4853,-0.014719,1,0,1461,1,1,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.1056,-0.2835,8.1056,-0.2835,528,395,0,-8.5,8.4853,-0.014719,1,0,1481,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.0466,-0.257,8.0466,-0.257,528,395,0,-8.5,8.4853,-0.014719,1,0,1501,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.013,-0.2458,8.013,-0.2458,528,395,0,-8.5,8.4853,-0.014719,1,0,1521,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,7.9963,-0.2447,7.9963,-0.2447,528,395,0,-8.5,8.4853,-0.014719,1,0,1541,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.0005,-0.2473,8.0005,-0.2473,528,395,0,-8.5,8.4853,-0.014719,1,0,1561,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.0236,-0.2567,8.0236,-0.2567,528,395,0,-8.5,8.4853,-0.014719,1,0,1581,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
1,45,8.0571,-0.2588,8.0571,-0.2588,528,395,0,-8.5,8.4853,-0.014719,1,0,1601,1,0,0,0,0,"bm_3244","align_explicit_train_selected"
